"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"953","Drew O'Connor","PIT","L","22","203.2","232","160","59.18","188","109","63.30","138","82","62.73","8","9","47.06","10.68","5.86","64.57","126","72","63.64","44","26","62.86","3","8","27.27","82","46","64.06","4","1","80.00","97","79","55.11","1","0","100.00","5.80","89.02","0.948","23","44","8","190","74.19","47","62","30","61.04"
"506","Dryden Hunt","NYR","L","76","916.53333333333","775","837","48.08","586","626","48.35","424","448","48.62","30","40","42.86","37.33","35.9","50.97","368","415","47.00","160","151","51.45","13","20","39.39","208","264","44.07","10","12","45.45","367","385","48.80","5","8","38.46","7.08","91.07","0.981","121","154","78","774","60.80","252","240","199","55.88"
"4","Duncan Keith","EDM","D","64","1108.1333333333","1080","1003","51.85","779","750","50.95","582","556","51.14","55","43","56.12","49.33","46.08","51.70","505","535","48.56","202","206","49.51","41","26","61.19","303","329","47.94","9","12","42.86","508","416","54.98","5","5","50.00","9.45","92.27","1.017","124","243","157","737","44.13","325","347","347","48.36"
"7","Dustin Brown","L.A","L, R","64","806.2","760","716","51.49","598","546","52.27","446","406","52.35","31","31","50.00","34.97","36.68","48.81","360","382","48.52","146","167","46.65","16","16","50.00","214","215","49.88","6","8","42.86","438","356","55.16","8","4","66.67","6.95","92.36","0.993","134","159","108","680","55.37","255","226","219","53.80"
"706","Dylan Coghlan","VGK","D","59","759.15","785","696","53.00","591","491","54.62","423","377","52.88","25","30","45.45","31.99","30.02","51.59","362","360","50.14","149","149","50.00","13","19","40.63","213","211","50.24","7","9","43.75","365","293","55.47","5","1","83.33","5.91","92.04","0.980","111","171","92","600","54.68","239","235","211","53.11"
"905","Dylan Cozens","BUF","C","79","1065.15","953","960","49.82","721","753","48.91","532","573","48.14","42","60","41.18","39.97","52.07","43.43","434","486","47.17","182","214","45.96","25","28","47.17","252","272","48.09","9","20","31.03","454","431","51.30","6","10","37.50","7.89","89.53","0.974","195","229","110","820","63.93","334","302","247","57.49"
"228","Dylan DeMelo","WPG","D","76","1200.2333333333","1104","1075","50.67","849","797","51.58","618","583","51.46","49","42","53.85","56.4","47.4","54.34","578","533","52.03","243","224","52.03","34","22","60.71","335","309","52.02","9","11","45.00","478","485","49.64","4","9","30.77","7.93","92.80","1.007","122","268","142","979","46.21","334","385","329","50.38"
"700","Dylan Gambrell","OTT","C","63","670.81666666667","477","682","41.16","364","488","42.72","254","351","41.98","22","22","50.00","23.29","28.56","44.91","215","312","40.80","81","136","37.33","8","15","34.78","134","176","43.23","5","6","45.45","218","316","40.82","5","1","83.33","8.66","93.73","1.024","32","144","145","610","18.08","65","197","281","18.79"
"452","Dylan Larkin","DET","C","71","1153.5","1109","1115","49.87","843","892","48.59","657","658","49.96","74","89","45.40","58.27","70.12","45.39","578","594","49.32","246","267","47.95","37","43","46.25","332","327","50.38","22","20","52.38","478","448","51.62","13","15","46.43","11.26","86.47","0.977","169","243","153","731","52.48","367","335","333","52.43"
"764","Dylan Samberg","WPG","D","15","211.48333333333","169","185","47.74","142","150","48.63","99","108","47.83","11","8","57.89","8.89","8.9","49.97","87","90","49.15","41","43","48.81","8","6","57.14","46","47","49.46","2","1","66.67","73","80","47.71","1","1","50.00","11.11","92.59","1.037","19","35","23","194","45.24","57","54","53","51.82"
"496","Dylan Sikura","COL","C","5","47.466666666667","43","31","58.11","27","21","56.25","20","15","57.14","2","2","50.00","1.47","1.81","44.94","17","13","56.67","9","6","60.00","2","2","50.00","8","7","53.33","0","0","-","23","16","58.97","0","0","-","10.00","86.67","0.967","9","5","5","49","64.29","11","12","15","42.31"
"535","Dylan Strome","CHI","C","69","1012.65","950","996","48.82","721","733","49.59","550","540","50.46","50","53","48.54","41.8","50.22","45.43","470","498","48.55","163","177","47.94","19","22","46.34","307","321","48.89","23","18","56.10","438","441","49.83","7","7","50.00","9.09","90.19","0.993","208","149","49","817","80.93","403","241","161","71.45"
"490","Dysin Mayo","ARI","D","67","1195.9333333333","875","1321","39.85","644","1000","39.17","472","747","38.72","43","67","39.09","43.65","61.35","41.57","434","658","39.74","177","274","39.25","18","32","36.00","257","384","40.09","13","25","34.21","395","599","39.74","9","10","47.37","9.11","91.03","1.001","109","250","192","921","36.21","273","389","412","39.85"
"744","Eeli Tolvanen","NSH","R","75","865.38333333333","823","800","50.71","615","600","50.62","430","430","50.00","34","39","46.58","36.02","33.86","51.54","392","353","52.62","133","122","52.16","19","21","47.50","259","231","52.86","9","10","47.37","385","411","48.37","5","7","41.67","7.91","90.93","0.988","129","182","138","697","48.31","280","245","272","50.72"
"788","Eetu Luostarinen","FLA","C","78","892.35","932","771","54.73","684","574","54.37","498","443","52.92","35","38","47.95","44.37","36.4","54.93","455","374","54.89","195","154","55.87","23","22","51.11","260","220","54.17","5","9","35.71","409","346","54.17","7","7","50.00","7.03","91.42","0.985","99","226","136","770","42.13","229","325","304","42.96"
"883","Egor Sokolov","OTT","L","8","76.966666666667","73","82","47.10","56","65","46.28","44","49","47.31","2","8","20.00","2.99","3.71","44.62","37","33","52.86","17","13","56.67","2","3","40.00","20","20","50.00","0","4","0.00","35","40","46.67","0","1","0.00","4.55","83.67","0.882","11","14","7","79","61.11","17","20","14","54.84"
"889","Egor Zamula","PHI","D","10","153.4","127","124","50.60","102","93","52.31","76","74","50.67","3","9","25.00","7.43","5.41","57.88","61","64","48.80","32","26","55.17","2","5","28.57","29","38","43.28","1","2","33.33","49","55","47.12","0","2","0.00","3.95","87.84","0.918","14","27","15","131","48.28","40","43","39","50.63"
"412","Elias Lindholm","CGY","C","82","1222.3333333333","1331","1043","56.07","1015","814","55.49","735","589","55.51","109","49","68.99","75.24","52.23","59.03","737","507","59.24","296","196","60.16","50","25","66.67","441","311","58.64","34","16","68.00","550","480","53.40","18","4","81.82","14.83","91.68","1.065","237","258","208","893","53.26","458","371","407","52.95"
"746","Elias Pettersson","VAN","C","80","1176.8","1195","1105","51.96","890","835","51.59","633","620","50.52","57","54","51.35","59.36","58.24","50.48","624","580","51.83","235","240","49.47","25","32","43.86","389","340","53.36","18","13","58.06","505","450","52.88","13","5","72.22","9.00","91.29","1.003","226","206","121","982","65.13","406","288","270","60.06"
"792","Emil Bemstrom","CBJ","C","41","386.2","347","341","50.44","269","262","50.66","189","201","48.46","16","17","48.48","15.2","17.23","46.86","174","179","49.29","58","77","42.96","8","8","50.00","116","102","53.21","4","5","44.44","151","146","50.84","4","4","50.00","8.47","91.54","1.000","66","100","60","295","52.38","116","122","106","52.25"
"819","Eric Robinson","CBJ","L","67","770.75","697","737","48.61","511","569","47.31","366","435","45.69","33","36","47.83","34.59","35.42","49.41","326","388","45.66","132","162","44.90","17","20","45.95","194","226","46.19","7","8","46.67","328","321","50.54","6","8","42.86","9.02","91.72","1.007","93","199","187","543","33.21","159","240","314","33.62"
"776","Erik Brannstrom","OTT","D","53","893.93333333333","849","828","50.63","634","642","49.69","457","482","48.67","27","44","38.03","38.96","48.79","44.40","386","410","48.49","156","180","46.43","17","28","37.78","230","230","50.00","5","11","31.25","406","344","54.13","3","2","60.00","5.91","90.87","0.968","146","151","93","708","61.09","342","248","240","58.76"
"523","Erik Cernak","T.B","D","55","892.56666666667","833","743","52.86","641","556","53.55","442","387","53.32","43","36","54.43","42.29","33.46","55.83","442","404","52.25","177","151","53.96","27","22","55.10","265","253","51.16","12","7","63.16","408","384","51.52","2","7","22.22","9.73","90.70","1.004","88","225","174","621","33.59","241","324","342","41.34"
"201","Erik Gudbranson","CGY","D","78","1180.0166666667","1274","948","57.34","964","753","56.14","661","558","54.22","52","39","57.14","54.95","46.79","54.01","607","487","55.48","208","186","52.79","21","16","56.76","399","301","57.00","21","18","53.85","588","417","58.51","10","5","66.67","7.87","93.01","1.009","162","145","103","1323","61.13","411","256","253","61.90"
"338","Erik Gustafsson","CHI","D","59","833.73333333333","778","746","51.05","586","578","50.34","449","438","50.62","40","41","49.38","31.6","38.37","45.16","359","375","48.91","120","150","44.44","22","23","48.89","239","225","51.51","11","11","50.00","386","326","54.21","7","5","58.33","8.91","90.64","0.995","170","133","36","706","82.52","325","193","118","73.36"
"166","Erik Haula","BOS","L","78","1039.65","972","902","51.87","776","694","52.79","595","478","55.45","54","36","60.00","46.28","39.52","53.94","490","424","53.61","191","153","55.52","29","16","64.44","299","271","52.46","18","11","62.07","452","433","51.07","7","8","46.67","9.08","92.47","1.015","203","167","108","809","65.27","368","269","291","55.84"
"48","Erik Johnson","COL","D","77","1111.1833333333","1098","1086","50.27","793","810","49.47","606","613","49.71","66","47","58.41","51.16","46.54","52.36","542","528","50.65","202","230","46.76","34","28","54.84","340","298","53.29","16","12","57.14","474","484","49.48","13","7","65.00","10.89","92.33","1.032","141","206","189","1009","42.73","311","349","406","43.38"
"102","Erik Karlsson","S.J","D","50","951.2","968","983","49.62","745","725","50.68","553","523","51.39","49","58","45.79","46.23","54.72","45.80","509","492","50.85","201","194","50.89","26","31","45.61","308","298","50.83","14","13","51.85","536","539","49.86","8","8","50.00","8.86","88.91","0.978","151","207","143","662","51.36","330","301","295","52.80"
"316","Esa Lindell","DAL","D","76","1437.4333333333","1187","1430","45.36","909","1030","46.88","669","737","47.58","58","57","50.43","61.42","56.99","51.87","607","654","48.14","254","233","52.16","32","30","51.61","353","421","45.61","10","19","34.48","496","673","42.43","11","8","57.89","8.67","92.27","1.009","224","326","275","908","44.89","434","468","564","43.49"
"543","Ethan Bear","CAR","D","58","844.23333333333","904","691","56.68","707","545","56.47","471","407","53.64","38","37","50.67","45.51","35.18","56.40","434","344","55.78","202","157","56.27","19","23","45.24","232","187","55.37","13","12","52.00","422","304","58.13","6","2","75.00","8.07","90.91","0.990","125","182","100","677","55.56","292","274","234","55.51"
"609","Ethan Prow","BUF","D","4","46.783333333333","45","51","46.88","35","42","45.45","25","30","45.45","3","4","42.86","1.68","2.57","39.51","24","32","42.86","7","10","41.18","1","2","33.33","17","22","43.59","1","2","33.33","21","21","50.00","1","0","100.00","12.00","86.67","0.987","4","7","11","48","26.67","6","9","15","28.57"
"828","Evan Bouchard","EDM","D","81","1359","1494","1219","55.07","1120","913","55.09","825","680","54.82","71","65","52.21","73.22","61.23","54.46","702","653","51.81","294","271","52.04","46","33","58.23","408","382","51.65","17","17","50.00","700","489","58.87","7","12","36.84","8.61","90.44","0.990","170","256","157","920","51.99","453","408","366","55.31"
"574","Evan Rodrigues","PIT","C","82","1102.4","1199","910","56.85","911","668","57.69","673","508","56.99","54","50","51.92","56.26","49.07","53.41","605","454","57.13","236","179","56.87","31","32","49.21","369","275","57.30","14","10","58.33","540","412","56.72","7","5","58.33","8.02","90.16","0.982","186","227","164","844","53.14","366","321","338","51.99"
"138","Evander Kane","EDM","L","43","712.98333333333","775","703","52.44","581","540","51.83","424","382","52.61","48","26","64.86","41.42","36.32","53.28","374","383","49.41","169","153","52.48","27","14","65.85","205","230","47.13","13","5","72.22","354","293","54.71","8","6","57.14","11.32","93.19","1.045","95","166","82","447","53.67","202","217","201","50.12"
"20","Evgeni Malkin","PIT","C","41","596.76666666667","618","513","54.64","471","396","54.33","345","301","53.41","29","35","45.31","32.01","31.08","50.74","313","260","54.62","132","99","57.14","17","21","44.74","181","161","52.92","5","9","35.71","271","226","54.53","6","5","54.55","8.41","88.37","0.968","121","104","40","520","75.16","225","162","114","66.37"
"83","Evgenii Dadonov","VGK","R","78","1046.3166666667","1105","962","53.46","799","693","53.55","611","523","53.88","57","49","53.77","50.51","47.68","51.44","533","486","52.31","224","204","52.34","32","24","57.14","309","282","52.28","17","13","56.67","497","405","55.10","7","10","41.18","9.33","90.63","1.000","197","227","119","836","62.34","361","339","275","56.76"
"183","Evgeny Kuznetsov","WSH","C","79","1217.3333333333","1140","1110","50.67","879","831","51.40","619","584","51.45","71","63","52.99","60.07","58.96","50.47","583","584","49.96","224","250","47.26","33","36","47.83","359","334","51.80","24","17","58.54","491","448","52.29","10","9","52.63","11.47","89.21","1.007","307","284","58","855","84.11","521","386","191","73.17"
"530","Evgeny Svechnikov","WPG","L","72","769.3","661","709","48.25","515","544","48.63","383","411","48.24","27","31","46.55","31.92","31.63","50.23","327","354","48.02","145","145","50.00","19","19","50.00","182","209","46.55","4","7","36.36","311","321","49.21","3","5","37.50","7.05","92.46","0.995","107","145","94","691","53.23","205","199","217","48.58"
"789","Fabian Zetterlund","N.J","L","14","164.58333333333","161","144","52.79","118","113","51.08","92","84","52.27","13","7","65.00","7.97","7.7","50.85","83","60","58.04","30","20","60.00","7","2","77.78","53","40","56.99","4","3","57.14","82","87","48.52","2","2","50.00","14.13","91.67","1.058","26","49","21","136","55.32","46","69","43","51.69"
"778","Filip Chytil","NYR","C","67","809.56666666667","730","717","50.45","554","531","51.06","413","385","51.75","32","33","49.23","36.15","34.86","50.90","393","382","50.71","177","180","49.58","22","20","52.38","216","202","51.67","6","10","37.50","299","297","50.17","4","3","57.14","7.75","91.43","0.992","98","117","56","704","63.64","211","183","148","58.77"
"311","Filip Forsberg","NSH","L","69","1027.7666666667","1061","920","53.56","817","691","54.18","560","509","52.39","73","57","56.15","53.08","47.37","52.84","544","449","54.78","203","150","57.51","38","26","59.38","341","299","53.28","18","17","51.43","480","408","54.05","14","8","63.64","13.04","88.80","1.018","254","225","149","722","63.03","483","364","305","61.29"
"842","Filip Hallander","PIT","C","1","5.8666666666667","3","7","30.00","3","4","42.86","2","4","33.33","0","0","-","0.05","0.25","17.31","0","5","0.00","0","2","0.00","0","0","-","0","3","0.00","0","0","-","3","2","60.00","0","0","-","0.00","100.00","1.000","0","2","0","10","-","1","2","0","100.00"
"675","Filip Hronek","DET","D","78","1441.5666666667","1200","1407","46.03","908","1108","45.04","665","829","44.51","65","92","41.40","63.91","77.89","45.07","614","730","45.68","267","328","44.87","32","45","41.56","347","402","46.33","18","22","45.00","518","611","45.88","11","16","40.74","9.77","88.90","0.987","141","270","198","1023","41.59","386","415","434","47.07"
"834","Filip Zadina","DET","R","74","907.1","842","896","48.45","633","687","47.95","483","523","48.01","36","55","39.56","38.83","45.04","46.30","412","461","47.19","175","196","47.17","18","33","35.29","237","265","47.21","12","13","48.00","382","405","48.54","6","5","54.55","7.45","89.48","0.969","136","208","135","613","50.18","256","260","252","50.39"
"509","Frank Vatrano","FLA, NYR","C","71","874.16666666667","900","761","54.18","678","570","54.33","522","409","56.07","40","33","54.79","40.58","35.84","53.10","445","377","54.14","179","153","53.92","23","16","58.97","266","224","54.29","11","11","50.00","401","338","54.26","6","5","54.55","7.66","91.93","0.996","147","183","93","688","61.25","306","278","243","55.74"
"437","Frederick Gaudreau","MIN","C","76","985.41666666667","912","938","49.30","686","714","49.00","510","527","49.18","60","48","55.56","43.27","43.71","49.75","464","400","53.70","165","152","52.05","23","20","53.49","299","248","54.66","24","16","60.00","409","470","46.53","11","8","57.89","11.76","90.89","1.027","165","173","140","638","54.10","312","290","286","52.17"
"425","Frederik Gauthier","N.J","C","8","66.233333333333","53","67","44.17","38","45","45.78","25","37","40.32","0","2","0.00","2.29","2.57","47.15","28","33","45.90","10","8","55.56","0","1","0.00","18","25","41.86","0","1","0.00","25","31","44.64","0","0","-","0.00","94.59","0.946","16","8","20","55","44.44","21","12","32","39.62"
"231","Fredrik Claesson","T.B","D","9","85.583333333333","76","80","48.72","59","61","49.17","37","43","46.25","1","4","20.00","2.73","3.78","41.97","36","46","43.90","18","19","48.65","1","4","20.00","18","27","40.00","0","0","-","39","37","51.32","0","0","-","2.70","90.70","0.934","7","16","10","82","41.18","18","21","19","48.65"
