"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"473","Brayden Point","T.B","C","66","1283.3333333333","19.444444444444","1.31","1.4","0.65","0.75","2.71","51.79","8.23","15.91","1.15","13.61","11.83","11.78","6.03","0.51","0.47","1.54","0.56","0.42","0.14","0","0.75","1.12","1.54","3.51","3.79","0.79","17.11","16.41","2.39"
"533","Thomas Novak","NSH","C","27","318.43333333333","11.793827160494","0.19","1.13","0.38","0.75","1.32","70.00","4.71","4.00","0.37","8.86","6.97","6.03","1.32","0.57","0.19","0.38","0.19","0.19","0","0","0.57","0.94","2.64","0.75","5.28","1.13","11.68","14.89","8.29"
"749","Nick Suzuki","MTL","C","82","1681.8333333333","20.510162601626","0.75","1.43","0.68","0.75","2.18","67.78","6.64","11.29","0.67","11.02","8.49","6.31","2.46","0.36","0.71","1.07","0.54","0.54","0","0","0.93","2.53","1.78","3.18","3.53","2.1","24.94","25.37","1.77"
"152","Tyson Barrie","EDM","D","73","1384.1166666667","18.960502283105","0.3","1.47","0.74","0.74","1.78","42.27","6.46","4.70","0.32","12.87","8.67","2.69","0.26","0.22","0.65","0.78","0.39","0.39","0","0","0.22","1.86","0.61","1.17","4.16","2.99","0","0","-"
"362","Dominik Kubalik","CHI","L","78","1132.6333333333","14.52094017094","0.79","0.9","0.16","0.74","1.7","66.67","8.53","9.32","0.96","15.1","11.65","8.05","3.55","0.42","0.69","0.85","0.37","0.37","0","0","0.64","1.32","0.95","4.93","2.6","1.48","0.42","0.64","2.12"
"442","Leon Draisaitl","EDM","C","80","1787.9333333333","22.349166666667","1.85","1.85","1.11","0.74","3.69","75.86","9.33","19.78","1.2","16.18","12.99","9.7","4.13","0.6","0.87","1.34","0.64","0.64","0","0","0.94","2.95","2.48","1.78","4.7","0.74","29.77","25.97","1.79"
"437","Frederick Gaudreau","MIN","C","76","1239.65","16.311184210526","0.68","1.45","0.73","0.73","2.13","62.86","6.39","10.61","0.64","10.99","8.66","7.16","2.57","0.44","0.58","0.39","0.19","0.19","0","0","0.53","1.21","1.84","2.32","3.34","1.98","22.31","22.31","2.42"
"912","Moritz Seider","DET","D","82","1889.3666666667","23.041056910569","0.22","1.37","0.64","0.73","1.59","44.64","5.94","3.74","0.31","11.27","7.81","2.67","0.22","0.06","0.76","1.08","0.54","0.54","0","0","0.6","1.52","1.3","4.8","3.68","4.64","0","0","-"
"947","Matias Maccelli","ARI","L","23","326.61666666667","14.200724637681","0.18","0.92","0.18","0.73","1.1","60.00","3.86","4.76","0.35","7.72","5.14","5.14","1.47","0","0.55","0.73","0.37","0.37","0","0","0","3.49","1.84","2.2","5.88","1.47","0.37","0","18.37"
"37","Kris Letang","PIT","D","78","2010.6333333333","25.77735042735","0.3","1.73","1.01","0.72","2.03","47.89","6.39","4.67","0.31","12.03","8.12","3.49","0.42","0.21","0.69","1.46","0.69","0.66","0.03","0","0.36","2.36","1.76","5.1","4.3","3.37","0","0","-"
