"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"7","Dustin Brown","L.A","L, R","64","1.3666666666667","1","3","25.00","1","3","25.00","1","2","33.33","0","0","-","0.05","0.17","23.40","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","0","0","2","4","0.00","1","0","2","33.33"
"187","Vladimir Tarasenko","STL","R","75","3.3333333333333","3","9","25.00","2","9","18.18","2","7","22.22","1","1","50.00","0.08","1.11","7.08","3","7","30.00","2","3","40.00","1","0","100.00","1","4","20.00","0","1","0.00","0","2","0.00","0","0","-","50.00","85.71","1.357","0","1","0","5","-","0","1","0","-"
"314","Andreas Athanasiou","L.A","C","28","3.4","1","3","25.00","1","2","33.33","1","1","50.00","0","0","-","0.09","0.07","56.04","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","2","2","8","0.00","0","2","2","0.00"
"317","Erik Gustafsson","CHI","D","59","6.3333333333333","2","6","25.00","2","4","33.33","2","2","50.00","0","0","-","0.37","0.14","72.55","2","1","66.67","2","0","100.00","0","0","-","0","1","0.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","1","0","1","13","50.00","1","0","2","33.33"
"328","Kurtis MacDermid","COL","D","58","5.3666666666667","2","6","25.00","2","4","33.33","2","3","40.00","1","0","100.00","0.34","0.29","53.73","1","4","20.00","1","2","33.33","1","0","100.00","0","2","0.00","0","0","-","1","2","33.33","0","0","-","50.00","100.00","1.500","0","0","1","11","0.00","1","1","1","50.00"
"345","Will Butcher","BUF","D","37","2.9333333333333","1","3","25.00","1","2","33.33","1","1","50.00","0","0","-","0.05","0.15","23.21","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","0","1","5","0.00","0","0","1","0.00"
"381","Tyler Bertuzzi","DET","L","68","49.683333333333","21","63","25.00","19","49","27.94","17","40","29.82","2","7","22.22","1.02","4.81","17.51","9","42","17.65","6","16","27.27","2","3","40.00","3","26","10.34","0","3","0.00","5","23","17.86","0","0","-","11.76","82.50","0.943","3","10","20","59","13.04","4","12","23","14.81"
"389","Sean Monahan","CGY","C","65","4.8","2","6","25.00","2","6","25.00","1","4","20.00","0","0","-","0.03","0.48","5.66","0","4","0.00","0","1","0.00","0","0","-","0","3","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","1","3","19","0.00","0","1","4","0.00"
"508","Anthony Beauvillier","NYI","L","75","29.566666666667","12","36","25.00","11","30","26.83","8","26","23.53","0","2","0.00","1.21","2.89","29.46","11","20","35.48","5","6","45.45","0","0","-","6","14","30.00","0","0","-","1","16","5.88","0","2","0.00","0.00","92.31","0.923","1","3","6","55","14.29","1","4","7","12.50"
"552","Sami Niku","MTL","D","13","3.4166666666667","1","3","25.00","1","2","33.33","1","2","33.33","0","0","-","0.03","0.17","13.96","0","3","0.00","0","0","-","0","0","-","0","3","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","1","1","5","0.00","1","1","2","33.33"
"587","Beck Malenstyn","WSH","L","12","8.8833333333333","4","12","25.00","3","9","25.00","2","7","22.22","0","1","0.00","0.15","0.64","18.88","3","7","30.00","1","3","25.00","0","0","-","2","4","33.33","0","1","0.00","0","6","0.00","0","0","-","0.00","85.71","0.857","0","2","1","14","0.00","0","2","1","0.00"
"597","Jonathan Dahlen","S.J","C","61","2.15","1","3","25.00","1","1","50.00","1","1","50.00","0","0","-","0.08","0.02","82.40","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","0","2","0","0.00","1","0","3","25.00"
"761","Sampo Ranta","COL","L","10","2.6166666666667","1","3","25.00","1","3","25.00","1","2","33.33","0","0","-","0.05","0.35","12.29","1","2","33.33","0","2","0.00","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","4","-","0","0","0","-"
"849","Jake Neighbours","STL","L","9","4.4666666666667","1","3","25.00","1","2","33.33","0","2","0.00","0","0","-","0.06","0.22","21.20","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","0","1","9","0.00","1","1","1","50.00"
