"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"409","Garnet Hathaway","WSH","R","76","88","1.1578947368421","0","0.68","0","0.68","0.68","inf","6.14","0.00","0.48","9.55","6.82","5.45","2.73","0","0.68","1.36","0.68","0.68","0","0","0","0","2.73","2.73","2.73","6.14","2.05","0.68","51.14"
"176","Evgeny Kuznetsov","WSH","C","79","89.116666666667","1.12805907173","2.02","1.35","0.67","0.67","3.37","83.33","2.69","75.00","0.48","3.37","3.37","1.35","0.67","0.67","0","1.35","0.67","0.67","0","0","1.35","0.67","4.71","0","1.35","2.69","16.16","23.56","27.39"
"111","TJ Brodie","TOR","D","82","186.66666666667","2.2764227642276","0","0.64","0","0.64","0.64","28.57","0.64","0.00","0","0.96","0.96","0","0","0","0","1.93","0.96","0.96","0","0","0.32","1.93","0.96","2.25","1.29","3.54","0","0","-"
"348","Carson Soucy","SEA","D","64","98.066666666667","1.5322916666667","0.61","0.61","0","0.61","1.22","40.00","1.84","33.33","0.09","2.45","2.45","1.22","0","0","0","3.67","1.22","1.22","0","0","0.61","0.61","1.84","2.45","0","5.51","0","0","-"
"298","Esa Lindell","DAL","D","76","201.65","2.6532894736842","0.3","0.6","0","0.6","0.89","100.00","2.68","11.11","0.11","2.98","2.98","0.6","0","0.3","0","0","0","0","0","0","0.89","1.79","0.89","1.49","1.19","8.03","0","0.3","0.00"
"465","Jacob Middleton","MIN, S.J","D","66","105.8","1.6030303030303","0","0.57","0","0.57","0.57","50.00","2.27","0.00","0.18","3.4","3.4","1.13","0.57","0.57","0","0","0","0","0","0","1.13","1.13","1.7","2.27","1.13","3.4","0","0","-"
"506","Zach Werenski","CBJ","D","68","106","1.5588235294118","0","0.57","0","0.57","0.57","33.33","3.96","0.00","0.25","3.96","3.96","1.7","0.57","1.13","0","0","0","0","0","0","0","0","0","1.7","0","5.09","0","0","-"
"681","Nick Suzuki","MTL","C","82","123.33333333333","1.5040650406504","0.49","0.97","0.49","0.49","1.46","75.00","6.81","7.14","0.91","9.73","8.27","6.32","2.43","0.49","0.97","1.95","0.97","0.97","0","0","1.95","1.46","1.46","1.95","0.97","3.89","23.84","31.62","20.91"
"257","Jamie Oleksiak","SEA","D","72","127.28333333333","1.7678240740741","0","0.47","0","0.47","0.47","100.00","0.94","0.00","0.14","0.94","0.94","0.47","0.47","0","0","0","0","0","0","0","0.94","1.89","0.94","6.6","1.41","9.43","0","0","-"
"313","Jaccob Slavin","CAR","D","79","255.73333333333","3.2371308016878","0","0.47","0","0.47","0.47","66.67","2.82","0.00","0.1","3.28","3.05","0.47","0","0.23","0","0","0","0","0","0","0.23","1.17","4.22","2.82","1.17","5.87","0","0","-"
