"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"67","Kevin Shattenkirk","ANA","D","82","1755.4","8","27","13","14","35","39.33","163","4.91","8.12","295","214","95","17","4","9","36","18","18","0","0","5","58","38","73","100","129","0","1","0.00"
"102","Erik Karlsson","S.J","D","50","1173.5166666667","10","25","13","12","35","53.85","117","8.55","7.08","248","170","86","14","11","9","14","7","7","0","0","12","63","52","18","68","10","0","0","-"
"127","Mike Hoffman","MTL","C","67","1141.8166666667","15","20","11","9","35","63.64","154","9.74","12.66","285","207","110","34","8","25","32","16","16","0","0","10","46","32","27","45","26","12","8","60.00"
"153","Dmitry Orlov","WSH","D","76","1593.1666666667","12","23","14","9","35","39.77","127","9.45","6.52","238","174","76","17","5","13","44","22","22","0","0","17","44","37","124","66","90","0","0","-"
"227","Travis Boyd","ARI","C","74","1221.6833333333","17","18","11","7","35","50.72","88","19.32","13.02","155","131","123","73","3","9","34","17","17","0","0","10","28","20","71","126","51","420","507","45.31"
"256","William Karlsson","VGK","C","67","1224.8833333333","12","23","12","11","35","55.56","135","8.89","15.51","237","192","157","77","4","19","10","5","5","0","0","11","34","44","42","90","38","508","475","51.68"
"314","Colton Parayko","STL","D","80","1883.6","6","29","10","19","35","32.41","135","4.44","6.86","244","183","74","18","4","12","18","9","9","0","0","17","53","51","72","119","154","0","0","-"
"364","Andreas Johnsson","N.J","L","71","1019.7166666667","13","22","18","4","35","59.32","114","11.40","12.23","179","145","120","66","8","11","30","15","15","0","0","20","24","26","64","86","13","4","10","28.57"
"414","Darnell Nurse","EDM","D","71","1778.45","9","26","12","14","35","34.31","203","4.43","10.62","410","286","117","20","7","15","54","27","27","0","0","9","67","33","196","61","120","0","0","-"
"498","Pierre Engvall","TOR","L","78","1035.9666666667","15","20","14","6","35","77.78","154","9.74","15.18","270","217","160","54","8","13","30","15","15","0","0","17","41","32","66","134","11","29","40","42.03"
"518","Vince Dunn","SEA","D","73","1509.45","7","28","9","19","35","50.72","121","5.79","6.58","282","179","98","14","7","17","63","27","24","3","0","17","48","25","76","89","75","0","0","-"
"215","Jesper Fast","CAR","R","82","1214.4666666667","14","20","15","5","34","53.97","97","14.43","15.01","171","142","118","72","5","8","4","2","2","0","0","5","26","17","109","135","32","12","17","41.38"
"298","Tanner Pearson","VAN","L","68","1091.7333333333","14","20","10","10","34","58.62","159","8.81","17.45","242","197","156","65","6","19","30","11","9","2","0","15","15","22","84","91","41","20","37","35.09"
"453","Sonny Milano","ANA","L","66","1008.35","14","20","15","5","34","57.63","94","14.89","11.93","177","141","114","65","3","7","10","5","5","0","0","6","34","29","27","89","14","0","2","0.00"
"549","Anthony Beauvillier","NYI","L","75","1262.5","12","22","15","7","34","55.74","154","7.79","17.24","252","201","193","66","8","22","12","6","6","0","0","10","54","36","39","99","20","4","6","40.00"
"556","Lawson Crouse","ARI","L","65","1131.95","20","14","9","5","34","66.67","131","15.27","15.95","224","183","148","73","9","16","52","20","16","4","0","16","23","29","181","92","34","16","32","33.33"
"783","Neal Pionk","WPG","D","77","1627.75","3","31","16","15","34","37.78","140","2.14","8.05","278","203","74","13","7","13","46","23","23","0","0","20","68","27","185","122","79","0","0","-"
"823","Joel Farabee","PHI","L","63","1107.9833333333","17","17","10","7","34","61.82","119","14.29","13.18","208","154","108","53","10","7","50","18","15","2","1","27","22","25","73","77","31","41","102","28.67"
"130","Kyle Palmieri","NYI","C, R","69","1078.1166666667","15","18","8","10","33","54.10","156","9.62","18.17","267","215","178","81","4","15","57","23","21","1","1","18","20","16","77","66","16","15","36","29.41"
"240","Blake Coleman","CGY","C","81","1200.4666666667","16","17","9","8","33","63.46","212","7.55","20.7","329","268","191","85","8","16","60","27","25","2","0","21","47","34","163","68","37","2","17","10.53"
"284","Barclay Goodrow","NYR","C","79","1320.2666666667","13","20","14","6","33","58.93","116","11.21","17.23","182","157","125","76","7","12","69","25","21","3","1","20","37","39","130","80","51","365","376","49.26"
"394","J.T. Compher","COL","L","70","1142.4833333333","18","15","9","6","33","55.93","102","17.65","16.08","199","146","128","62","9","14","25","11","10","1","0","14","18","26","31","74","52","338","319","51.45"
"470","Christian Dvorak","MTL","L","56","973","11","22","15","7","33","63.46","87","12.64","11.15","144","116","103","54","4","10","24","8","7","0","1","9","32","16","32","64","44","548","419","56.67"
"483","Danton Heinen","PIT","L","76","966.33333333333","18","15","10","5","33","66.00","138","13.04","15.12","217","183","160","63","7","15","16","8","8","0","0","8","24","36","66","87","27","0","4","0.00"
"594","Vladislav Gavrikov","CBJ","D","80","1783.3","5","28","13","15","33","37.50","108","4.63","6.48","204","145","67","21","5","10","68","32","32","0","0","11","34","22","124","86","134","0","0","-"
"937","Alex Newhook","COL","C","71","963.06666666667","13","20","11","9","33","71.74","113","11.50","10.04","203","143","128","39","2","11","12","6","6","0","0","12","13","20","40","80","32","136","256","34.69"
"5","Ryan Suter","DAL","D","82","1939.4833333333","7","25","6","19","32","35.16","118","5.93","6.6","265","183","79","13","5","17","40","20","20","0","0","5","46","19","46","64","83","0","0","-"
"339","Josh Anderson","MTL","R","69","1188.55","19","13","7","6","32","59.26","152","12.50","19.01","283","226","190","86","13","18","65","24","20","3","1","24","31","33","153","76","34","20","22","47.62"
"357","Nate Schmidt","WPG","D","77","1556.1166666667","4","28","15","13","32","42.67","117","3.42","6.45","257","172","61","10","2","15","10","5","5","0","0","10","66","32","37","76","88","0","0","-"
"362","Dominik Kubalik","CHI","L","78","1132.6333333333","15","17","3","14","32","66.67","161","9.32","18.19","285","220","152","67","8","13","16","7","7","0","0","12","25","18","93","49","28","8","12","40.00"
"384","Nicholas Paul","OTT, T.B","L","80","1320.9666666667","16","16","5","11","32","74.42","166","9.64","16.81","303","240","187","81","10","23","39","11","7","3","1","14","32","59","106","142","43","426","419","50.41"
"459","Kasperi Kapanen","PIT","R","79","1148.05","11","21","13","8","32","65.31","129","8.53","11.16","235","178","140","49","15","19","16","8","8","0","0","9","30","40","110","93","18","5","7","41.67"
"509","Frank Vatrano","FLA, NYR","C","71","934.3","18","14","10","4","32","72.73","161","11.18","14.46","266","209","145","52","18","15","22","11","11","0","0","9","27","22","68","87","23","12","13","48.00"
"634","Dillon Dube","CGY","C","79","1014.2833333333","18","14","7","7","32","64.00","143","12.59","15.36","228","188","154","67","6","17","20","10","10","0","0","15","23","24","87","134","14","92","102","47.42"
"756","Alex Formenton","OTT","L","79","1220.6833333333","18","14","8","6","32","76.19","162","11.11","19.18","256","209","173","93","13","20","59","21","17","3","1","20","25","44","101","69","24","8","12","40.00"
"925","Philip Tomasino","NSH","C","76","876.76666666667","11","21","16","5","32","72.73","111","9.91","12.55","189","161","124","48","6","15","10","5","5","0","0","9","23","17","49","72","28","21","33","38.89"
"938","Ilya Mikheyev","TOR","R","53","808.73333333333","21","11","8","3","32","64.00","147","14.29","15.82","205","179","142","72","6","15","26","8","7","0","1","10","26","24","52","68","16","0","2","0.00"
"974","Jamie Drysdale","ANA","D","81","1610.7","4","28","15","13","32","42.11","137","2.92","7.93","290","202","85","13","5","21","16","8","8","0","0","14","49","19","40","84","66","0","0","-"
"59","Nicklas Backstrom","WSH","C","47","822.06666666667","6","25","12","13","31","51.67","68","8.82","7.47","121","98","69","35","1","7","12","6","6","0","0","2","13","25","16","38","16","301","348","46.38"
"71","Sam Gagner","DET","C","81","1103.3166666667","13","18","13","5","31","67.39","132","9.85","12.52","185","158","91","43","4","14","32","16","16","0","0","7","14","24","21","66","23","142","162","46.71"
"91","Lars Eller","WSH","C","72","1160.5833333333","13","18","15","3","31","57.41","116","11.21","11.32","213","170","127","51","10","11","40","20","20","0","0","17","44","37","95","93","33","510","521","49.47"
"95","Drew Doughty","L.A","D","39","1004.05","7","24","10","14","31","52.54","99","7.07","5.45","183","127","64","10","3","12","30","15","15","0","0","6","24","9","60","77","14","0","0","-"
"156","Mattias Ekholm","NSH","D","76","1784.35","6","25","12","13","31","36.05","145","4.14","10.34","311","213","90","21","3","20","44","22","22","0","0","13","60","29","79","103","86","0","0","-"
"192","Kevin Hayes","PHI","C, R","48","860.33333333333","10","21","13","8","31","72.09","126","7.94","10","209","160","89","28","9","13","26","9","8","0","1","12","20","30","36","22","12","260","347","42.83"
"302","Mike Matheson","PIT","D","74","1391.1333333333","11","20","11","9","31","41.33","140","7.86","7.2","295","210","90","13","4","19","33","14","13","1","0","18","43","43","97","134","78","0","0","-"
"454","Travis Sanheim","PHI","D","80","1837.6166666667","7","24","11","13","31","34.44","123","5.69","6.92","249","174","70","22","8","14","34","17","17","0","0","15","55","23","64","154","135","0","0","-"
"469","Ryan Donato","SEA","C","74","1020.7833333333","16","15","11","4","31","63.27","159","10.06","18.5","268","222","161","91","4","23","40","13","10","2","1","17","24","39","70","110","16","15","23","39.47"
"529","Oliver Kylington","CGY","D","73","1325.5333333333","9","22","8","14","31","35.23","138","6.52","7.61","277","194","85","16","4","12","14","7","7","0","0","8","56","24","40","97","69","0","0","-"
"565","Denis Gurianov","DAL","R","73","1035.5166666667","11","20","13","7","31","64.58","144","7.64","13.49","281","199","140","58","3","19","16","8","8","0","0","7","46","12","67","52","29","0","0","-"
"567","Ivan Provorov","PHI","D","79","1966.3666666667","9","22","8","14","31","39.24","170","5.29","7.69","322","221","93","17","2","18","34","17","17","0","0","11","84","17","74","144","160","0","0","-"
"965","Alexis Lafrenière","NYR","L","79","1105.7333333333","19","12","6","6","31","63.27","110","17.27","11.55","193","153","120","61","7","6","37","17","16","1","0","14","28","44","108","108","23","14","34","29.17"
"998","Cole Sillinger","CBJ","C","79","1082.2333333333","16","15","9","6","31","72.09","148","10.81","15.94","254","201","165","67","4","14","37","17","16","1","0","15","24","24","98","68","41","362","417","46.47"
"25","Alex Goligoski","MIN","D","72","1364.0666666667","2","28","11","17","30","30.93","80","2.50","3.13","173","108","56","4","2","10","34","17","17","0","0","8","31","6","56","72","88","0","0","-"
"151","Tomas Tatar","N.J","L","76","1127.1166666667","15","15","8","7","30","63.83","132","11.36","16.28","244","191","160","69","14","15","22","11","11","0","0","16","25","27","75","84","18","19","31","38.00"
"177","Calle Jarnkrok","CGY, SEA","C","66","1058.4166666667","12","18","7","11","30","61.22","101","11.88","11.52","175","142","102","38","4","11","6","3","3","0","0","10","12","27","38","75","17","239","228","51.18"
"217","Mark Stone","VGK","R","37","678.7","9","21","15","6","30","61.22","71","12.68","11.11","118","94","84","42","4","6","8","4","4","0","0","8","29","56","19","30","23","13","16","44.83"
"233","Sean Kuraly","CBJ","C","77","1220.8833333333","14","16","3","13","30","50.00","121","11.57","13.92","190","161","101","52","14","9","61","25","23","1","1","14","26","35","240","98","48","627","643","49.37"
"267","Dougie Hamilton","N.J","D","62","1315.1166666667","9","21","10","11","30","37.50","197","4.57","11.43","402","285","143","33","19","23","34","17","17","0","0","5","54","20","87","51","58","0","0","-"
"268","Jonas Brodin","MIN","D","73","1710.95","5","25","9","16","30","32.97","126","3.97","4.93","232","157","64","10","3","12","18","9","9","0","0","5","28","24","42","112","117","0","0","-"
"277","Vladislav Namestnikov","DAL, DET","C","75","1098.85","16","14","8","6","30","63.83","91","17.58","13.98","153","123","104","66","4","9","45","18","15","3","0","18","22","21","62","89","36","26","31","45.61"
"299","Scott Laughton","PHI","C","67","1100.2333333333","11","19","10","9","30","68.18","110","10.00","11.63","196","148","123","68","6","11","35","16","15","1","0","25","40","31","151","58","43","395","379","51.03"
"458","Robby Fabbri","DET","C","56","970.28333333333","17","13","10","3","30","58.82","123","13.82","15.33","211","170","133","65","3","10","35","16","15","1","0","17","21","13","86","64","19","54","55","49.54"
"555","Mathieu Joseph","OTT, T.B","R","69","977.18333333333","12","18","10","8","30","71.43","86","13.95","10.05","150","125","99","50","9","4","29","13","12","1","0","21","20","44","106","127","17","20","28","41.67"
"584","Alexandre Carrier","NSH","D","77","1615.55","3","27","13","14","30","41.10","95","3.16","6.21","188","135","58","16","4","13","50","25","25","0","0","19","39","27","95","205","116","0","1","0.00"
"117","Derek Grant","ANA","C","71","1015.0833333333","15","14","9","5","29","80.56","117","12.82","13.3","193","155","105","68","4","10","27","8","6","1","1","4","17","21","69","38","47","204","214","48.80"
"129","Marcus Johansson","SEA, WSH","L","69","1112.8666666667","9","20","13","7","29","56.86","111","8.11","12.85","183","145","122","66","6","20","4","2","2","0","0","10","27","26","31","75","24","41","57","41.84"
"140","Oliver Ekman-Larsson","VAN","D","79","1762.7333333333","5","24","14","10","29","36.71","168","2.98","6.93","352","234","83","9","5","24","48","24","24","0","0","22","42","26","105","118","78","0","0","-"
"500","Jake Evans","MTL","C","72","1122.85","13","16","11","5","29","64.44","124","10.48","11.76","195","155","119","60","4","9","22","11","11","0","0","16","33","39","88","113","37","461","465","49.78"
"829","Isac Lundestrom","ANA","C","80","1237.8333333333","16","13","8","5","29","69.05","84","19.05","10.92","145","117","100","56","7","6","8","4","4","0","0","17","31","22","38","76","54","391","488","44.48"
"837","Jesperi Kotkaniemi","CAR","C","66","793.53333333333","12","17","7","10","29","69.05","81","14.81","9.51","146","111","90","53","1","10","37","13","11","1","1","14","21","25","74","72","14","176","168","51.16"
"7","Dustin Brown","L.A","L, R","64","943.33333333333","9","19","9","10","28","62.22","146","6.16","15.64","238","196","129","65","6","12","20","10","10","0","0","14","19","13","88","71","6","2","8","20.00"
"43","Patric Hornqvist","FLA","R","65","823.56666666667","11","17","9","8","28","58.33","165","6.67","19","240","204","155","91","8","29","19","8","7","1","0","15","14","24","112","114","22","8","13","38.10"
"115","TJ Brodie","TOR","D","82","1747.5333333333","4","24","11","13","28","31.82","68","5.88","3.1","158","97","41","11","2","6","34","17","17","0","0","9","62","30","53","148","102","0","0","-"
"175","Christopher Tanev","CGY","D","82","1677.25","6","22","11","11","28","32.94","88","6.82","3.5","180","129","42","4","2","13","22","11","11","0","0","10","57","29","52","204","137","0","0","-"
"304","Cody Ceci","EDM","D","78","1629.9166666667","5","23","7","16","28","37.84","102","4.90","3.4","213","138","44","5","3","9","14","7","7","0","0","2","39","15","117","143","110","0","0","-"
"322","Adam Pelech","NYI","D","78","1660.05","3","25","10","15","28","38.36","104","2.88","5.6","225","137","70","14","2","17","40","16","15","0","1","4","48","49","99","120","121","0","0","-"
"328","Colton Sissons","NSH","C","79","1276.8166666667","7","21","10","11","28","60.87","87","8.05","11.27","163","134","94","49","5","10","30","15","15","0","0","7","25","19","188","80","37","719","573","55.65"
"329","Teddy Blueger","PIT","C","65","976.16666666667","9","19","8","11","28","68.29","93","9.68","9.02","134","114","88","42","11","9","10","5","5","0","0","9","22","37","87","80","31","357","315","53.13"
"387","Ryan Graves","N.J","D","75","1554.15","6","22","14","8","28","38.89","111","5.41","5.16","241","162","79","18","12","19","24","12","12","0","0","17","51","27","90","112","83","0","0","-"
"407","Brett Pesce","CAR","D","70","1519.05","7","21","10","11","28","39.44","148","4.73","5.71","304","209","60","13","7","20","39","14","12","1","1","10","29","45","39","61","88","0","0","-"
"663","Samuel Girard","COL","D","67","1449.9833333333","5","23","12","11","28","36.36","79","6.33","3.32","188","116","41","5","1","7","20","10","10","0","0","11","28","21","65","85","84","0","0","-"
"54","Jeff Petry","MTL","D","68","1504.2333333333","6","21","9","12","27","38.57","124","4.84","5.07","266","160","60","8","6","18","36","18","18","0","0","11","107","12","140","101","111","0","0","-"
"68","Pat Maroon","T.B","L","81","1003.3666666667","11","16","7","9","27","55.10","102","10.78","11.8","156","137","111","67","6","12","134","36","22","10","4","24","17","16","160","119","6","15","15","50.00"
"159","Chris Wideman","MTL","D","64","952.06666666667","4","23","12","11","27","55.10","76","5.26","3.1","148","100","37","4","4","5","67","24","21","1","2","11","57","13","44","97","41","0","0","-"
"293","Hampus Lindholm","ANA, BOS","D","71","1597.2","5","22","11","11","27","35.53","142","3.52","7.38","275","201","75","16","5","10","46","22","22","0","0","14","47","35","70","108","88","0","0","-"
"294","Matt Dumba","MIN","D","57","1316.2333333333","7","20","12","8","27","39.13","116","6.03","8.11","251","154","59","15","3","21","47","22","21","1","0","11","26","15","114","62","75","0","0","-"
"499","Ondrej Kase","TOR","R","50","699.2","14","13","6","7","27","72.97","119","11.76","11.88","205","158","119","52","16","5","14","7","7","0","0","7","16","28","29","62","27","2","9","18.18"
"520","Jordan Greenway","MIN","L","62","902.86666666667","10","17","7","10","27","49.09","110","9.09","13.01","166","145","95","51","5","13","69","29","26","3","0","19","16","14","155","80","24","18","31","36.73"
"625","Rasmus Asplund","BUF","C","80","1147.4833333333","8","19","14","5","27","55.10","130","6.15","13.18","192","174","104","57","10","14","10","5","5","0","0","4","24","21","30","80","14","27","35","43.55"
"733","Michael Rasmussen","DET","C","80","1161.2833333333","15","12","8","4","27","58.70","129","11.63","15.57","195","173","141","88","9","22","66","28","27","0","1","26","16","29","142","128","53","410","409","50.06"
"810","Sean Durzi","L.A","D","64","1254.05","3","24","12","12","27","42.19","119","2.52","6.52","247","150","88","14","1","24","55","23","20","3","0","17","53","26","74","96","52","0","0","-"
"819","Eric Robinson","CBJ","L","67","930.76666666667","10","17","10","7","27","77.14","104","9.62","11.14","187","136","100","52","12","10","18","9","9","0","0","8","12","30","95","77","20","2","2","50.00"
"921","Arthur Kaliyev","L.A","R","80","1011.9333333333","14","13","11","2","27","52.94","194","7.22","16","310","259","157","59","10","28","37","13","11","1","1","6","20","20","31","106","5","0","0","-"
"64","Nick Bonino","S.J","C","80","1335.9833333333","16","10","5","5","26","49.06","137","11.68","15.67","211","181","129","74","5","18","18","9","9","0","0","6","15","50","34","61","24","475","450","51.35"
"85","Ryan McDonagh","T.B","D","71","1589.2","4","22","9","13","26","41.27","85","4.71","5.12","180","131","53","13","3","6","16","8","8","0","0","7","24","26","96","88","70","0","1","0.00"
"165","Ben Chiarot","FLA, MTL","D","74","1690.8166666667","9","17","11","6","26","39.39","143","6.29","5.62","268","177","82","16","8","20","48","24","24","0","0","6","69","20","157","106","124","0","0","-"
"436","Garnet Hathaway","WSH","R","76","1017.5166666667","14","12","4","8","26","53.06","124","11.29","13.15","197","159","125","67","4","13","57","27","26","1","0","31","20","23","250","125","57","10","18","35.71"
"472","Warren Foegele","EDM","L","82","1034.1666666667","12","14","10","4","26","60.47","142","8.45","16.09","245","191","154","73","13","17","24","12","12","0","0","9","29","44","127","93","14","13","15","46.43"
"491","Oskar Lindblom","PHI","L","79","1090.1833333333","12","14","8","6","26","63.41","127","9.45","13.04","212","166","108","57","6","19","22","11","11","0","0","12","18","19","83","84","44","8","14","36.36"
"782","David Kampf","TOR","C","82","1251.7333333333","11","15","10","5","26","48.15","102","10.78","12.38","168","136","109","49","8","11","20","10","10","0","0","13","25","30","80","110","24","616","549","52.88"
"788","Eetu Luostarinen","FLA","C","78","1047.6166666667","9","17","10","7","26","63.41","84","10.71","9.74","153","110","101","52","8","10","12","6","6","0","0","14","27","38","103","135","45","321","481","40.02"
"902","Kirby Dach","CHI","C","70","1262.5666666667","9","17","9","8","26","44.83","116","7.76","13.36","198","157","124","63","7","11","43","20","19","1","0","14","17","42","49","145","39","179","366","32.84"
"936","Vasily Podkolzin","VAN","R","79","1010.55","14","12","9","3","26","56.52","115","12.17","10.18","191","157","117","50","1","7","26","13","13","0","0","9","18","32","84","79","32","8","11","42.11"
"3","Jason Spezza","TOR","C","71","762.96666666667","12","13","9","4","25","67.57","97","12.37","9.2","175","131","83","33","8","13","26","13","13","0","0","6","31","32","31","41","22","305","272","52.86"
"33","T.J. Oshie","WSH","R","44","767.83333333333","11","14","6","8","25","58.14","77","14.29","11.02","138","113","88","43","2","9","18","9","9","0","0","21","18","19","86","53","29","72","97","42.60"
"48","Erik Johnson","COL","D","77","1330.4333333333","8","17","7","10","25","35.71","139","5.76","6.13","260","175","72","12","5","12","24","12","12","0","0","5","29","35","165","77","116","0","0","-"
"262","Adam Larsson","SEA","D","82","1826.7833333333","8","17","10","7","25","37.31","119","6.72","4.4","260","174","68","9","2","11","55","25","24","1","0","8","35","23","183","88","128","0","0","-"
"316","Esa Lindell","DAL","D","76","1675.4333333333","4","21","13","8","25","38.46","136","2.94","4.59","211","159","61","10","4","12","12","6","6","0","0","10","55","20","111","110","143","0","1","0.00"
"344","Vinnie Hinostroza","BUF","C","62","861.83333333333","13","12","8","4","25","75.76","92","14.13","8.31","154","122","66","31","5","6","24","11","11","0","0","14","26","22","25","60","11","12","16","42.86"
"378","Mattias Janmark","VGK","C","67","961.06666666667","9","16","8","8","25","59.52","89","10.11","10.85","144","122","98","52","3","15","21","9","8","1","0","11","19","29","19","86","22","11","16","40.74"
"517","Jack Eichel","VGK","C","34","659.31666666667","14","11","6","5","25","59.52","133","10.53","10.84","193","160","111","36","2","10","10","5","5","0","0","9","29","25","45","62","30","184","195","48.55"
"569","John Marino","PIT","D","81","1671.5833333333","1","24","10","14","25","40.32","90","1.11","4.8","191","129","53","12","4","10","23","10","9","1","0","17","35","43","73","149","83","0","0","-"
"665","Jake Bean","CBJ","D","67","1378.3833333333","7","18","6","12","25","38.46","91","7.69","4.83","210","135","59","9","4","14","26","13","13","0","0","4","23","21","41","71","70","0","0","-"
"105","Tyler Ennis","OTT","C, R","57","714.93333333333","8","16","11","5","24","77.42","89","8.99","8.14","157","124","99","39","3","10","16","8","8","0","0","12","23","19","70","64","23","20","9","68.97"
"145","Dmitry Kulikov","MIN","D","80","1455.6666666667","7","17","11","6","24","34.78","74","9.46","4.58","168","112","51","11","4","13","39","18","17","1","0","16","31","16","100","127","97","0","0","-"
"146","Nick Leddy","DET, STL","D","75","1605.9","3","21","6","15","24","35.82","71","4.23","3.16","138","104","36","6","1","7","22","11","11","0","0","5","33","30","37","52","63","0","0","-"
"169","Nic Dowd","WSH","C","64","912.81666666667","10","14","11","3","24","64.86","90","11.11","9.06","135","113","89","37","3","10","44","21","21","0","0","14","14","28","139","114","49","506","437","53.66"
"214","Brendan Gallagher","MTL","R","56","841.03333333333","7","17","12","5","24","53.33","142","4.93","18.57","250","194","162","90","6","24","69","25","22","1","2","27","20","17","54","70","25","13","22","37.14"
"313","Matt Grzelcyk","BOS","D","73","1367.65","4","20","9","11","24","32.00","118","3.39","4.33","211","154","54","7","3","4","24","12","12","0","0","4","41","21","40","73","81","0","0","-"
"532","Keegan Kolesar","VGK","R","77","975.06666666667","7","17","12","5","24","63.16","94","7.45","11.72","142","117","96","59","5","15","68","22","14","8","0","22","36","33","246","158","40","76","112","40.43"
"570","Yakov Trenin","NSH","C","80","1173.4166666667","17","7","3","4","24","61.54","136","12.50","16.23","243","191","143","65","13","9","46","17","13","4","0","18","24","37","191","85","31","12","23","34.29"
"650","Dante Fabbro","NSH","D","66","1256.8833333333","3","21","11","10","24","36.92","88","3.41","3.93","189","131","37","2","3","9","24","12","12","0","0","12","35","22","69","126","99","0","0","-"
"821","Oliver Wahlstrom","NYI","R","73","880.3","13","11","6","5","24","54.55","157","8.28","15.36","276","215","161","49","10","20","74","26","22","2","2","19","20","19","101","73","19","6","8","42.86"
"834","Filip Zadina","DET","R","74","1048.95","10","14","5","9","24","52.17","154","6.49","14.19","284","207","160","61","8","17","10","5","5","0","0","15","30","24","57","64","33","5","5","50.00"
"848","Barrett Hayton","ARI","C","60","967.08333333333","10","14","7","7","24","55.81","82","12.20","9.85","150","116","102","53","5","9","20","10","10","0","0","19","18","18","84","111","28","415","447","48.14"
"890","Logan O'Connor","COL","R","81","1123.5833333333","8","16","12","4","24","57.14","127","6.30","10.91","202","156","129","63","8","22","38","16","14","2","0","27","17","38","100","134","54","5","17","22.73"
"896","Blake Lizotte","L.A","C","70","851.46666666667","10","14","8","6","24","60.00","91","10.99","9.44","141","122","85","45","10","12","26","13","13","0","0","16","10","31","74","138","7","313","294","51.57"
"42","Anton Stralman","ARI","D","74","1577.6333333333","8","15","7","8","23","34.33","95","8.42","4.07","181","121","56","13","5","17","12","6","6","0","0","4","28","31","98","75","88","0","0","-"
"108","Justin Schultz","WSH","D","74","1252.0833333333","4","19","12","7","23","43.40","92","4.35","5.8","205","137","75","13","2","16","16","8","8","0","0","2","25","13","40","95","78","0","0","-"
"178","Justin Holl","TOR","D","69","1394.4","3","20","6","14","23","32.39","64","4.69","3.51","128","90","47","11","1","5","41","19","18","1","0","8","56","18","129","207","96","0","0","-"
"196","Jaden Schwartz","SEA","C","37","682.85","8","15","10","5","23","62.16","101","7.92","10.19","168","140","99","44","3","7","14","7","7","0","0","11","16","28","42","60","13","17","18","48.57"
"315","Oskar Sundqvist","DET, STL","C","59","825.53333333333","8","15","12","3","23","56.10","70","11.43","7.2","117","89","72","27","5","8","29","9","7","1","1","12","25","12","70","64","25","75","107","41.21"
"413","Sean Monahan","CGY","C","65","913.85","8","15","11","4","23","54.76","111","7.21","12.77","197","151","132","57","5","11","24","12","12","0","0","10","28","32","59","47","21","415","364","53.27"
"424","Anthony Mantha","WSH","R","37","561.25","9","14","11","3","23","63.89","82","10.98","7.87","132","104","74","32","4","8","14","7","7","0","0","4","13","13","46","28","18","3","1","75.00"
"448","Nick Ritchie","ARI, TOR","L","57","723.98333333333","12","11","4","7","23","67.65","93","12.90","12.08","159","134","111","67","0","12","43","19","18","1","0","4","17","9","153","65","20","0","4","0.00"
"467","Nicolas Aube-Kubel","COL, PHI","R","74","726.4","11","12","9","3","23","76.67","87","12.64","8.08","152","119","85","42","5","13","47","22","21","1","0","9","20","17","140","101","15","3","9","25.00"
"590","Rudolfs Balcers","S.J","L","61","917.25","11","12","7","5","23","62.16","98","11.22","10.19","160","133","104","49","13","7","20","9","9","0","0","7","30","35","115","74","12","8","12","40.00"
"661","Noah Gregor","S.J","C","63","940.95","8","15","7","8","23","71.88","156","5.13","12.54","263","210","145","50","9","18","25","11","10","1","0","10","14","28","118","80","11","12","23","34.29"
"740","Jesper Boqvist","N.J","C","56","735","10","13","7","6","23","76.67","74","13.51","7.42","135","105","73","32","12","5","10","5","5","0","0","3","23","18","31","80","5","168","282","37.33"
"744","Eeli Tolvanen","NSH","R","75","1007.0833333333","11","12","6","6","23","45.10","151","7.28","12.68","266","209","137","41","10","15","16","8","8","0","0","11","21","15","176","68","43","0","1","0.00"
"763","Timothy Liljegren","TOR","D","61","1000.5833333333","5","18","6","12","23","37.10","79","6.33","3.67","162","110","44","9","5","10","14","7","7","0","0","5","43","19","87","147","56","0","0","-"
"23","Alexander Radulov","DAL","R","71","1000.2","4","18","13","5","22","50.00","92","4.35","13.53","189","148","131","73","4","16","30","15","15","0","0","14","27","30","43","71","44","10","12","45.45"
"73","P.K. Subban","N.J","D","77","1408.2166666667","5","17","8","9","22","33.33","114","4.39","5.09","264","172","67","6","3","10","80","25","20","2","3","10","51","23","69","72","56","0","0","-"
"133","Alex Chiasson","VAN","R","67","778.88333333333","13","9","7","2","22","48.89","98","13.27","11.91","140","117","101","56","5","12","24","8","7","0","1","10","10","7","68","81","18","10","13","43.48"
"211","Joonas Donskoi","SEA","R","75","1112.3166666667","2","20","7","13","22","53.66","89","2.25","10.19","155","124","116","51","5","3","14","7","7","0","0","12","21","24","36","112","30","5","9","35.71"
"238","Nick Cousins","NSH","C","68","847.85","9","13","7","6","22","66.67","103","8.74","10.65","171","143","107","50","4","10","31","11","8","3","0","25","23","16","66","117","27","23","26","46.94"
"330","Jake McCabe","CHI","D","75","1522.8","4","18","7","11","22","44.00","80","5.00","4.21","180","111","56","7","3","9","33","15","14","1","0","12","60","18","166","140","164","0","0","-"
