"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"28","Jordan Staal","CAR","C","80","169.83333333333","2.1229166666667","0.35","1.06","0.71","0.35","1.41","100.00","4.95","7.14","0.57","7.07","6.36","3.89","2.47","1.77","0.35","0","0","0","0","0","0.71","1.41","3.53","2.12","0.71","5.3","37.45","36.39","17.92"
"81","Dmitry Kulikov","FLA","D","76","171.66666666667","2.2587719298246","0","0.7","0.35","0.35","0.7","40.00","1.4","0.00","0.03","1.75","1.4","0","0","0.35","0","0.7","0.35","0.35","0","0","0.7","0.7","1.4","7.34","1.05","6.29","0","0","-"
"688","Cole Smith","NSH","L","80","171.08333333333","2.1385416666667","0.35","0.7","0.35","0.35","1.05","75.00","5.61","6.25","0.42","7.72","5.96","5.26","0.7","1.75","1.75","0","0","0","0","0","1.05","2.1","4.91","3.16","2.1","4.56","0.35","1.05","8.77"
"50","Alex Pietrangelo","VGK","D","64","177.08333333333","2.7669270833333","0","0.34","0","0.34","0.34","14.29","1.36","0.00","0.06","2.71","2.03","0.34","0","0.34","0","1.36","0.68","0.68","0","0","0.34","1.69","2.71","1.36","0.68","9.15","0","0","-"
"417","Vladislav Gavrikov","L.A","D","76","191.53333333333","2.5201754385965","0","0.31","0","0.31","0.31","25.00","0.31","0.00","0.15","0.63","0.63","0.63","0.31","0.31","0","0","0","0","0","0","0.31","0.94","3.45","1.88","0.31","7.21","0","0","-"
"104","Radko Gudas","ANA","D","65","197.15","3.0330769230769","0","0.3","0","0.3","0.3","16.67","2.43","0.00","0","2.43","2.43","0","0","1.22","0","1.83","0.61","0.61","0","0","0","2.74","0.3","0.91","1.83","13.7","0","0","-"
"199","Cody Ceci","EDM","D","78","200.91666666667","2.5758547008547","0","0.3","0","0.3","0.3","25.00","0.9","0.00","0.02","1.49","1.19","0.3","0","0.3","0","0","0","0","0","0","0","0.9","0.9","3.28","0.3","6.87","0","0","-"
"539","Jan Rutta","S.J","D","69","204.46666666667","2.9632850241546","0","0.59","0.29","0.29","0.59","100.00","1.47","0.00","0","1.76","1.76","0","0","0.59","0","0","0","0","0","0","0","0","0.59","1.47","0","7.34","0","0","-"
"645","Moritz Seider","DET","D","82","209.53333333333","2.5552845528455","0","0.29","0","0.29","0.29","25.00","1.43","0.00","0","1.43","1.43","0","0","1.15","0","1.72","0.86","0.86","0","0","1.72","1.15","1.15","8.02","1.72","14.6","0","0","-"
"223","Jaccob Slavin","CAR","D","81","213.91666666667","2.6409465020576","0.56","0.28","0","0.28","0.84","60.00","4.21","13.33","0.21","5.05","4.49","1.4","1.12","1.12","0.28","0.56","0.28","0.28","0","0","1.4","1.68","4.21","1.12","0.28","6.17","0","0","-"
"207","Colton Parayko","STL","D","81","220.75","2.7253086419753","0.27","0.27","0","0.27","0.54","28.57","2.17","12.50","0.03","2.17","2.17","0","0","0.27","0","0","0","0","0","0","0.27","1.09","2.99","1.63","0","7.61","0","0","-"
"311","Travis Sanheim","PHI","D","81","219.16666666667","2.7057613168724","0.27","0.82","0.55","0.27","1.1","44.44","2.46","11.11","0.26","3.56","3.29","2.46","1.37","1.37","0","0","0","0","0","0","0","1.92","3.01","2.19","0.82","9.58","0","0","-"
"128","Erik Gudbranson","CBJ","D","78","233.1","2.9884615384615","0","0.26","0","0.26","0.26","50.00","2.06","0.00","0.01","2.32","2.06","0","0","0","0","0","0","0","0","0","0.51","0.51","1.8","1.03","0.26","13.64","0","0","-"
"335","Devon Toews","COL","D","81","232.35","2.8685185185185","0","0.52","0.26","0.26","0.52","33.33","0.77","0.00","0","1.03","0.77","0","0","0.26","0","0","0","0","0","0","0.26","1.55","2.07","1.03","0.26","5.42","0","0","-"
"173","Jamie Oleksiak","SEA","D","81","240.63333333333","2.9707818930041","0","0.25","0","0.25","0.25","50.00","0.75","0.00","0.05","1","1","0.25","0.25","0.25","0.25","1","0.5","0.5","0","0","0.25","1.5","0.5","2.49","0.25","12.97","0","0","-"
"209","Esa Lindell","DAL","D","81","289.63333333333","3.5757201646091","0","0.21","0","0.21","0.21","16.67","2.9","0.00","0.14","3.94","3.94","0.83","0.41","1.24","0.21","0","0","0","0","0","0.41","0.62","1.45","1.04","0.83","7.66","0","0","-"
