"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"276","Darnell Nurse","EDM","D","80","199.45","1","0","0","0","1","50.00","14","7.14","1.63","19","19","8","6","8","1","2","1","1","0","0","1","5","3","8","3","48","0","0","-"
"282","Alex Wennberg","NYR, SEA","C","79","166.28333333333","1","0","0","0","1","50.00","10","10.00","1.02","11","11","4","3","2","1","0","0","0","0","0","3","0","8","0","2","15","58","103","36.02"
"284","Nikita Zadorov","CGY, VAN","D","74","114.31666666667","0","1","1","0","1","50.00","5","0.00","0.3","8","8","1","1","2","0","2","1","1","0","0","2","0","2","4","1","7","0","0","-"
"285","Curtis Lazar","N.J","C","71","76.983333333333","1","0","0","0","1","100.00","4","25.00","0.46","5","4","3","2","1","0","0","0","0","0","0","2","1","5","3","3","9","25","24","51.02"
"292","Trevor van Riemsdyk","WSH","D","70","111.2","0","1","0","1","1","100.00","4","0.00","0.4","6","5","2","1","1","1","0","0","0","0","0","2","3","1","0","0","10","0","0","-"
"298","Pierre-Edouard Bellemare","SEA","L","39","72.216666666667","1","0","0","0","1","100.00","4","25.00","0.34","4","4","2","1","1","0","0","0","0","0","0","1","3","4","1","0","10","43","39","52.44"
"312","Alex Tuch","BUF","R","75","121.45","1","0","0","0","1","50.00","15","6.67","1.74","23","19","16","7","5","2","2","1","1","0","0","0","1","17","6","2","10","13","19","40.63"
"314","Nick Schmaltz","ARI","C","78","29.566666666667","1","0","0","0","1","100.00","2","50.00","0.38","5","4","3","1","1","0","0","0","0","0","0","0","1","2","1","0","4","3","7","30.00"
"330","Jake Walman","DET","D","63","154.25","0","1","0","1","1","20.00","5","0.00","0.22","8","6","2","2","4","1","2","1","1","0","0","5","5","5","2","1","33","0","0","-"
"337","Sam Lafferty","VAN","C","78","27.15","1","0","0","0","1","33.33","3","33.33","0.47","3","3","2","2","1","0","0","0","0","0","0","0","2","0","1","0","1","4","7","36.36"
"338","Danton Heinen","BOS","L","74","94.75","1","0","0","0","1","100.00","6","16.67","0.63","10","9","7","1","2","1","0","0","0","0","0","0","4","7","1","2","6","2","2","50.00"
"347","Jake Evans","MTL","C","82","261.3","1","0","0","0","1","25.00","5","20.00","0.39","7","6","3","3","1","0","2","1","1","0","0","3","2","9","5","3","17","137","162","45.82"
"348","Jake Middleton","MIN","D","79","179.48333333333","0","1","1","0","1","inf","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","3","3","5","6","2","37","0","0","-"
"351","Andrew Mangiapane","CGY","L","74","52.216666666667","1","0","0","0","1","100.00","5","20.00","0.55","8","7","4","1","1","0","2","1","1","0","0","1","1","0","1","0","2","0","0","-"
"354","Rasmus Andersson","CGY","D","77","175.9","1","0","0","0","1","100.00","6","16.67","0.24","6","6","2","0","2","0","0","0","0","0","0","2","2","0","4","2","26","0","0","-"
"359","Connor McDavid","EDM","C","75","30.783333333333","1","0","0","0","1","100.00","2","50.00","0.38","4","3","4","3","2","0","0","0","0","0","0","1","0","3","1","0","1","6","12","33.33"
"361","Vince Dunn","SEA","D","59","11.316666666667","0","1","1","0","1","50.00","1","0.00","0.05","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"363","Jordan Greenway","BUF","L","67","194.46666666667","0","1","1","0","1","20.00","7","0.00","0.65","9","7","4","2","2","1","2","1","1","0","0","3","1","11","10","3","15","5","12","29.41"
"371","Christian Fischer","DET","R","79","62.35","1","0","0","0","1","100.00","3","33.33","0.56","4","4","2","1","0","0","0","0","0","0","0","1","1","1","3","0","2","6","9","40.00"
"385","Jack Roslovic","CBJ, NYR","C","59","49.6","1","0","0","0","1","100.00","2","50.00","0.2","3","3","2","0","0","0","0","0","0","0","0","1","0","1","0","2","2","1","6","14.29"
"387","Nicolas Roy","VGK","C","69","94.15","1","0","0","0","1","50.00","5","20.00","0.64","11","9","6","3","3","2","0","0","0","0","0","2","0","12","1","1","2","39","46","45.88"
"393","Lawson Crouse","ARI","L","80","171.95","0","1","1","0","1","50.00","5","0.00","0.4","12","8","5","3","7","0","0","0","0","0","0","1","2","5","6","1","11","4","2","66.67"
"395","Mitchell Marner","TOR","R","68","142.51666666667","1","0","0","0","1","100.00","10","10.00","0.95","15","12","7","4","5","1","2","1","1","0","0","1","3","6","0","8","10","0","4","0.00"
"396","Joel Eriksson Ek","MIN","C","76","182","1","0","0","0","1","50.00","10","10.00","0.48","14","10","6","1","1","1","12","2","1","0","1","6","3","8","4","3","21","79","118","40.10"
"401","Yakov Trenin","COL, NSH","C","75","140.65","0","1","1","0","1","100.00","5","0.00","0.89","13","9","9","2","2","1","2","1","1","0","0","0","1","9","9","2","9","30","41","42.25"
"405","Artemi Panarin","NYR","L","82","2.8166666666667","0","1","0","1","1","100.00","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"410","Alexandre Carrier","NSH","D","73","154.13333333333","1","0","0","0","1","33.33","3","33.33","0.44","4","4","3","2","1","0","0","0","0","0","0","2","1","1","6","5","24","0","0","-"
"413","Niko Mikkola","FLA","D","82","200.45","0","1","1","0","1","33.33","4","0.00","0.31","9","7","3","0","0","0","12","2","1","0","1","1","2","1","25","4","30","0","0","-"
"417","Vladislav Gavrikov","L.A","D","76","191.53333333333","0","1","0","1","1","25.00","1","0.00","0.46","2","2","2","1","1","0","0","0","0","0","0","1","3","11","6","1","23","0","0","-"
"427","Matthew Tkachuk","FLA","L","80","27.216666666667","1","0","0","0","1","100.00","3","33.33","0.26","4","4","2","1","0","0","0","0","0","0","0","1","1","0","2","1","0","1","0","100.00"
"430","Auston Matthews","TOR","C","80","57.633333333333","0","1","1","0","1","100.00","9","0.00","1.07","14","12","7","7","3","2","0","0","0","0","0","2","0","7","1","0","8","25","33","43.10"
"438","Carl Grundstrom","L.A","R","50","16.9","1","0","0","0","1","100.00","1","100.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","33.33"
"446","Beck Malenstyn","WSH","L","81","212.31666666667","0","1","1","0","1","100.00","6","0.00","0.63","11","11","4","3","3","1","0","0","0","0","0","0","3","8","8","7","17","10","12","45.45"
"450","Andrew Peeke","BOS, CBJ","D","38","61.383333333333","0","1","1","0","1","50.00","1","0.00","0.03","1","1","0","0","0","0","2","1","1","0","0","0","0","2","7","2","14","0","0","-"
"453","Josh Mahura","FLA","D","30","18.866666666667","0","1","1","0","1","inf","1","0.00","0.1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","4","1","0","0","0","-"
"455","Boris Katchouk","CHI, OTT","L","59","61.916666666667","1","0","0","0","1","50.00","6","16.67","1.49","8","8","7","3","0","0","2","1","1","0","0","1","0","5","2","0","2","7","8","46.67"
"457","Taylor Raddysh","CHI","R","73","113.76666666667","1","0","0","0","1","100.00","12","8.33","1.07","12","12","6","3","1","0","0","0","0","0","0","1","4","3","2","1","6","11","16","40.74"
"458","Noah Gregor","TOR","C","62","68.8","1","0","0","0","1","50.00","8","12.50","1.65","9","9","6","2","1","0","2","1","1","0","0","1","1","6","3","0","5","0","1","0.00"
"462","Jesper Bratt","N.J","L","82","80.7","0","1","1","0","1","100.00","4","0.00","0.43","7","5","4","1","1","0","0","0","0","0","0","2","1","6","3","0","3","0","2","0.00"
"473","Brandon Duhaime","COL, MIN","R","79","150","1","0","0","0","1","50.00","10","10.00","1.21","15","14","8","4","3","1","0","0","0","0","0","1","1","8","7","3","9","2","1","66.67"
"482","Vincent Desharnais","EDM","D","76","154.98333333333","0","1","0","1","1","33.33","0","-","0","0","0","0","0","0","0","6","3","3","0","0","1","3","1","15","3","38","0","0","-"
"484","Michael Carcone","ARI","L","73","4.8166666666667","1","0","0","0","1","100.00","2","50.00","0.25","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"487","Mathieu Olivier","CBJ","R","54","30.066666666667","1","0","0","0","1","100.00","1","100.00","0.18","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","-"
"502","Jaret Anderson-Dolan","L.A, NSH","C","31","17.966666666667","1","0","0","0","1","100.00","1","100.00","0.25","2","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","6","2","2","50.00"
"504","Mikey Anderson","L.A","D","73","172.1","0","1","1","0","1","25.00","3","0.00","0.05","4","4","1","0","0","0","0","0","0","0","0","1","2","2","5","1","33","0","0","-"
"506","Urho Vaakanainen","ANA","D","68","132.75","0","1","0","1","1","25.00","3","0.00","0.08","3","3","1","0","2","0","0","0","0","0","0","0","4","0","2","1","20","0","0","-"
"507","Nico Hischier","N.J","C","71","95.3","1","0","0","0","1","100.00","4","25.00","0.5","9","7","5","2","4","0","0","0","0","0","0","3","1","6","1","1","8","35","28","55.56"
"521","Henri Jokiharju","BUF","D","74","68.25","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","3","0","0","-"
"524","Timothy Liljegren","TOR","D","54","57.45","0","1","0","1","1","100.00","1","0.00","0.13","2","2","1","1","1","0","0","0","0","0","0","1","2","2","6","1","9","0","0","-"
"525","Dylan Samberg","WPG","D","77","154.15","0","1","0","1","1","33.33","3","0.00","0.06","3","3","0","0","1","0","4","2","2","0","0","2","7","6","9","5","25","0","0","-"
"527","Josh Norris","OTT","C","50","35.783333333333","0","1","0","1","1","100.00","1","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","15","40.00"
"531","Erik Brannstrom","OTT","D","76","112.66666666667","0","1","1","0","1","50.00","5","0.00","0.14","7","6","0","0","1","1","2","1","1","0","0","1","1","1","4","5","15","0","0","-"
"535","Alex Iafallo","WPG","L","81","106.71666666667","0","1","1","0","1","100.00","6","0.00","0.45","11","11","2","2","2","0","2","1","1","0","0","1","1","5","0","2","10","1","0","100.00"
"541","Eetu Luostarinen","FLA","C","82","213.35","0","1","1","0","1","33.33","8","0.00","1.31","17","14","9","3","7","1","4","2","2","0","0","2","5","16","9","5","20","8","5","61.54"
"542","Fabian Zetterlund","S.J","L","81","58.033333333333","1","0","0","0","1","100.00","4","25.00","0.46","6","6","5","1","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","50.00"
"563","Zach Whitecloud","VGK","D","60","91.466666666667","0","1","1","0","1","inf","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","5","0","16","0","0","-"
"566","Martin Fehervary","WSH","D","66","111.73333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","7","1","19","0","0","-"
"573","Isac Lundestrom","ANA","C","45","92.433333333333","1","0","0","0","1","50.00","5","20.00","0.61","6","6","5","3","1","0","0","0","0","0","0","1","1","8","1","2","10","32","56","36.36"
"575","Joe Veleno","DET","C","80","67.016666666667","0","1","1","0","1","100.00","1","0.00","0.14","2","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","4","10","15","40.00"
"576","K'Andre Miller","NYR","D","80","150.43333333333","0","1","0","1","1","16.67","2","0.00","0.85","7","6","3","3","1","0","4","2","2","0","0","2","2","8","3","2","11","0","0","-"
"579","Jesperi Kotkaniemi","CAR","C","79","10.65","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","50.00"
"592","Noah Dobson","NYI","D","79","89.85","0","1","1","0","1","25.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","2","0","2","1","18","0","0","-"
"598","Jacob Bernard-Docker","OTT","D","72","104.93333333333","0","1","1","0","1","33.33","1","0.00","0","2","1","1","1","1","0","0","0","0","0","0","1","4","0","4","1","25","0","0","-"
"605","Connor Dewar","MIN, TOR","C","73","154.96666666667","1","0","0","0","1","100.00","5","20.00","0.52","6","5","5","4","1","0","0","0","0","0","0","1","0","6","10","3","5","34","34","50.00"
"619","Rafael Harvey-Pinard","MTL","L","45","86.65","0","1","1","0","1","100.00","4","0.00","0.39","5","5","2","2","1","0","2","1","1","0","0","1","3","3","2","1","11","2","3","40.00"
"622","Brayden Pachal","CGY, VGK","D","49","52.783333333333","0","1","1","0","1","100.00","1","0.00","0","2","1","0","0","1","1","2","1","1","0","0","1","3","0","16","2","12","0","0","-"
"623","Egor Zamula","PHI","D","66","8.4666666666667","0","1","1","0","1","25.00","1","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"630","Nico Sturm","S.J","C","62","126.43333333333","1","0","0","0","1","100.00","5","20.00","0.47","9","8","4","1","2","0","0","0","0","0","0","1","2","5","4","1","6","54","38","58.70"
"645","Moritz Seider","DET","D","82","209.53333333333","0","1","0","1","1","25.00","5","0.00","0","5","5","0","0","4","0","6","3","3","0","0","6","4","4","28","6","51","0","0","-"
"656","Thomas Harley","DAL","D","78","77.266666666667","1","0","0","0","1","50.00","4","25.00","0.38","4","4","2","1","0","1","6","3","3","0","0","0","2","1","1","2","14","0","0","-"
"671","Aliaksei Protas","WSH","C","78","66.733333333333","0","1","1","0","1","100.00","4","0.00","0.4","4","4","1","1","1","0","0","0","0","0","0","0","2","6","1","1","7","6","19","24.00"
"678","Matias Maccelli","ARI","L","81","4.9","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"690","Braden Schneider","NYR","D","82","90.233333333333","1","0","0","0","1","33.33","4","25.00","0.69","5","5","4","3","1","2","0","0","0","0","0","0","1","0","9","2","10","0","0","-"
"697","Ridly Greig","OTT","C","72","99.066666666667","1","0","0","0","1","50.00","5","20.00","0.71","7","6","3","2","0","0","2","1","1","0","0","2","3","6","7","4","9","6","15","28.57"
"706","Anton Lundell","FLA","C","78","99.283333333333","0","1","1","0","1","50.00","10","0.00","0.46","14","11","3","2","2","0","0","0","0","0","0","2","3","9","2","3","8","22","19","53.66"
"713","Jamie Drysdale","ANA, PHI","D","34","6.3333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"721","Tyson Foerster","PHI","R","77","2.4166666666667","1","0","0","0","1","100.00","1","100.00","0.04","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0.00"
"730","Artem Zub","OTT","D","69","195.53333333333","1","0","0","0","1","25.00","2","50.00","0.68","2","2","0","0","1","0","0","0","0","0","0","2","4","1","12","1","31","0","0","-"
"734","Ilya Solovyov","CGY","D","9","11.583333333333","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"745","William Eklund","S.J","L","79","68.966666666667","0","1","1","0","1","100.00","5","0.00","0.73","7","7","6","3","2","0","0","0","0","0","0","0","0","4","0","1","2","0","5","0.00"
"746","Owen Power","BUF","D","76","142.35","0","1","1","0","1","33.33","4","0.00","0.06","4","4","1","0","1","0","0","0","0","0","0","1","5","1","2","1","22","0","0","-"
"751","Cole Sillinger","CBJ","C","77","157.13333333333","0","1","1","0","1","100.00","12","0.00","1.19","20","16","9","3","5","2","0","0","0","0","0","1","1","9","0","2","14","28","49","36.36"
"766","Logan Cooley","ARI","C","81","29.816666666667","1","0","0","0","1","100.00","3","33.33","0.35","3","3","3","1","1","0","0","0","0","0","0","0","0","1","0","3","1","3","10","23.08"
"771","Pavel Mintyukov","ANA","D","63","61.316666666667","0","1","1","0","1","50.00","2","0.00","0.04","2","2","1","0","0","0","0","0","0","0","0","0","1","1","7","0","5","0","0","-"
"3","Zach Parise","COL","L","29","29.883333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","8","20.00"
"5","Joe Pavelski","DAL","C","81","6.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","37.50"
"6","Mark Giordano","TOR","D","45","102.56666666667","0","0","0","0","0","0.00","6","0.00","0.14","7","7","1","0","4","0","0","0","0","0","0","2","5","1","2","1","21","0","0","-"
"7","Alex Ovechkin","WSH","L","79","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Evgeni Malkin","PIT","C","81","3.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Blake Wheeler","NYR","R","54","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Alex Goligoski","MIN","D","35","2.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"11","Sidney Crosby","PIT","C","81","8.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","13","51.85"
"12","Jack Johnson","COL","D","79","76.083333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","8","0","0","-"
"14","Marc Staal","PHI","D","35","33.2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","4","0","0","-"
"15","T.J. Oshie","WSH","R","52","4.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"17","Marc-Edouard Vlasic","S.J","D","56","89.45","0","0","0","0","0","-","6","0.00","0.14","6","6","1","1","3","0","0","0","0","0","0","1","2","2","1","0","17","0","0","-"
"19","Ryan Reaves","TOR","R","48","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"22","Erik Johnson","BUF, PHI","D","67","162.55","0","0","0","0","0","0.00","8","0.00","0.1","8","8","1","0","4","0","2","1","1","0","0","1","4","1","13","3","22","0","0","-"
"25","Cal Clutterbuck","NYI","R","81","151.3","0","0","0","0","0","-","2","0.00","0.49","4","4","1","0","1","0","14","3","2","0","1","3","3","4","15","2","10","2","1","66.67"
"29","Nicklas Backstrom","WSH","C","8","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"30","Alex Killorn","ANA","C, L","62","80.216666666667","0","0","0","0","0","0.00","3","0.00","0.35","6","4","1","1","1","0","4","2","2","0","0","1","2","3","2","2","2","0","1","0.00"
"32","Nick Bonino","NYR","C","45","91.216666666667","0","0","0","0","0","-","3","0.00","0.2","3","3","2","1","0","0","0","0","0","0","0","1","2","3","0","0","16","45","45","50.00"
"33","Ian Cole","VAN","D","78","207.61666666667","0","0","0","0","0","0.00","3","0.00","0.01","4","4","0","0","0","0","2","1","1","0","0","0","2","2","3","1","38","0","0","-"
"34","Kevin Shattenkirk","BOS","D","61","7.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"35","Pat Maroon","BOS, MIN","L","51","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","James van Riemsdyk","BOS","L","71","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"37","Logan Couture","S.J","C","6","12.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","3","66.67"
"38","Brendan Smith","N.J","D","63","176.8","0","0","0","0","0","0.00","6","0.00","0.2","8","8","2","1","3","0","6","3","3","0","0","4","4","5","17","5","26","0","0","-"
"39","David Perron","DET","L","76","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"40","Patrick Kane","DET","R","50","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Robert Bortuzzo","NYI, STL","D","26","36.75","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","2","7","0","0","-"
"42","Evgenii Dadonov","DAL","R","50","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"44","Ryan McDonagh","NSH","D","74","211.21666666667","0","0","0","0","0","0.00","5","0.00","0.21","7","5","3","0","1","0","4","2","2","0","0","1","10","5","4","1","27","0","0","-"
"45","Max Pacioretty","WSH","L","47","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"46","Alec Martinez","VGK","D","54","67.783333333333","0","0","0","0","0","0.00","3","0.00","0.2","3","3","1","1","1","0","0","0","0","0","0","0","3","2","0","0","17","0","0","-"
"48","Drew Doughty","L.A","D","81","182.78333333333","0","0","0","0","0","0.00","2","0.00","0.16","2","2","1","1","0","0","0","0","0","0","0","3","6","0","13","3","20","0","0","-"
"49","Steven Stamkos","T.B","C","78","4.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"52","Luke Schenn","NSH","D","63","99.55","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","12","1","11","0","0","-"
"54","Erik Karlsson","PIT","D","81","14.083333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","-"
"55","Jordan Eberle","SEA","R","77","1.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"56","John Carlson","WSH","D","82","226.53333333333","0","0","0","0","0","0.00","5","0.00","0.35","7","7","1","1","3","0","0","0","0","0","0","4","7","4","3","1","41","0","0","-"
"58","Justin Schultz","SEA","D","69","2.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"59","Travis Hamonic","OTT","D","48","69.433333333333","0","0","0","0","0","-","3","0.00","0","3","3","0","0","1","0","0","0","0","0","0","0","0","3","2","2","6","0","0","-"
"62","TJ Brodie","TOR","D","77","210.91666666667","0","0","0","0","0","0.00","2","0.00","0.01","3","3","0","0","0","0","2","1","1","0","0","0","6","1","1","3","27","0","0","-"
"64","Matt Martin","NYI","L","56","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"65","Cam Atkinson","PHI","R","70","93.883333333333","0","0","0","0","0","-","14","0.00","1.18","17","16","8","5","5","1","0","0","0","0","0","2","1","5","0","0","4","1","1","50.00"
"66","Jared Spurgeon","MIN","D","16","58.766666666667","0","0","0","0","0","-","2","0.00","0.01","3","2","0","0","1","0","0","0","0","0","0","1","0","0","2","0","8","0","0","-"
"67","Tyler Johnson","CHI","C","66","3.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"68","Mike Hoffman","S.J","C","66","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"69","Marcus Johansson","MIN","L","77","26.583333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","2","0","0","2","0","2","0.00"
"70","Kyle Palmieri","NYI","C","81","47.783333333333","0","0","0","0","0","-","3","0.00","0.31","4","4","2","1","1","1","0","0","0","0","0","1","1","3","2","1","7","0","0","-"
"71","Ryan O'Reilly","NSH","C","82","149.31666666667","0","0","0","0","0","0.00","4","0.00","0.43","7","5","4","3","1","1","2","1","1","0","0","0","0","9","2","1","6","50","77","39.37"
"73","John Tavares","TOR","C","79","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"74","Victor Hedman","T.B","D","78","190.03333333333","0","0","0","0","0","0.00","7","0.00","1.09","10","10","5","3","3","1","14","3","2","0","1","0","4","5","3","2","13","0","0","-"
"75","Matt Duchene","DAL","C","79","15.083333333333","0","0","0","0","0","-","0","-","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","5","28.57"
"78","Oliver Ekman-Larsson","FLA","D","80","118.23333333333","0","0","0","0","0","0.00","2","0.00","0.13","3","3","1","0","0","0","4","2","2","0","0","0","4","3","9","2","9","0","0","-"
"79","Nazem Kadri","CGY","C","81","11.566666666667","0","0","0","0","0","-","2","0.00","0.04","3","3","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","5","4","55.56"
"80","Calvin de Haan","T.B","D","58","113.96666666667","0","0","0","0","0","-","3","0.00","0","4","3","0","0","0","0","0","0","0","0","0","0","3","0","9","3","23","0","0","-"
"85","Reilly Smith","PIT","R","75","56.583333333333","0","0","0","0","0","-","3","0.00","0.28","6","5","3","1","0","0","0","0","0","0","0","1","1","4","1","1","1","0","1","0.00"
"86","Tomas Tatar","COL, SEA","L","69","19.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","1","0","100.00"
"87","Tyson Barrie","NSH","D","41","5.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"89","Brian Dumoulin","SEA","D","79","110.58333333333","0","0","0","0","0","0.00","2","0.00","0.07","2","2","1","0","1","0","0","0","0","0","0","1","2","3","3","0","12","0","0","-"
"92","Craig Smith","DAL","C","74","6.5666666666667","0","0","0","0","0","-","0","-","0.07","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"94","David Savard","MTL","D","60","196.93333333333","0","0","0","0","0","0.00","3","0.00","0.02","4","3","0","0","1","0","0","0","0","0","0","1","16","2","12","1","37","0","0","-"
"95","Nicolas Deslauriers","PHI","L","60","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"96","Byron Froese","VGK","C","16","7.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.00"
"97","Ben Chiarot","DET","D","77","152.65","0","0","0","0","0","0.00","11","0.00","0.1","13","12","1","1","5","0","6","3","3","0","0","1","4","2","18","3","25","0","0","-"
"99","Anders Lee","NYI","L","81","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"100","Nick Jensen","WSH","D","78","216.98333333333","0","0","0","0","0","0.00","3","0.00","0.08","5","5","1","0","0","0","0","0","0","0","0","0","3","4","5","4","31","0","0","-"
"101","Nic Dowd","WSH","C","64","145.75","0","0","0","0","0","-","6","0.00","0.46","8","7","5","0","2","1","2","1","1","0","0","1","2","7","4","2","21","91","116","43.96"
"102","Justin Dowling","N.J","C","2","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"103","Brenden Dillon","WPG","D","77","170.98333333333","0","0","0","0","0","-","2","0.00","0.07","2","2","0","0","0","0","2","1","1","0","0","2","6","3","21","1","18","0","0","-"
