"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"198","Cody Ceci","EDM","D","72","187.78333333333","0","1","0","1","1","25.00","3","0.00","0","4","3","0","0","1","0","0","0","0","0","0","0","3","3","11","1","23","0","0","-"
"200","Tomas Hertl","S.J","C","48","87.983333333333","1","0","0","0","1","100.00","4","25.00","0.24","6","5","3","1","0","0","2","1","1","0","0","1","0","4","2","1","5","27","32","45.76"
"202","Jacob Trouba","NYR","D","62","181.9","0","1","1","0","1","50.00","4","0.00","0.11","6","5","1","1","1","0","0","0","0","0","0","2","6","4","15","0","34","0","0","-"
"208","Esa Lindell","DAL","D","75","270.51666666667","0","1","0","1","1","16.67","14","0.00","0.67","19","19","4","2","6","1","0","0","0","0","0","2","2","7","3","4","36","0","0","-"
"212","Adam Pelech","NYI","D","51","130.88333333333","0","1","0","1","1","50.00","4","0.00","0.61","4","4","3","0","2","0","0","0","0","0","0","1","4","3","3","0","32","0","0","-"
"215","Jordan Martinook","CAR","L","75","106.81666666667","1","0","0","0","1","50.00","5","20.00","0.48","8","8","3","1","3","0","2","1","1","0","0","3","0","6","1","5","3","7","7","50.00"
"219","Jake McCabe","TOR","D","67","143.71666666667","0","1","0","1","1","33.33","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","2","4","0","19","4","22","0","0","-"
"251","Miles Wood","COL","L","70","85.8","1","0","0","0","1","50.00","8","12.50","0.87","10","9","6","4","1","1","4","2","2","0","0","4","1","4","4","0","5","0","2","0.00"
"275","Darnell Nurse","EDM","D","73","187.1","1","0","0","0","1","50.00","13","7.69","1.59","17","17","8","6","8","1","2","1","1","0","0","1","5","3","8","3","47","0","0","-"
"281","Alex Wennberg","NYR, SEA","C","72","155.18333333333","1","0","0","0","1","50.00","10","10.00","1.02","11","11","4","3","2","1","0","0","0","0","0","3","0","8","0","2","15","52","101","33.99"
"284","Curtis Lazar","N.J","C","69","75.916666666667","1","0","0","0","1","100.00","4","25.00","0.46","5","4","3","2","1","0","0","0","0","0","0","2","1","5","3","3","9","25","24","51.02"
"291","Trevor van Riemsdyk","WSH","D","62","102.53333333333","0","1","0","1","1","100.00","4","0.00","0.4","6","5","2","1","1","1","0","0","0","0","0","2","1","1","0","0","10","0","0","-"
"297","Pierre-Edouard Bellemare","SEA","L","36","69.983333333333","1","0","0","0","1","100.00","4","25.00","0.34","4","4","2","1","1","0","0","0","0","0","0","1","3","4","1","0","10","43","39","52.44"
"311","Alex Tuch","BUF","R","69","113.01666666667","1","0","0","0","1","50.00","15","6.67","1.74","23","19","16","7","5","2","2","1","1","0","0","0","1","16","6","1","8","11","16","40.74"
"313","Nick Schmaltz","ARI","C","71","26.833333333333","1","0","0","0","1","100.00","2","50.00","0.38","5","4","3","1","1","0","0","0","0","0","0","0","1","2","0","0","4","2","5","28.57"
"329","Jake Walman","DET","D","62","153.81666666667","0","1","0","1","1","20.00","5","0.00","0.22","8","6","2","2","4","1","2","1","1","0","0","5","5","5","2","1","33","0","0","-"
"336","Sam Lafferty","VAN","C","71","25.95","1","0","0","0","1","50.00","3","33.33","0.47","3","3","2","2","1","0","0","0","0","0","0","0","2","0","1","0","1","3","7","30.00"
"337","Danton Heinen","BOS","L","68","88.966666666667","1","0","0","0","1","100.00","6","16.67","0.63","9","9","6","1","2","1","0","0","0","0","0","0","4","7","1","2","6","2","2","50.00"
"346","Jake Evans","MTL","C","74","239.03333333333","1","0","0","0","1","33.33","5","20.00","0.39","7","6","3","3","1","0","2","1","1","0","0","3","2","8","3","3","16","124","144","46.27"
"347","Jake Middleton","MIN","D","72","169.8","0","1","1","0","1","inf","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","3","3","5","5","2","35","0","0","-"
"352","Noah Hanifin","CGY, VGK","D","73","175.76666666667","0","1","1","0","1","16.67","3","0.00","0.18","3","3","1","1","1","0","0","0","0","0","0","2","3","9","4","1","14","0","0","-"
"353","Rasmus Andersson","CGY","D","69","146.61666666667","1","0","0","0","1","100.00","5","20.00","0.23","5","5","2","0","1","0","0","0","0","0","0","0","2","0","3","2","21","0","0","-"
"358","Connor McDavid","EDM","C","71","30.383333333333","1","0","0","0","1","100.00","2","50.00","0.38","4","3","4","3","2","0","0","0","0","0","0","1","0","3","1","0","1","6","12","33.33"
"359","Jack Eichel","VGK","C","55","112.61666666667","0","1","1","0","1","100.00","15","0.00","1.3","22","20","11","5","0","0","0","0","0","0","0","1","1","7","0","1","10","41","55","42.71"
"360","Vince Dunn","SEA","D","58","11.316666666667","0","1","1","0","1","50.00","1","0.00","0.05","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"370","Christian Fischer","DET","R","72","55.033333333333","1","0","0","0","1","100.00","3","33.33","0.56","4","4","2","1","0","0","0","0","0","0","0","1","1","1","3","0","1","6","9","40.00"
"371","Keegan Kolesar","VGK","R","71","26.65","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","3","1","3","0","2","0.00"
"384","Jack Roslovic","CBJ, NYR","C","53","49.6","1","0","0","0","1","100.00","2","50.00","0.2","3","3","2","0","0","0","0","0","0","0","0","1","0","1","0","2","2","1","6","14.29"
"392","Lawson Crouse","ARI","L","73","154.35","0","1","1","0","1","50.00","5","0.00","0.4","12","8","5","3","7","0","0","0","0","0","0","1","2","5","6","1","11","3","2","60.00"
"394","Mitchell Marner","TOR","R","62","127.56666666667","1","0","0","0","1","100.00","9","11.11","0.77","14","11","6","3","4","1","2","1","1","0","0","0","2","5","0","7","10","0","3","0.00"
"395","Joel Eriksson Ek","MIN","C","69","167.26666666667","1","0","0","0","1","50.00","8","12.50","0.24","12","8","4","0","1","0","12","2","1","0","1","5","3","8","4","3","20","75","114","39.68"
"400","Yakov Trenin","COL, NSH","C","70","130.41666666667","0","1","1","0","1","100.00","4","0.00","0.72","11","7","8","2","2","1","2","1","1","0","0","0","1","9","9","2","8","22","25","46.81"
"404","Artemi Panarin","NYR","L","75","2.8","0","1","0","1","1","100.00","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"407","Kevin Stenlund","FLA","C","75","202.16666666667","1","0","0","0","1","100.00","12","8.33","0.95","18","14","6","1","5","0","2","1","1","0","0","0","2","12","7","4","21","94","108","46.53"
"409","Alexandre Carrier","NSH","D","67","142.86666666667","1","0","0","0","1","50.00","3","33.33","0.44","4","4","3","2","1","0","0","0","0","0","0","2","1","1","6","5","22","0","0","-"
"412","Niko Mikkola","FLA","D","76","185.28333333333","0","1","1","0","1","33.33","4","0.00","0.31","9","7","3","0","0","0","12","2","1","0","1","1","2","1","23","4","30","0","0","-"
"416","Vladislav Gavrikov","L.A","D","69","171.41666666667","0","1","0","1","1","33.33","1","0.00","0.46","2","2","2","1","1","0","0","0","0","0","0","1","3","10","6","1","21","0","0","-"
"426","Matthew Tkachuk","FLA","L","74","24.966666666667","1","0","0","0","1","100.00","3","33.33","0.26","4","4","2","1","0","0","0","0","0","0","0","1","1","0","2","0","0","1","0","100.00"
"429","Auston Matthews","TOR","C","73","56.1","0","1","1","0","1","100.00","9","0.00","1.07","14","12","7","7","3","2","0","0","0","0","0","2","0","7","1","0","7","25","30","45.45"
"432","Adam Fox","NYR","D","65","98.9","0","1","1","0","1","50.00","6","0.00","0.11","6","6","1","0","3","0","0","0","0","0","0","3","0","4","0","0","14","0","0","-"
"437","Carl Grundstrom","L.A","R","50","16.9","1","0","0","0","1","100.00","1","100.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","33.33"
"445","Beck Malenstyn","WSH","L","73","197.88333333333","0","1","1","0","1","100.00","6","0.00","0.63","11","11","4","3","3","1","0","0","0","0","0","0","3","7","8","6","16","10","12","45.45"
"449","Andrew Peeke","BOS, CBJ","D","32","52.2","0","1","1","0","1","50.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","1","4","2","12","0","0","-"
"452","Josh Mahura","FLA","D","26","17.616666666667","0","1","1","0","1","inf","1","0.00","0.1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","4","1","0","0","0","-"
"454","Boris Katchouk","CHI, OTT","L","51","61.916666666667","1","0","0","0","1","50.00","6","16.67","1.49","8","8","7","3","0","0","2","1","1","0","0","1","0","5","2","0","2","7","8","46.67"
"456","Taylor Raddysh","CHI","R","70","108.56666666667","1","0","0","0","1","100.00","12","8.33","1.07","12","12","6","3","1","0","0","0","0","0","0","1","4","3","2","1","6","11","14","44.00"
"457","Noah Gregor","TOR","C","60","65","1","0","0","0","1","50.00","8","12.50","1.65","9","9","6","2","1","0","2","1","1","0","0","1","1","6","3","0","4","0","1","0.00"
"461","Jesper Bratt","N.J","L","75","70.3","0","1","1","0","1","100.00","4","0.00","0.43","7","5","4","1","1","0","0","0","0","0","0","2","0","5","3","0","2","0","2","0.00"
"471","Brandon Duhaime","COL, MIN","R","73","141.66666666667","1","0","0","0","1","50.00","10","10.00","1.21","15","14","8","4","3","1","0","0","0","0","0","1","1","8","5","3","9","2","1","66.67"
"480","Vincent Desharnais","EDM","D","69","141.43333333333","0","1","0","1","1","33.33","0","-","0","0","0","0","0","0","0","6","3","3","0","0","1","2","1","12","3","33","0","0","-"
"482","Michael Carcone","ARI","L","66","4.8166666666667","1","0","0","0","1","100.00","2","50.00","0.25","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"484","Mathieu Olivier","CBJ","R","47","24.016666666667","1","0","0","0","1","100.00","1","100.00","0.18","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"499","Jaret Anderson-Dolan","L.A","C","30","17.9","1","0","0","0","1","100.00","1","100.00","0.25","2","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","6","2","2","50.00"
"501","Mikey Anderson","L.A","D","66","160.08333333333","0","1","1","0","1","25.00","3","0.00","0.05","4","4","1","0","0","0","0","0","0","0","0","1","2","2","4","1","32","0","0","-"
"503","Urho Vaakanainen","ANA","D","64","124.8","0","1","0","1","1","25.00","3","0.00","0.08","3","3","1","0","2","0","0","0","0","0","0","0","4","0","2","1","19","0","0","-"
"504","Nico Hischier","N.J","C","64","82.866666666667","1","0","0","0","1","100.00","4","25.00","0.5","8","7","4","2","3","0","0","0","0","0","0","3","1","3","0","1","8","28","21","57.14"
"518","Henri Jokiharju","BUF","D","68","57.916666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","-"
"521","Timothy Liljegren","TOR","D","52","55.35","0","1","0","1","1","100.00","1","0.00","0.13","2","2","1","1","1","0","0","0","0","0","0","1","2","2","6","1","9","0","0","-"
"522","Dylan Samberg","WPG","D","71","143.86666666667","0","1","0","1","1","33.33","3","0.00","0.06","3","3","0","0","1","0","4","2","2","0","0","2","7","6","7","5","22","0","0","-"
"524","Josh Norris","OTT","C","50","35.783333333333","0","1","0","1","1","100.00","1","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","15","40.00"
"528","Erik Brannstrom","OTT","D","68","102.61666666667","0","1","1","0","1","50.00","5","0.00","0.14","7","6","0","0","1","1","2","1","1","0","0","1","1","1","3","4","13","0","0","-"
"532","Alex Iafallo","WPG","L","75","97.483333333333","0","1","1","0","1","100.00","5","0.00","0.45","10","10","2","2","2","0","2","1","1","0","0","1","1","5","0","2","10","1","0","100.00"
"538","Eetu Luostarinen","FLA","C","76","195.48333333333","0","1","1","0","1","50.00","7","0.00","1.24","16","13","8","3","6","1","4","2","2","0","0","2","5","15","7","5","17","8","5","61.54"
"539","Fabian Zetterlund","S.J","L","74","57.933333333333","1","0","0","0","1","100.00","4","25.00","0.46","6","6","5","1","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","50.00"
"560","Zach Whitecloud","VGK","D","54","82.716666666667","0","1","1","0","1","inf","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","4","0","15","0","0","-"
"563","Martin Fehervary","WSH","D","58","103.23333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","5","0","18","0","0","-"
"570","Isac Lundestrom","ANA","C","39","78.816666666667","1","0","0","0","1","50.00","3","33.33","0.29","4","4","3","2","0","0","0","0","0","0","0","1","1","8","0","2","9","22","41","34.92"
"572","Joe Veleno","DET","C","73","62.983333333333","0","1","1","0","1","100.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","4","10","14","41.67"
"573","K'Andre Miller","NYR","D","73","139.56666666667","0","1","0","1","1","25.00","2","0.00","0.85","7","6","3","3","1","0","4","2","2","0","0","2","2","6","2","2","11","0","0","-"
"576","Jesperi Kotkaniemi","CAR","C","75","9.1833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","40.00"
"588","Noah Dobson","NYI","D","75","89.35","0","1","1","0","1","25.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","2","0","2","1","18","0","0","-"
"594","Jacob Bernard-Docker","OTT","D","64","93.05","0","1","1","0","1","33.33","1","0.00","0","2","1","1","1","1","0","0","0","0","0","0","1","4","0","4","1","20","0","0","-"
"601","Connor Dewar","MIN, TOR","C","68","145.03333333333","1","0","0","0","1","100.00","5","20.00","0.52","5","5","4","4","1","0","0","0","0","0","0","1","0","5","9","3","5","33","34","49.25"
"615","Rafael Harvey-Pinard","MTL","L","37","73.166666666667","0","1","1","0","1","100.00","4","0.00","0.39","5","5","2","2","1","0","2","1","1","0","0","1","3","3","2","1","11","2","3","40.00"
"619","Egor Zamula","PHI","D","63","7.75","0","1","1","0","1","25.00","1","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"626","Nico Sturm","S.J","C","55","112.31666666667","1","0","0","0","1","100.00","5","20.00","0.43","8","7","4","1","2","0","0","0","0","0","0","0","2","4","4","1","6","49","35","58.33"
"640","Moritz Seider","DET","D","75","193.28333333333","0","1","0","1","1","25.00","4","0.00","0","4","4","0","0","3","0","6","3","3","0","0","6","3","4","27","6","48","0","0","-"
"651","Thomas Harley","DAL","D","72","67.366666666667","1","0","0","0","1","50.00","4","25.00","0.38","4","4","2","1","0","1","6","3","3","0","0","0","2","1","1","1","13","0","0","-"
"666","Aliaksei Protas","WSH","C","70","62.6","0","1","1","0","1","100.00","3","0.00","0.19","3","3","0","0","0","0","0","0","0","0","0","0","1","4","1","1","7","6","19","24.00"
"673","Matias Maccelli","ARI","L","74","4.9","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"681","Drew O'Connor","PIT","L","72","119.08333333333","0","1","1","0","1","100.00","6","0.00","1","8","7","5","4","2","2","0","0","0","0","0","0","1","5","2","2","13","3","1","75.00"
"691","Ridly Greig","OTT","C","64","81.833333333333","1","0","0","0","1","50.00","5","20.00","0.71","7","6","3","2","0","0","2","1","1","0","0","1","3","5","6","3","7","3","13","18.75"
"700","Anton Lundell","FLA","C","72","90.8","0","1","1","0","1","50.00","8","0.00","0.25","11","8","2","1","2","0","0","0","0","0","0","1","3","9","1","2","7","22","17","56.41"
"707","Jamie Drysdale","ANA, PHI","D","28","6.3166666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"715","Tyson Foerster","PHI","R","71","2.3833333333333","1","0","0","0","1","100.00","1","100.00","0.04","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0.00"
"728","Ilya Solovyov","CGY","D","6","5.05","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"738","William Eklund","S.J","L","72","60.65","0","1","1","0","1","100.00","5","0.00","0.73","7","7","6","3","2","0","0","0","0","0","0","0","0","4","0","1","2","0","5","0.00"
"739","Owen Power","BUF","D","70","127.15","0","1","1","0","1","50.00","4","0.00","0.06","4","4","1","0","1","0","0","0","0","0","0","1","5","1","2","1","22","0","0","-"
"744","Cole Sillinger","CBJ","C","70","141.23333333333","0","1","1","0","1","100.00","9","0.00","1.07","17","13","8","3","3","2","0","0","0","0","0","1","1","7","0","1","11","25","35","41.67"
"758","Logan Cooley","ARI","C","74","18.8","1","0","0","0","1","100.00","2","50.00","0.15","2","2","2","0","1","0","0","0","0","0","0","0","0","1","0","3","0","2","6","25.00"
"763","Pavel Mintyukov","ANA","D","63","61.316666666667","0","1","1","0","1","50.00","2","0.00","0.04","2","2","1","0","0","0","0","0","0","0","0","0","1","1","7","0","5","0","0","-"
"3","Zach Parise","COL","L","23","27.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","8","20.00"
"5","Joe Pavelski","DAL","C","75","6.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","28.57"
"6","Mark Giordano","TOR","D","41","99.466666666667","0","0","0","0","0","0.00","6","0.00","0.14","7","7","1","0","4","0","0","0","0","0","0","2","5","1","2","1","19","0","0","-"
"7","Alex Ovechkin","WSH","L","71","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Evgeni Malkin","PIT","C","75","3.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Blake Wheeler","NYR","R","54","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Alex Goligoski","MIN","D","30","2.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"11","Sidney Crosby","PIT","C","75","8.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","56.52"
"12","Jack Johnson","COL","D","73","69.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","7","0","0","-"
"14","Marc Staal","PHI","D","33","33.2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","4","0","0","-"
"15","T.J. Oshie","WSH","R","47","4.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"17","Marc-Edouard Vlasic","S.J","D","49","80.55","0","0","0","0","0","-","6","0.00","0.14","6","6","1","1","3","0","0","0","0","0","0","1","2","2","1","0","15","0","0","-"
"19","Ryan Reaves","TOR","R","43","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"22","Erik Johnson","BUF, PHI","D","62","160.73333333333","0","0","0","0","0","0.00","8","0.00","0.1","8","8","1","0","4","0","0","0","0","0","0","1","4","1","13","3","22","0","0","-"
"25","Cal Clutterbuck","NYI","R","75","143.43333333333","0","0","0","0","0","-","2","0.00","0.49","4","4","1","0","1","0","14","3","2","0","1","3","3","4","15","2","10","2","1","66.67"
"29","Nicklas Backstrom","WSH","C","8","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"30","Alex Killorn","ANA","C, L","56","73.516666666667","0","0","0","0","0","0.00","3","0.00","0.35","6","4","1","1","1","0","2","1","1","0","0","0","1","3","2","2","2","0","1","0.00"
"32","Nick Bonino","NYR","C","45","91.216666666667","0","0","0","0","0","-","3","0.00","0.2","3","3","2","1","0","0","0","0","0","0","0","1","2","3","0","0","16","45","45","50.00"
"33","Ian Cole","VAN","D","71","184.46666666667","0","0","0","0","0","0.00","3","0.00","0.01","4","4","0","0","0","0","2","1","1","0","0","0","1","2","2","1","37","0","0","-"
"34","Kevin Shattenkirk","BOS","D","58","7.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"35","Pat Maroon","MIN","L","49","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","James van Riemsdyk","BOS","L","67","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"37","Logan Couture","S.J","C","6","12.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","3","66.67"
"38","Brendan Smith","N.J","D","56","156.38333333333","0","0","0","0","0","0.00","4","0.00","0.07","6","6","1","0","3","0","4","2","2","0","0","4","3","4","16","5","23","0","0","-"
"39","David Perron","DET","L","69","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"40","Patrick Kane","DET","R","43","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Robert Bortuzzo","NYI, STL","D","21","32.666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","2","5","0","0","-"
"42","Evgenii Dadonov","DAL","R","50","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"44","Ryan McDonagh","NSH","D","68","194.46666666667","0","0","0","0","0","0.00","5","0.00","0.21","7","5","3","0","1","0","4","2","2","0","0","1","9","5","4","1","24","0","0","-"
"45","Alec Martinez","VGK","D","49","66.366666666667","0","0","0","0","0","0.00","3","0.00","0.2","3","3","1","1","1","0","0","0","0","0","0","0","3","2","0","0","17","0","0","-"
"47","Drew Doughty","L.A","D","74","168.98333333333","0","0","0","0","0","0.00","2","0.00","0.16","2","2","1","1","0","0","0","0","0","0","0","3","6","0","11","3","20","0","0","-"
"48","Steven Stamkos","T.B","C","71","4.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"51","Luke Schenn","NSH","D","56","88.333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","10","0","10","0","0","-"
"53","Erik Karlsson","PIT","D","75","13.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","-"
"54","Jordan Eberle","SEA","R","70","1.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"55","John Carlson","WSH","D","74","210.81666666667","0","0","0","0","0","0.00","5","0.00","0.35","7","7","1","1","3","0","0","0","0","0","0","4","7","4","3","1","39","0","0","-"
"57","Justin Schultz","SEA","D","63","1.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"58","Travis Hamonic","OTT","D","48","69.433333333333","0","0","0","0","0","-","3","0.00","0","3","3","0","0","1","0","0","0","0","0","0","0","0","3","2","2","6","0","0","-"
"61","TJ Brodie","TOR","D","71","197.03333333333","0","0","0","0","0","0.00","2","0.00","0.01","3","3","0","0","0","0","2","1","1","0","0","0","6","1","1","1","27","0","0","-"
"63","Matt Martin","NYI","L","50","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"64","Cam Atkinson","PHI","R","65","92.55","0","0","0","0","0","-","14","0.00","1.18","17","16","8","5","5","1","0","0","0","0","0","2","1","5","0","0","4","1","1","50.00"
"65","Jared Spurgeon","MIN","D","16","58.766666666667","0","0","0","0","0","-","2","0.00","0.01","3","2","0","0","1","0","0","0","0","0","0","1","0","0","2","0","8","0","0","-"
"66","Tyler Johnson","CHI","C","60","3.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"67","Mike Hoffman","S.J","C","64","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"68","Marcus Johansson","MIN","L","70","23.883333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","2","0","2","0.00"
"69","Kyle Palmieri","NYI","C","75","39.05","0","0","0","0","0","-","2","0.00","0.08","2","2","0","0","1","0","0","0","0","0","0","1","1","2","1","1","5","0","0","-"
"70","Ryan O'Reilly","NSH","C","75","134.86666666667","0","0","0","0","0","0.00","4","0.00","0.33","6","4","3","2","1","1","2","1","1","0","0","0","0","7","2","1","6","47","70","40.17"
"72","John Tavares","TOR","C","72","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"73","Victor Hedman","T.B","D","71","170.98333333333","0","0","0","0","0","0.00","6","0.00","1.09","9","9","5","3","2","1","2","1","1","0","0","0","4","3","3","2","13","0","0","-"
"74","Matt Duchene","DAL","C","73","15.083333333333","0","0","0","0","0","-","0","-","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","5","28.57"
"77","Oliver Ekman-Larsson","FLA","D","76","106.68333333333","0","0","0","0","0","0.00","2","0.00","0.13","3","3","1","0","0","0","4","2","2","0","0","0","4","3","7","2","8","0","0","-"
"78","Nazem Kadri","CGY","C","73","9.9166666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","2","4","33.33"
"79","Calvin de Haan","T.B","D","57","111.18333333333","0","0","0","0","0","-","3","0.00","0","4","3","0","0","0","0","0","0","0","0","0","0","3","0","9","3","22","0","0","-"
"84","Reilly Smith","PIT","R","69","56.4","0","0","0","0","0","-","3","0.00","0.28","6","5","3","1","0","0","0","0","0","0","0","1","1","4","1","1","1","0","1","0.00"
"85","Tomas Tatar","COL, SEA","L","66","19.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","1","0","100.00"
"86","Tyson Barrie","NSH","D","41","5.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"88","Brian Dumoulin","SEA","D","72","99.8","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","1","2","3","2","0","10","0","0","-"
"91","Craig Smith","DAL","C","69","6.5666666666667","0","0","0","0","0","-","0","-","0.07","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"93","David Savard","MTL","D","52","173.31666666667","0","0","0","0","0","0.00","3","0.00","0.02","4","3","0","0","1","0","0","0","0","0","0","1","12","2","9","1","36","0","0","-"
"94","Nicolas Deslauriers","PHI","L","60","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"95","Byron Froese","VGK","C","16","7.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.00"
