"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"832","Josh Doan","ARI","R","10","122.43333333333","12.243333333333","2.45","1.96","0.98","0.98","4.41","90.00","11.27","21.74","1.83","17.15","14.7","14.7","10.29","0.98","1.47","0","0","0","0","0","0.98","0.49","4.41","2.94","7.35","3.43","1.47","0.49","36.75"
"573","Cale Makar","COL","D","76","1377.85","18.129605263158","0.57","1.48","0.52","0.96","2.05","52.81","6.4","8.84","0.4","15.28","9.84","5.18","0.87","0.39","0.96","0.52","0.26","0.26","0","0","0.91","1.31","2.57","1.39","1.13","5.01","0","0","-"
"75","Ryan O'Reilly","NSH","C","82","1198.3333333333","14.613821138211","0.6","1.45","0.5","0.95","2.05","57.75","6.16","9.76","0.77","9.91","8.26","7.31","4.01","0.15","1.1","0.5","0.25","0.25","0","0","0.6","1.2","2.7","0.8","2.3","2.5","31.39","25.84","2.75"
"219","Mackenzie MacEachern","STL","L","8","62.883333333333","7.8604166666667","0","0.95","0","0.95","0.95","50.00","3.82","0.00","0.21","5.72","5.72","1.91","0.95","0","0","0","0","0","0","0","0.95","0.95","1.91","8.59","7.63","1.91","0","0","-"
"508","Hardy Haman Aktell","WSH","D","6","63.366666666667","10.561111111111","0","0.95","0","0.95","0.95","50.00","4.73","0.00","0.21","13.26","7.57","4.73","0","0","0","1.89","0.95","0.95","0","0","0","1.89","0.95","7.57","6.63","4.73","0","0","-"
"911","Sam Malinski","COL","D","23","314.21666666667","13.661594202899","0.38","1.15","0.19","0.95","1.53","47.06","5.73","6.67","0.19","13.56","8.97","3.25","0.57","0.57","0.95","1.15","0.57","0.57","0","0","0.57","1.91","1.53","2.48","4.2","4.2","0","0","-"
"169","Nikita Kucherov","T.B","R","80","1405.0833333333","17.563541666667","1.28","2.56","1.67","0.9","3.84","81.82","9.57","13.39","0.95","20.28","14.22","9.1","3.16","0.26","1.32","0.68","0.34","0.34","0","0","0.81","3.33","2.39","1.58","2.82","1.45","0.09","0.09","2.14"
"380","Pavel Zacha","BOS","C","78","1061.8166666667","13.613034188034","0.85","1.64","0.73","0.9","2.49","65.67","5.26","16.13","0.62","9.32","7.68","6.33","3.28","0.51","0.62","0.9","0.45","0.45","0","0","0.73","1.53","1.07","4.86","3.05","1.7","24.35","20.85","3.04"
"423","Dennis Gilbert","CGY","D","34","399.13333333333","11.739215686275","0.15","0.9","0","0.9","1.05","77.78","3.46","4.35","0.13","8.12","5.71","2.25","0.15","0.15","0.75","2.41","0.75","0.45","0.3","0","0.9","1.5","0.6","7.82","5.86","6.76","0","0","-"
"623","Evan Bouchard","EDM","D","80","1536.6666666667","19.208333333333","0.39","1.41","0.51","0.9","1.8","41.82","6.21","6.29","0.31","13.78","8.63","3.79","0.51","0.23","1.13","1.17","0.59","0.59","0","0","0.39","2.97","1.91","2.46","4.22","3.94","0","0","-"
"620","Quinn Hughes","VAN","D","81","1634.1833333333","20.175102880658","0.44","1.54","0.66","0.88","1.98","50.47","5.51","8.00","0.29","14.94","8.19","4.41","0.33","0.29","1.58","1.17","0.59","0.59","0","0","0.48","1.69","1.32","0.84","3.82","1.8","0","0","-"
"886","Matthew Poitras","BOS","C","33","409.63333333333","12.413131313131","0.73","1.32","0.44","0.88","2.05","73.68","5.42","13.51","0.54","10.69","6.74","6.44","2.78","0.44","0.73","0.88","0.44","0.44","0","0","1.9","2.2","2.78","2.2","6.15","2.05","15.82","20.65","6.35"
"185","Vladislav Namestnikov","WPG","C","78","921.76666666667","11.817521367521","0.46","1.56","0.72","0.85","2.02","60.78","5.08","8.97","0.78","10.22","8.07","6.44","3.38","0.46","0.85","2.28","0.78","0.65","0.07","0.07","1.17","0.98","0.85","5.34","6.12","2.54","9.37","16.4","2.37"
"785","Tim Stützle","OTT","C","75","1272","16.96","0.8","1.56","0.71","0.85","2.36","71.43","7.26","11.04","0.88","13.3","10.33","7.88","3.63","0.52","1.42","1.04","0.52","0.52","0","0","1.7","2.17","1.89","3.92","5.47","1.79","10.14","12.12","2.15"
"296","Max Domi","TOR","C","80","999.18333333333","12.489791666667","0.48","2.22","1.38","0.84","2.7","67.16","7.33","6.56","0.56","12.79","9.91","5.7","2.64","0.66","0.84","6.85","1.92","1.32","0.36","0.24","1.02","2.28","1.44","2.76","3.66","1.26","11.77","11.89","2.99"
"418","Mitchell Marner","TOR","R","68","1089.8","16.026470588235","0.94","2.2","1.38","0.83","3.14","77.03","6.22","15.04","0.69","15.8","10.52","8.2","2.81","0.39","1.05","0.55","0.28","0.28","0","0","0.66","2.75","2.7","2.64","3.14","2.26","0.22","0.44","1.84"
"256","Jonny Brodzinski","NYR","C","57","587.28333333333","10.303216374269","0.51","1.23","0.41","0.82","1.74","62.96","8.58","5.95","0.71","16.24","11.95","7.87","2.96","1.12","1.84","0.82","0.41","0.41","0","0","0.82","1.43","1.94","3.06","4.9","2.45","14.92","15.43","5.02"
"318","Leon Draisaitl","EDM","C","80","1340.7833333333","16.759791666667","0.89","2.01","1.21","0.81","2.91","69.89","5.77","15.50","0.65","11.81","8.77","7.03","2.6","0.36","1.12","2.86","1.07","0.98","0","0.09","0.85","3.45","3.36","2.37","4.92","1.12","26.58","20.14","2.55"
"548","Nico Hischier","N.J","C","71","1041.9666666667","14.67558685446","1.15","1.67","0.86","0.81","2.82","73.13","6.97","16.53","1.03","13.24","10.42","8.87","4.66","0.4","1.38","0.69","0.35","0.35","0","0","1.09","1.21","2.71","2.13","3.28","1.9","34.38","27.12","3.22"
"186","Rickard Rakell","PIT","R","69","973.88333333333","14.114251207729","0.62","1.23","0.43","0.8","1.85","53.57","7.7","8.00","0.8","16.02","11.58","9.06","4.13","0.49","1.23","1.11","0.55","0.55","0","0","0.8","1.05","1.54","5.98","5.79","2.4","0.18","0.55","1.54"
"382","Jack Eichel","VGK","C","62","904.91666666667","14.595430107527","1.33","1.59","0.8","0.8","2.92","80.00","11.87","11.17","1.04","18.23","15.18","9.22","3.71","1.19","1.66","1.39","0.33","0.2","0.07","0.07","1.33","2.32","2.98","1.33","4.18","3.25","22.28","26.06","3.06"
"409","Zach Werenski","CBJ","D","70","1425.6833333333","20.366904761905","0.38","1.52","0.72","0.8","1.89","48.91","7.24","5.23","0.39","15.7","10.14","4.92","1.14","0.25","1.47","0.67","0.34","0.34","0","0","0.13","1.05","1.43","0.76","1.68","5.05","0","0","-"
"429","Artemi Panarin","NYR","L","82","1353.25","16.503048780488","1.68","1.64","0.84","0.8","3.33","83.33","9.67","17.43","0.94","20.17","13.92","9.67","2.7","0.58","1.55","0.89","0.44","0.44","0","0","0.93","2.62","1.46","0.53","1.6","0.53","0.04","0.35","0.49"
"583","Calle Rosen","STL","D","6","75.266666666667","12.544444444444","0","0.8","0","0.8","0.8","100.00","3.99","0.00","0.14","8.77","6.38","1.59","0.8","0","0.8","1.59","0.8","0.8","0","0","0","4.78","0","1.59","5.58","5.58","0","0","-"
"152","Travis Boyd","ARI","C","16","151.31666666667","9.4572916666667","0.79","2.38","1.59","0.79","3.17","80.00","4.36","18.18","0.53","9.91","6.74","7.53","2.78","0.4","1.98","0.79","0.4","0.4","0","0","0","1.19","0.4","2.78","6.74","3.97","8.72","7.93","20.77"
"177","Dougie Hamilton","N.J","D","20","381.23333333333","19.061666666667","0.16","1.1","0.31","0.79","1.26","44.44","8.18","1.92","0.36","20.15","11.96","6.14","0.63","0.63","2.2","3.15","1.57","1.57","0","0","0","2.05","0.79","1.73","2.36","3.62","0","0","-"
"354","Viktor Arvidsson","L.A","R","17","227.58333333333","13.387254901961","1.05","0.79","0","0.79","1.85","63.64","13.18","8.00","1.27","22.15","17.93","8.96","3.16","0.53","1.85","3.16","1.58","1.58","0","0","1.58","1.05","2.11","2.11","7.65","4.48","0.79","1.58","8.79"
"502","Filip Hronek","VAN","D","81","1600.3166666667","19.756995884774","0.11","1.27","0.49","0.79","1.39","38.54","4.5","2.50","0.18","11.55","6.82","3.04","0.3","0.11","0.9","1.27","0.64","0.64","0","0","0.45","1.69","0.75","3.37","3.49","2.85","0","0","-"
"232","Jaccob Slavin","CAR","D","81","1455.3666666667","17.967489711934","0.16","1.24","0.45","0.78","1.4","45.33","5.57","2.96","0.23","13.11","8.82","3.75","0.58","0.41","1.53","0.25","0.12","0.12","0","0","0.21","1.07","2.27","1.81","3.55","4.04","0","0","-"
"419","Joel Eriksson Ek","MIN","C","76","1083.3","14.253947368421","0.94","1.38","0.61","0.78","2.33","58.33","9.53","9.88","0.98","15.67","12.91","7.98","4.38","0.33","1.22","2.44","1.22","1.22","0","0","1.16","0.72","1.5","7.31","3.99","1.83","28.03","30.02","2.67"
"896","Milos Kelemen","ARI","L","10","76.816666666667","7.6816666666667","0","0.78","0","0.78","0.78","50.00","3.91","0.00","0.46","9.37","6.25","5.47","3.91","0.78","0","0","0","0","0","0","0","0.78","0.78","10.94","15.62","2.34","0.78","2.34","19.53"
"286","Nathan MacKinnon","COL","C","81","1481.4833333333","18.289917695473","1.66","2.02","1.26","0.77","3.69","75.21","11.46","14.49","0.95","19.84","14.86","10.37","3.85","1.17","1.46","1.7","0.69","0.65","0","0.04","1.13","2.67","1.58","1.9","2.79","2.79","22.32","26.57","1.85"
"410","Nicolas Roy","VGK","C","69","860.41666666667","12.469806763285","0.77","1.53","0.77","0.77","2.3","76.74","6.21","12.36","0.89","11.58","8.58","8.16","4.46","0.63","0.84","1.74","0.77","0.7","0.07","0","0.35","1.53","1.95","4.11","4.25","2.23","20.99","23.15","3.32"
"746","Santeri Hatakka","N.J","D","12","155.36666666667","12.947222222222","0","0.77","0","0.77","0.77","18.18","4.25","0.00","0.16","8.11","6.57","1.93","0.39","0","1.93","1.54","0.77","0.77","0","0","0.39","2.32","0","5.41","8.11","3.48","0","0","-"
"10","Blake Wheeler","NYR","R","54","632.45","11.712037037037","0.76","1.14","0.38","0.76","1.9","64.52","6.83","11.11","0.7","12.14","9.58","5.98","2.47","0.28","0.47","2.18","0.95","0.85","0.09","0","0.38","1.99","1.42","2.18","2.94","2.94","2.09","1.23","5.96"
