"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"477","Axel Jonsson-Fjallby","WPG","L","26","5.7833333333333","0.2224358974359","20.75","103.75","16.67","10.37","83","11.11","10.37","83","11.11","0","10.37","0.00","0.45","8.47","5.07","0","41.5","0.00","0","20.75","0.00","0","0","-","0","27.67","0.00","0","0","-","44.96","104.9","30.00","0","14.99","0.00","0.00","87.50","0.875","10.37","0","0","103.75","100.00","10.37","0","10.37","50.00"
"617","Yegor Sharangovich","CGY","C","81","122.11666666667","1.5076131687243","21.13","103.67","16.93","18.18","72.72","20.00","14.74","51.59","22.22","3.44","5.9","36.84","1.43","7.33","16.32","10.81","58.47","15.60","5.4","23.09","18.97","2.46","4.42","35.71","7.21","47.17","13.25","1.31","1.31","50.00","10.65","75.94","12.30","0","0.71","0.00","23.33","88.57","1.119","1.47","3.93","13.27","70.75","10.00","2.46","5.4","17.2","12.50"
"171","Dougie Hamilton","N.J","D","20","4.6333333333333","0.23166666666667","0","103.6","0.00","0","64.75","0.00","0","51.8","0.00","0","0","-","0","3.68","0.00","0","25.9","0.00","0","0","-","0","0","-","0","34.53","0.00","0","0","-","0","130.94","0.00","0","0","-","-","100.00","1.00","0","0","25.9","155.4","0.00","0","0","25.9","0.00"
"386","Zach Werenski","CBJ","D","70","94.983333333333","1.3569047619048","16.42","103.6","13.68","12.63","81.49","13.42","11.37","56.85","16.67","1.26","6.95","15.38","1.3","8.9","12.74","6.95","53.69","11.46","2.53","27.16","8.51","1.26","4.42","22.22","5.9","35.37","14.29","0","1.68","0.00","10.95","94.89","10.34","0","1.82","0.00","11.11","87.78","0.989","0.63","2.53","22.74","67.59","2.70","3.16","6.95","27.79","10.20"
"759","Ethan Del Mastro","CHI","D","2","2.3166666666667","1.1583333333333","0","103.6","0.00","0","77.7","0.00","0","77.7","0.00","0","51.8","0.00","0","10.24","0.00","0","77.7","0.00","0","51.8","0.00","0","51.8","0.00","0","34.53","0.00","0","0","-","0","37.41","0.00","0","0","-","-","33.33","0.33","0","0","25.9","51.8","0.00","0","0","25.9","0.00"
"217","Damon Severson","CBJ","D","67","87.483333333333","1.3057213930348","19.89","103.56","16.11","15.77","82.3","16.08","13.72","55.55","19.80","2.06","5.49","27.27","1.56","9.17","14.55","8.23","57.61","12.50","4.12","26.06","13.64","2.06","5.49","27.27","5.49","42.07","11.54","0","0","-","11.89","95.1","11.11","0","0","-","15.00","90.12","1.051","0.69","2.74","24.69","58.98","2.70","4.12","6.86","33.61","10.91"
"730","Artem Zub","OTT","D","69","195.53333333333","2.8338164251208","14.42","103.41","12.24","13.81","76.71","15.25","12.27","54.01","18.52","1.23","8.9","12.12","0.95","7.79","10.82","4.91","54.62","8.25","2.45","23.01","9.64","0.61","3.07","16.67","3.27","42.14","7.21","0.41","2.45","14.29","5.76","111.25","4.92","0","5.76","0.00","10.00","83.52","0.935","0.31","7.98","42.35","17.18","0.72","2.15","11.35","67.51","3.08"
"459","Samuel Girard","COL","D","59","115.66666666667","1.9604519774011","14.01","103.23","11.95","13.49","74.18","15.38","9.34","53.43","14.88","0.52","7.26","6.67","0.97","8.2","10.59","8.82","57.06","13.39","2.59","26.97","8.77","0.52","3.11","14.29","8.3","40.12","17.14","0","4.84","0.00","7.49","93.66","7.41","0","0.75","0.00","5.56","86.41","0.920","2.59","6.74","29.57","44.09","8.06","3.11","10.89","34.76","8.22"
"135","Bryan Rust","PIT","R","61","91.3","1.4967213114754","17.74","103.18","14.67","16.43","76.23","17.73","13.14","48.63","21.28","1.31","7.23","15.38","2.04","6.92","22.80","9.2","52.57","14.89","7.23","18.4","28.21","0","1.97","0.00","2.63","45.56","5.45","0.88","2.63","25.00","6.64","112.01","5.60","0","4.75","0.00","10.00","85.14","0.951","0","8.54","46","44.69","0.00","1.31","9.86","61.77","2.08"
"294","Jordan Oesterle","CGY","D","22","6.4","0.29090909090909","9.38","103.13","8.33","9.38","75","11.11","9.38","56.25","14.29","0","18.75","0.00","0.57","6.54","8.01","9.38","84.38","10.00","0","28.13","0.00","0","0","-","12.5","75","14.29","0","12.5","0.00","0","67.71","0.00","0","13.54","0.00","0.00","66.67","0.667","0","0","28.13","84.38","0.00","0","0","28.13","0.00"
"752","Matthew Knies","TOR","L","79","20.966666666667","0.26540084388186","8.59","103.02","7.69","5.72","80.13","6.67","5.72","65.82","8.00","0","20.03","0.00","0.23","7.99","2.76","2.86","57.23","4.76","2.86","28.62","9.09","0","14.31","0.00","0","38.16","0.00","0","3.82","0.00","4.13","66.14","5.88","0","4.13","0.00","0.00","69.57","0.696","0","5.72","14.31","108.74","0.00","2.86","8.59","17.17","14.29"
"544","Jacob Bryson","BUF","D","36","36.733333333333","1.0203703703704","16.33","102.9","13.70","14.7","81.67","15.25","9.8","53.9","15.38","3.27","3.27","50.00","0.89","9.7","8.38","6.53","63.7","9.30","1.63","39.2","4.00","1.63","0","100.00","6.53","32.67","16.67","2.18","2.18","50.00","7.08","77.86","8.33","0","2.36","0.00","33.33","93.94","1.273","1.63","4.9","19.6","57.17","7.69","4.9","8.17","21.23","18.75"
"154","Blake Coleman","CGY","C","77","119","1.5454545454545","24.2","102.86","19.05","20.67","70.08","22.78","16.13","48.91","24.81","3.53","5.55","38.89","1.4","7.34","16.01","12.61","58.49","17.73","5.04","22.69","18.18","2.52","4.03","38.46","10.08","47.73","17.44","1.34","1.34","50.00","10.2","83.03","10.94","0","0.73","0.00","21.88","88.66","1.105","0","3.03","18.15","65.04","0.00","3.03","6.55","24.71","10.91"
"465","Michael McLeod","N.J","C","45","52.7","1.1711111111111","23.91","102.47","18.92","21.63","74","22.62","13.66","56.93","19.35","0","11.39","0.00","1.43","6.91","17.14","7.97","55.79","12.50","3.42","22.77","13.04","0","6.83","0.00","6.07","44.02","12.12","0","1.52","0.00","16.45","129.92","11.24","0","4.93","0.00","0.00","80.00","0.800","3.42","5.69","96.77","28.46","3.41","3.42","7.97","121.82","2.73"
"199","Cody Ceci","EDM","D","78","200.91666666667","2.5758547008547","16.42","102.43","13.82","14.63","74.36","16.44","11.05","52.86","17.29","1.19","7.47","13.79","1.06","8.05","11.68","7.47","61.52","10.82","4.48","23.59","15.96","1.19","3.28","26.67","3.98","50.57","7.30","0","3.58","0.00","9.06","100.51","8.27","0","2.16","0.00","10.81","85.88","0.967","1.19","5.97","37.93","33.15","3.05","4.78","9.85","55.84","7.88"
"400","John Marino","N.J","D","75","222.11666666667","2.9615555555556","16.21","102.38","13.67","13.78","77.26","15.13","10.81","54.03","16.67","0.54","8.1","6.25","0.74","7.98","8.50","5.67","57","9.05","1.89","23.77","7.37","0.27","4.32","5.88","5.04","44.3","10.22","0","2.52","0.00","8.58","104.96","7.56","0.39","2.73","12.50","5.00","85.00","0.900","0","5.4","39.71","19.72","0.00","1.62","8.1","65.37","2.42"
"563","Zach Whitecloud","VGK","D","60","91.466666666667","1.5244444444444","14.43","102.33","12.36","14.43","72.81","16.54","9.84","51.82","15.96","0","7.22","0.00","0.85","6.93","10.93","7.87","60.35","11.54","3.28","21.65","13.16","0","3.28","0.00","6.12","51.6","10.61","0","3.5","0.00","8.53","78.64","9.78","0","1.9","0.00","0.00","86.08","0.861","2.62","3.94","21.65","53.13","10.81","4.59","4.59","30.83","12.96"
"384","Noah Juulsen","VAN","D","53","100.3","1.8924528301887","14.36","102.29","12.31","11.96","72.38","14.18","10.17","47.86","17.53","0","7.18","0.00","0.65","6.98","8.53","5.98","50.25","10.64","1.79","18.54","8.82","0","2.99","0.00","5.58","42.27","11.67","0","3.99","0.00","3.46","108.87","3.08","0","1.73","0.00","0.00","85.00","0.850","0","8.37","32.3","47.26","0.00","1.2","10.77","44.87","2.60"
"259","Jason Dickinson","CHI","C","81","167.21666666667","2.0644032921811","11.48","102.26","10.09","10.76","75.35","12.50","9.69","53.46","15.34","0.36","8.97","3.85","0.54","7.98","6.29","4.66","58.49","7.39","2.15","28.35","7.06","0.36","5.74","5.88","3.35","40.19","7.69","0","1.91","0.00","5.7","131.65","4.15","0","2.59","0.00","3.70","83.22","0.869","0.36","5.02","58.49","26.19","0.61","2.15","7.18","85.76","2.45"
"188","Hampus Lindholm","BOS","D","73","187.76666666667","2.5721461187215","14.7","102.25","12.57","12.46","76.37","14.03","11.18","54.64","16.99","1.28","7.67","14.29","0.88","8.88","9.04","6.07","65.51","8.48","3.83","27.8","12.12","1.28","4.15","23.53","2.98","50.28","5.60","0","3.41","0.00","5.54","95.54","5.48","0","1.38","0.00","11.43","85.96","0.974","0.64","4.47","34.19","36.75","1.83","2.56","8.95","59.76","4.10"
"437","Brandon Gignac","MTL","C","7","11.75","1.6785714285714","15.32","102.13","13.04","15.32","81.7","15.79","15.32","71.49","17.65","0","5.11","0.00","0.8","13.99","5.40","5.11","71.49","6.67","5.11","56.17","8.33","0","5.11","0.00","0","20.43","0.00","0","0","-","7.38","81.13","8.33","0","0","-","0.00","92.86","0.929","0","5.11","25.53","66.38","0.00","5.11","10.21","45.96","10.00"
"430","Auston Matthews","TOR","C","80","57.633333333333","0.72041666666667","31.23","102.02","23.44","29.15","66.63","30.43","23.94","40.6","37.10","1.04","3.12","25.00","2.06","6.33","24.57","15.62","44.77","25.86","8.33","18.74","30.77","0","2.08","0.00","9.72","34.7","21.88","1.39","0","100.00","13.53","112.78","10.71","0","1.5","0.00","4.35","92.31","0.967","1.04","9.37","38.52","71.83","2.63","3.12","10.41","46.85","6.25"
"371","Christian Fischer","DET","R","79","62.35","0.78924050632911","11.55","102","10.17","10.59","74.1","12.50","8.66","47.15","15.52","0.96","6.74","12.50","0.94","6.47","12.74","6.74","50.04","11.86","1.92","21.17","8.33","0.96","0.96","50.00","6.42","38.49","14.29","0","5.13","0.00","4.17","91.74","4.35","0","2.78","0.00","11.11","85.71","0.968","0.96","3.85","22.13","78.91","4.17","2.89","6.74","24.06","10.71"
"316","Kasperi Kapanen","STL","R","72","88.416666666667","1.2280092592593","17.64","101.79","14.77","16.29","84.15","16.22","10.86","58.36","15.69","2.04","9.5","17.65","1.03","9.06","10.25","9.5","67.18","12.39","4.75","31.89","12.96","2.04","4.75","30.00","6.33","47.05","11.86","0","3.62","0.00","5.88","69.59","7.79","0","2.94","0.00","18.75","83.72","1.025","2.04","7.46","22.39","64.47","8.33","2.71","10.86","29.18","8.51"
"141","Mark Stone","VGK","R","56","89.016666666667","1.5895833333333","16.85","101.78","14.20","13.48","72.12","15.75","10.78","43.14","20.00","2.7","6.07","30.77","1.5","7.18","17.32","6.07","52.57","10.34","4.72","20.22","18.92","2.7","3.37","44.44","1.8","43.14","4.00","0","2.7","0.00","11.68","98.33","10.62","0","0.97","0.00","25.00","85.94","1.109","4.04","8.09","26.29","53.92","13.33","4.72","9.44","33.7","12.28"
"132","Jarred Tinordi","CHI","D","51","88","1.7254901960784","15.68","101.59","13.37","13.64","70.23","16.26","7.5","51.14","12.79","0","8.86","0.00","1.01","7.7","11.54","7.5","57.27","11.58","1.36","23.18","5.56","0","4.77","0.00","8.18","45.45","15.25","0","3.64","0.00","7.88","97.5","7.48","0","1.97","0.00","0.00","82.67","0.827","0.68","6.14","24.55","47.73","2.70","2.73","11.59","37.5","6.78"
"292","Trevor van Riemsdyk","WSH","D","70","111.2","1.5885714285714","14.57","101.44","12.56","12.95","71.22","15.38","8.09","46.94","14.71","0.54","8.09","6.25","0.82","7.01","10.50","6.47","50.18","11.43","2.16","18.88","10.26","0","3.78","0.00","5.76","41.73","12.12","0.72","4.32","14.29","7.79","91.97","7.81","0","1.56","0.00","6.67","82.76","0.894","0.54","3.24","18.35","62.05","2.86","2.16","9.17","28.6","7.02"
"277","Rasmus Ristolainen","PHI","D","31","27.216666666667","0.87795698924731","22.05","101.41","17.86","22.05","72.75","23.26","22.05","39.68","35.71","2.2","0","100.00","2.19","7.47","22.65","17.64","72.75","19.51","8.82","19.84","30.77","2.2","0","100.00","11.76","70.55","14.29","0","0","-","9.55","57.32","14.29","0","0","-","10.00","100.00","1.100","2.2","2.2","30.86","61.73","6.67","6.61","6.61","37.48","15.00"
"458","Noah Gregor","TOR","C","62","68.8","1.1096774193548","20.06","101.16","16.55","17.44","74.13","19.05","13.08","61.92","17.44","1.74","4.36","28.57","2.07","6.39","24.44","9.59","49.71","16.18","4.36","17.44","20.00","0","2.62","0.00","6.98","43.02","13.95","1.16","2.33","33.33","8.82","88.18","9.09","1.26","0","100.00","13.33","92.96","1.063","1.74","5.23","13.95","76.74","11.11","2.62","6.98","22.67","10.34"
"683","Tye Kartye","SEA","L","76","17.8","0.23421052631579","20.22","101.12","16.67","20.22","64.04","24.00","20.22","50.56","28.57","0","0","-","1.01","6.11","14.17","6.74","43.82","13.33","3.37","23.6","12.50","0","0","-","4.49","26.97","14.29","0","0","-","9.74","87.64","10.00","0","0","-","0.00","100.00","1.000","3.37","3.37","10.11","87.64","25.00","6.74","6.74","16.85","28.57"
"255","Ryan Graves","PIT","D","70","136.58333333333","1.9511904761905","14.94","101.04","12.88","13.62","73.8","15.58","11.42","47","19.55","0.88","7.91","10.00","1.35","7.18","15.84","7.91","57.11","12.16","5.27","22.84","18.75","0.44","5.71","7.14","3.51","45.69","7.14","0.59","1.76","25.00","6.98","78.68","8.15","0","1.27","0.00","7.69","83.18","0.909","1.32","4.39","18.45","50.08","6.67","3.95","7.47","28.55","12.16"
"246","Pavel Buchnevich","STL","L","79","135.43333333333","1.7143459915612","15.51","101.01","13.31","15.06","82.4","15.45","11.08","54.49","16.89","1.77","7.53","19.05","1.28","7.56","14.48","9.3","53.16","14.89","5.32","24.81","17.65","1.77","3.54","33.33","5.32","37.8","12.33","0","4.13","0.00","3.84","114.55","3.24","0","1.28","0.00","16.00","86.18","1.022","0.44","6.65","51.39","17.72","0.85","1.33","7.97","66.01","1.97"
"745","William Eklund","S.J","L","79","68.966666666667","0.87299578059072","12.18","100.92","10.77","11.31","74.82","13.13","9.57","48.72","16.42","0.87","4.35","16.67","0.86","6.87","11.12","7.83","56.55","12.16","2.61","20.88","11.11","0","0.87","0.00","6.96","47.56","12.77","1.16","3.48","25.00","1.26","86.71","1.43","0","1.26","0.00","9.09","91.07","1.002","0","7.83","27.84","75.69","0.00","1.74","9.57","35.67","4.65"
"606","Declan Chisholm","MIN, WPG","D","30","15.5","0.51666666666667","7.74","100.65","7.14","7.74","65.81","10.53","3.87","42.58","8.33","0","0","-","0.26","6.21","4.06","3.87","46.45","7.69","0","11.61","0.00","0","0","-","5.16","46.45","10.00","0","0","-","11.18","89.46","11.11","0","0","-","0.00","100.00","1.000","0","0","19.35","61.94","0.00","3.87","3.87","19.35","16.67"
"625","John Ludvig","PIT","D","33","26.833333333333","0.81313131313131","15.65","100.62","13.46","11.18","60.37","15.63","11.18","49.19","18.52","0","11.18","0.00","2.37","5.89","28.74","8.94","60.37","12.90","6.71","17.89","27.27","0","6.71","0.00","2.98","56.65","5.00","0","2.98","0.00","9.69","74.29","11.54","0","3.23","0.00","0.00","77.27","0.773","0","2.24","11.18","73.79","0.00","6.71","8.94","24.6","21.43"
"697","Ridly Greig","OTT","C","72","99.066666666667","1.3759259259259","15.14","100.54","13.09","13.32","72.07","15.60","10.3","52.09","16.50","1.21","7.27","14.29","1.2","7.74","13.47","7.27","55.72","11.54","4.85","24.83","16.33","1.21","2.42","33.33","3.23","41.18","7.27","0","2.42","0.00","10.5","79.61","11.65","0","4.37","0.00","11.76","86.05","0.978","2.42","4.24","16.96","73.28","12.50","4.85","6.66","22.41","17.78"
"758","Olen Zellweger","ANA","D","25","4.1833333333333","0.16733333333333","14.34","100.4","12.50","0","86.06","0.00","0","57.37","0.00","0","14.34","0.00","0","10.78","0.00","0","100.4","0.00","0","28.69","0.00","0","14.34","0.00","0","95.62","0.00","0","0","-","20.72","41.43","33.33","0","0","-","-","75.00","0.75","0","0","57.37","57.37","0.00","0","0","71.71","0.00"
"559","Sean Durzi","ARI","D","75","92.666666666667","1.2355555555556","18.78","100.36","15.76","15.54","71.87","17.78","12.3","47.27","20.65","1.94","7.77","20.00","1.21","7.68","13.59","9.06","56.98","13.73","5.18","23.31","18.18","1.29","3.24","28.57","5.18","44.89","10.34","0","2.59","0.00","8.42","94.46","8.18","0.94","3.74","20.00","15.79","83.56","0.994","0.65","8.42","31.08","64.1","2.04","4.53","11.01","36.26","11.11"
"376","Brandon Carlo","BOS","D","76","235.21666666667","3.0949561403509","15.56","100.25","13.44","13.77","76.27","15.30","10.71","55.61","16.15","1.28","7.14","15.15","0.85","8.39","9.21","6.63","55.1","10.74","3.57","23.47","13.21","1.02","4.59","18.18","4.08","42.17","8.82","0.34","1.36","20.00","6.63","109.06","5.73","0","2.21","0.00","11.90","87.16","0.991","0.26","7.4","35.46","23.72","0.71","1.79","12.5","65.56","2.65"
"725","Wyatt Kaiser","CHI","D","32","56.866666666667","1.7770833333333","11.61","100.23","10.38","10.55","79.13","11.76","8.44","61.2","12.12","0","11.61","0.00","0.82","9.39","7.99","7.39","62.25","10.61","5.28","28.49","15.63","0","10.55","0.00","2.81","45.02","5.88","0","1.41","0.00","1.52","82.3","1.82","0","0","-","0.00","81.03","0.810","0","3.17","26.38","52.75","0.00","3.17","6.33","35.87","8.11"
"372","Keegan Kolesar","VGK","R","78","29.35","0.37628205128205","10.22","100.17","9.26","10.22","59.28","14.71","8.18","32.71","20.00","4.09","2.04","66.67","0.5","5.42","8.51","6.13","51.11","10.71","2.04","12.27","14.29","0","2.04","0.00","5.45","51.79","9.52","5.45","0","100.00","8.86","91.54","8.82","0","0","-","50.00","93.75","1.438","6.13","12.27","12.27","89.95","33.33","8.18","14.31","16.35","33.33"
"410","Alexandre Carrier","NSH","D","73","154.13333333333","2.1114155251142","11.29","100.04","10.14","10.51","71.63","12.80","7.01","49.83","12.33","1.17","8.56","12.00","1.18","7.92","13.01","6.23","56.44","9.94","3.89","21.41","15.38","0.39","2.72","12.50","3.11","46.71","6.25","0.52","4.15","11.11","3.94","114.71","3.32","0","3.94","0.00","16.67","82.81","0.995","0.39","4.67","35.03","31.92","1.10","1.56","9.34","59.17","2.56"
"652","Ryan Johnson","BUF","D","41","4.8","0.11707317073171","12.5","100","11.11","0","75","0.00","0","62.5","0.00","0","12.5","0.00","0","6.17","0.00","0","87.5","0.00","0","25","0.00","0","12.5","0.00","0","83.33","0.00","0","0","-","0","36.11","0.00","0","0","-","-","80.00","0.80","0","0","12.5","100","0.00","0","0","12.5","0.00"
"696","Jake Neighbours","STL","L","77","25.2","0.32727272727273","16.67","100","14.29","16.67","78.57","17.50","9.52","40.48","19.05","2.38","7.14","25.00","1.51","8.8","14.66","14.29","61.9","18.75","7.14","21.43","25.00","0","2.38","0.00","9.52","53.97","15.00","3.17","6.35","33.33","3.44","61.9","5.26","0","0","-","25.00","82.35","1.074","7.14","11.9","16.67","92.86","30.00","7.14","14.29","16.67","30.00"
"273","Seth Jones","CHI","D","66","145.25","2.2007575757576","11.98","99.55","10.74","10.74","73.53","12.75","10.33","48.74","17.48","0.41","7.02","5.56","0.66","7.9","7.72","4.54","55.77","7.53","2.07","24.37","7.81","0","4.13","0.00","3.3","41.86","7.32","0","3.3","0.00","2.98","113.96","2.55","0","0.6","0.00","4.00","85.59","0.896","0","6.2","43.79","23.13","0.00","1.24","10.74","67.33","1.81"
"30","Alex Killorn","ANA","C, L","62","80.216666666667","1.2938172043011","11.97","99.48","10.74","8.23","74.8","9.91","6.73","50.11","11.84","0.75","8.23","8.33","0.94","7.53","11.10","2.24","50.86","4.23","1.5","24.68","5.71","0","3.74","0.00","1","34.91","2.78","0","1.99","0.00","9.72","86.43","10.11","1.08","3.24","25.00","11.11","83.58","0.947","1.5","5.98","22.44","81.53","6.25","2.99","7.48","27.68","9.76"
"566","Martin Fehervary","WSH","D","66","111.73333333333","1.6929292929293","11.81","99.34","10.63","11.28","71.42","13.64","9.13","46.72","16.35","0.54","6.98","7.14","0.81","6.47","11.18","4.3","45.11","8.70","3.22","18.79","14.63","0.54","1.61","25.00","1.43","35.08","3.92","0","2.15","0.00","6.98","96.96","6.72","0","5.43","0.00","5.88","85.06","0.909","0.54","4.3","17.18","50.48","3.03","0.54","10.2","30.07","1.75"
"367","A.J. Greer","CGY","L","59","15.716666666667","0.26638418079096","7.64","99.26","7.14","7.64","80.17","8.70","7.64","57.26","11.76","0","7.64","0.00","0.34","6.76","4.79","3.82","45.81","7.69","0","7.64","0.00","0","3.82","0.00","5.09","50.9","9.09","0","5.09","0.00","0","77.2","0.00","0","0","-","0.00","86.67","0.867","3.82","3.82","0","103.08","100.00","3.82","3.82","0","100.00"
"475","Ross Colton","COL","C","79","10.9","0.1379746835443","5.5","99.08","5.26","5.5","44.04","11.11","5.5","33.03","14.29","0","0","-","0.1","3.22","2.88","0","33.03","0.00","0","11.01","0.00","0","0","-","0","29.36","0.00","0","0","-","0","127.22","0.00","0","0","-","0.00","100.00","1.000","0","11.01","38.53","66.06","0.00","0","11.01","55.05","0.00"
"187","Morgan Rielly","TOR","D","72","44.366666666667","0.6162037037037","27.05","98.72","21.51","21.64","70.32","23.53","17.58","44.63","28.26","1.35","9.47","12.50","2.52","6.1","29.24","9.47","58.15","14.00","6.76","21.64","23.81","0","5.41","0.00","3.61","48.69","6.90","0","3.61","0.00","15.63","89.86","14.81","1.95","1.95","50.00","7.69","78.79","0.865","0","9.47","31.1","94.67","0.00","1.35","9.47","39.22","3.33"
"149","Nick Seeler","PHI","D","71","139.9","1.9704225352113","18.87","98.64","16.06","18.01","62.19","22.46","16.3","41.17","28.36","2.57","3.43","42.86","1.41","6.54","17.69","10.29","59.61","14.72","4.29","23.59","15.38","0.86","2.14","28.57","8.01","48.03","14.29","1.14","1.14","50.00","9.91","80.53","10.96","1.24","0.62","66.67","15.79","91.67","1.075","0.86","5.15","23.16","65.19","3.57","3.86","6.43","30.45","11.25"
"478","Brandon Hagel","T.B","L","81","167.46666666667","2.0674897119342","20.42","98.53","17.17","18.99","71.66","20.95","13.26","50.88","20.67","0.72","5.02","12.50","2.08","7.51","21.70","12.9","54.82","19.05","8.24","23.65","25.84","0.36","1.43","20.00","6.21","41.56","13.00","0","1.91","0.00","7.25","86.43","7.73","0.52","2.59","16.67","5.41","90.14","0.955","1.43","5.73","29.02","45.86","4.71","2.87","10.03","37.98","7.02"
"302","Leon Draisaitl","EDM","C","80","43.85","0.548125","16.42","98.52","14.29","12.31","69.78","15.00","9.58","50.63","15.91","2.74","6.84","28.57","2.2","7","23.90","9.58","53.36","15.22","5.47","20.52","21.05","2.74","4.1","40.00","5.47","43.79","11.11","0","0","-","9.88","152.19","6.10","0","3.95","0.00","28.57","86.49","1.151","2.74","8.21","113.57","73.89","2.35","4.1","12.31","128.62","3.09"
"196","Olli Maatta","DET","D","72","54.883333333333","0.76226851851852","12.03","98.39","10.89","12.03","68.87","14.86","9.84","45.92","17.65","0","3.28","0.00","0.98","7.26","11.88","5.47","49.2","10.00","2.19","19.68","10.00","0","1.09","0.00","4.37","39.36","10.00","0","2.92","0.00","7.9","91.59","7.94","0","0","-","0.00","92.86","0.929","1.09","4.37","21.86","72.15","4.76","4.37","5.47","25.14","14.81"
"603","Kirill Marchenko","CBJ","R","78","6.1","0.078205128205128","9.84","98.36","9.09","9.84","59.02","14.29","9.84","19.67","33.33","0","0","-","1.31","3.13","29.48","9.84","29.51","25.00","9.84","0","100.00","0","0","-","0","39.34","0.00","0","0","-","14.21","99.45","12.50","0","0","-","0.00","100.00","1.000","29.51","0","0","137.7","100.00","29.51","0","0","100.00"
"63","Gustav Nyquist","NSH","C","81","49.466666666667","0.61069958847737","21.83","98.25","18.18","20.62","77.63","20.99","14.56","54.58","21.05","1.21","3.64","25.00","1.49","7.7","16.22","12.13","60.65","16.67","7.28","20.62","26.09","1.21","0","100.00","6.47","53.37","10.81","0","3.23","0.00","7.01","80.59","8.00","0","1.75","0.00","8.33","93.33","1.017","0","9.7","24.26","84.91","0.00","1.21","12.13","31.54","3.70"
"423","Philippe Myers","T.B","D","5","1.8333333333333","0.36666666666667","65.45","98.18","40.00","65.45","65.45","50.00","32.73","32.73","50.00","0","0","-","2.65","2.25","54.04","32.73","32.73","50.00","0","0","-","0","0","-","43.64","43.64","50.00","0","0","-","47.27","94.55","33.33","0","0","-","0.00","100.00","1.000","0","0","0","98.18","-","0","0","32.73","0.00"
"20","Brad Marchand","BOS","L","82","146.7","1.7890243902439","16.77","98.16","14.59","15.13","71.57","17.45","11.45","50.31","18.54","2.04","5.32","27.78","1.24","8.3","13.02","7.36","66.26","10.00","4.09","27.4","12.99","1.64","3.27","33.33","4.36","51.81","7.77","0.55","1.09","33.33","8.27","89.8","8.43","0","1.77","0.00","17.86","89.43","1.073","0.41","9.82","51.12","38.45","0.79","2.45","11.04","65.03","3.64"
"399","Dennis Gilbert","CGY","D","34","17.116666666667","0.50343137254902","21.03","98.15","17.65","17.53","56.09","23.81","17.53","28.04","38.46","7.01","3.51","66.67","1.46","5.12","22.21","7.01","63.1","10.00","7.01","17.53","28.57","7.01","3.51","66.67","0","60.76","0.00","0","0","-","15.19","70.89","17.65","0","0","-","40.00","87.50","1.275","0","0","14.02","101.66","0.00","0","0","21.03","0.00"
"54","Erik Karlsson","PIT","D","81","14.083333333333","0.1738683127572","12.78","97.99","11.54","8.52","59.64","12.50","4.26","34.08","11.11","0","17.04","0.00","1.02","6.7","13.23","8.52","46.86","15.38","4.26","21.3","16.67","0","8.52","0.00","5.68","34.08","14.29","0","0","-","6.15","86.15","6.67","0","6.15","0.00","0.00","50.00","0.500","4.26","0","38.34","153.37","10.00","8.52","4.26","46.86","15.38"
"265","Artturi Lehkonen","COL","L","44","77.766666666667","1.7674242424242","13.89","97.99","12.41","13.12","77.15","14.53","8.49","52.46","13.92","0.77","4.63","14.29","1.1","8.22","11.84","10.03","50.15","16.67","1.54","27","5.41","0","3.09","0.00","11.32","30.86","26.83","1.03","2.06","33.33","3.34","94.73","3.41","0","0","-","9.09","91.18","1.003","0","6.17","23.92","67.9","0.00","0.77","9.26","35.49","2.13"
"11","Sidney Crosby","PIT","C","81","8.5833333333333","0.1059670781893","6.99","97.86","6.67","6.99","83.88","7.69","0","62.91","0.00","0","27.96","0.00","0.15","12.23","1.22","0","34.95","0.00","0","6.99","0.00","0","6.99","0.00","0","37.28","0.00","0","9.32","0.00","20.19","171.65","10.53","0","10.1","0.00","-","55.56","0.56","13.98","27.96","97.86","188.74","12.50","13.98","34.95","146.8","8.70"
"357","Colin White","MTL, PIT","C","28","17.166666666667","0.61309523809524","3.5","97.86","3.45","0","69.9","0.00","0","52.43","0.00","0","6.99","0.00","0","9.33","0.00","0","62.91","0.00","0","38.45","0.00","0","0","-","0","32.62","0.00","0","4.66","0.00","0","70.68","0.00","0","5.05","0.00","-","86.67","0.87","0","6.99","24.47","73.4","0.00","3.5","6.99","24.47","12.50"
