"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"75","Jakob Silfverberg","ANA","R","80","169.63333333333","277","29","90.52","198","24","89.19","145","21","87.35","19","0","100.00","15.34","1.54","90.86","122","11","91.73","39","8","82.98","4","0","100.00","83","3","96.51","7","0","100.00","240","12","95.24","8","0","100.00","13.10","100.00","1.131","110","14","6","53","94.83","168","19","9","94.92"
"39","Sam Gagner","EDM","C","27","19.083333333333","38","4","90.48","30","3","90.91","26","3","89.66","3","0","100.00","3.09","0.04","98.67","21","0","100.00","10","0","100.00","1","0","100.00","11","0","100.00","0","0","-","25","2","92.59","2","0","100.00","11.54","100.00","1.115","7","0","1","27","87.50","17","1","1","94.44"
"168","Adam Larsson","SEA","D","80","16.416666666667","19","2","90.48","14","2","87.50","8","2","80.00","1","0","100.00","1.13","0.08","93.69","10","0","100.00","4","0","100.00","0","0","-","6","0","100.00","1","0","100.00","17","3","85.00","0","0","-","12.50","100.00","1.125","5","8","2","66","71.43","8","8","3","72.73"
"48","Max Pacioretty","WSH","L","47","96.8","180","19","90.45","137","16","89.54","92","14","86.79","15","1","93.75","16.97","1.24","93.17","98","9","91.59","53","2","96.36","11","0","100.00","45","7","86.54","4","0","100.00","118","5","95.93","0","1","0.00","16.30","92.86","1.092","38","13","2","44","95.00","83","23","7","92.22"
"619","Adam Boqvist","CBJ","D","35","72.683333333333","142","15","90.45","91","14","86.67","58","11","84.06","5","1","83.33","8.53","1.1","88.61","74","8","90.24","29","4","87.88","3","1","75.00","45","4","91.84","2","0","100.00","107","7","93.86","0","0","-","8.62","90.91","0.995","35","8","1","11","97.22","75","11","3","96.15"
"169","Ryan Strome","ANA","C","78","190.21666666667","330","35","90.41","239","26","90.19","179","21","89.50","22","1","95.65","21.64","1.61","93.09","161","11","93.60","57","7","89.06","6","1","85.71","104","4","96.30","9","0","100.00","262","13","95.27","7","0","100.00","12.29","95.24","1.075","109","15","1","53","99.09","191","22","6","96.95"
"592","Philipp Kurashev","CHI","C","74","219.8","386","41","90.40","294","36","89.09","202","25","88.99","28","6","82.35","30","2.09","93.47","216","16","93.10","97","6","94.17","16","1","94.12","119","10","92.25","7","3","70.00","273","13","95.45","5","1","83.33","13.86","76.00","0.899","110","16","0","19","100.00","213","29","5","97.71"
"504","Trevor Moore","L.A","L","81","149.45","263","28","90.38","185","28","86.85","122","19","86.52","16","1","94.12","17.48","3.33","84.02","127","9","93.38","54","5","91.53","6","1","85.71","73","4","94.81","7","0","100.00","178","13","93.19","3","0","100.00","13.11","94.74","1.079","61","14","3","103","95.31","99","21","6","94.29"
"279","Seth Jones","CHI","D","66","212.81666666667","392","42","90.32","290","37","88.69","193","31","86.16","24","5","82.76","31.6","2.21","93.47","225","19","92.21","105","10","91.30","13","2","86.67","120","9","93.02","7","2","77.78","265","11","96.01","4","0","100.00","12.44","83.87","0.963","90","9","0","24","100.00","204","24","6","97.14"
"243","Dominik Kubalik","OTT","L","74","141.93333333333","233","25","90.31","172","20","89.58","110","17","86.61","13","2","86.67","16.65","1.14","93.60","121","8","93.80","48","6","88.89","3","2","60.00","73","2","97.33","5","0","100.00","152","6","96.20","5","0","100.00","11.82","88.24","1.001","51","5","3","112","94.44","77","17","6","92.77"
"698","Shane Pinto","OTT","C","41","98.683333333333","177","19","90.31","132","16","89.19","89","11","89.00","10","1","90.91","15.52","1.17","92.97","126","6","95.45","51","3","94.44","5","1","83.33","75","3","96.15","5","0","100.00","89","6","93.68","0","0","-","11.24","90.91","1.021","48","7","1","52","97.96","70","14","1","98.59"
"739","Jack Quinn","BUF","R","27","49.8","65","7","90.28","45","6","88.24","35","4","89.74","3","0","100.00","4.18","0.56","88.16","31","5","86.11","6","2","75.00","1","0","100.00","25","3","89.29","1","0","100.00","54","3","94.74","1","0","100.00","8.57","100.00","1.086","26","5","0","22","100.00","33","5","1","97.06"
"252","Pavel Buchnevich","STL","L","79","250.86666666667","463","50","90.25","329","48","87.27","229","39","85.45","34","6","85.00","34.95","5.93","85.50","275","32","89.58","105","15","87.50","16","4","80.00","170","17","90.91","10","1","90.91","333","8","97.65","8","0","100.00","14.85","84.62","0.995","160","18","0","24","100.00","270","30","10","96.43"
"414","Evan Rodrigues","FLA","C","80","148.41666666667","312","34","90.17","236","34","87.41","170","29","85.43","13","2","86.67","24.85","2.17","91.95","177","14","92.67","81","9","90.00","9","2","81.82","96","5","95.05","2","0","100.00","191","6","96.95","2","0","100.00","7.65","93.10","1.008","66","13","2","100","97.06","115","21","5","95.83"
"493","Brandon Hagel","T.B","L","81","98.283333333333","156","17","90.17","114","15","88.37","83","12","87.37","17","2","89.47","13.3","1.92","87.39","84","8","91.30","42","0","100.00","10","0","100.00","42","8","84.00","4","2","66.67","88","7","92.63","3","0","100.00","20.48","83.33","1.038","25","14","5","97","83.33","44","18","8","84.62"
"837","Andrei Kuzmenko","CGY, VAN","L","71","224.65","453","50","90.06","331","46","87.80","228","34","87.02","45","3","93.75","36.54","3.24","91.86","275","22","92.59","114","17","87.02","22","3","88.00","161","5","96.99","12","0","100.00","300","9","97.09","11","0","100.00","19.74","91.18","1.109","133","15","0","25","100.00","215","26","4","98.17"
"90","Tyson Barrie","NSH","D","41","114.35","190","21","90.05","138","19","87.90","105","15","87.50","15","2","88.24","13.95","2.29","85.87","102","15","87.18","46","4","92.00","9","1","90.00","56","11","83.58","3","0","100.00","141","6","95.92","3","1","75.00","14.29","86.67","1.010","48","6","2","43","96.00","99","14","4","96.12"
"594","Brady Tkachuk","OTT","L","81","278.51666666667","534","59","90.05","401","52","88.52","278","44","86.34","33","3","91.67","42.4","3.46","92.46","327","23","93.43","118","8","93.65","10","3","76.92","209","15","93.30","16","0","100.00","372","23","94.18","7","0","100.00","11.87","93.18","1.051","146","20","2","56","98.65","289","37","6","97.97"
"22","Nick Foligno","CHI","L","73","187.28333333333","307","34","90.03","232","28","89.23","165","21","88.71","27","3","90.00","24.46","1.6","93.87","175","13","93.09","82","5","94.25","17","0","100.00","93","8","92.08","5","2","71.43","215","11","95.13","5","0","100.00","16.36","85.71","1.021","92","14","1","57","98.92","164","24","5","97.04"
"271","Artturi Lehkonen","COL","L","44","126.96666666667","262","29","90.03","193","26","88.13","141","23","85.98","18","1","94.74","18.93","2.17","89.70","143","17","89.38","54","9","85.71","9","1","90.00","89","8","91.75","4","0","100.00","188","6","96.91","5","0","100.00","12.77","95.65","1.084","65","6","0","19","100.00","136","10","5","96.45"
"791","Luke Hughes","N.J","D","82","284.03333333333","550","61","90.02","363","60","85.82","272","44","86.08","43","4","91.49","39.57","4.67","89.44","309","36","89.57","125","18","87.41","19","1","95.00","184","18","91.09","17","3","85.00","379","10","97.43","7","0","100.00","15.81","90.91","1.067","122","23","2","21","98.39","282","32","12","95.92"
"16","T.J. Oshie","WSH","R","52","151.76666666667","306","34","90.00","222","27","89.16","153","22","87.43","16","1","94.12","27.4","1.59","94.52","167","14","92.27","81","5","94.19","8","0","100.00","86","9","90.53","5","0","100.00","228","7","97.02","3","1","75.00","10.46","95.45","1.059","82","21","0","16","100.00","173","34","4","97.74"
"249","Jonny Brodzinski","NYR","C","57","46.7","72","8","90.00","56","5","91.80","38","4","90.48","2","0","100.00","4.64","1.22","79.18","35","4","89.74","21","1","95.45","0","0","-","14","3","82.35","1","0","100.00","54","1","98.18","1","0","100.00","5.26","100.00","1.053","24","10","1","45","96.00","33","14","1","97.06"
"333","Christian Dvorak","MTL","C","30","22.533333333333","36","4","90.00","23","4","85.19","16","3","84.21","1","2","33.33","2.56","0.65","79.86","25","4","86.21","10","3","76.92","1","1","50.00","15","1","93.75","0","1","0.00","22","0","100.00","0","0","-","6.25","33.33","0.396","14","2","1","19","93.33","17","4","1","94.44"
"372","Jordan Greenway","BUF","L","67","49.216666666667","81","9","90.00","66","7","90.41","43","4","91.49","3","0","100.00","5.1","0.46","91.73","33","3","91.67","10","3","76.92","2","0","100.00","23","0","100.00","1","0","100.00","69","3","95.83","0","0","-","6.98","100.00","1.070","31","1","0","21","100.00","46","2","1","97.87"
"547","Josh Norris","OTT","C","50","157.63333333333","297","33","90.00","216","28","88.52","159","21","88.33","16","1","94.12","21.94","2.2","90.88","179","13","93.23","56","2","96.55","3","0","100.00","123","11","91.79","8","0","100.00","202","10","95.28","5","0","100.00","10.06","95.24","1.053","97","12","0","41","100.00","156","21","1","99.36"
"741","Jake Sanderson","OTT","D","79","238.48333333333","430","48","89.96","318","42","88.33","215","37","85.32","27","4","87.10","32.05","2.73","92.16","243","15","94.19","85","5","94.44","4","3","57.14","158","10","94.05","14","0","100.00","304","20","93.83","9","0","100.00","12.56","89.19","1.017","122","20","2","74","98.39","221","31","5","97.79"
"143","Mark Stone","VGK","R","56","208.7","375","42","89.93","277","38","87.94","207","34","85.89","24","2","92.31","27.38","1.8","93.82","195","14","93.30","82","4","95.35","11","1","91.67","113","10","91.87","8","0","100.00","298","13","95.82","5","1","83.33","11.59","94.12","1.057","104","19","3","12","97.20","209","29","8","96.31"
"415","Artemi Panarin","NYR","L","82","293.68333333333","677","76","89.91","512","67","88.43","345","55","86.25","59","6","90.77","53.47","7.26","88.05","366","30","92.42","159","16","90.86","29","3","90.63","207","14","93.67","16","0","100.00","486","20","96.05","14","1","93.33","17.10","89.09","1.062","106","16","0","20","100.00","301","40","10","96.78"
"81","Oliver Ekman-Larsson","FLA","D","80","155.86666666667","347","39","89.90","263","35","88.26","175","29","85.78","22","4","84.62","27.35","2.24","92.45","197","15","92.92","93","9","91.18","16","3","84.21","104","6","94.55","3","1","75.00","210","13","94.17","3","0","100.00","12.57","86.21","0.988","75","18","3","64","96.15","138","27","9","93.88"
"331","Brandon Montour","FLA","D","66","257.78333333333","525","59","89.90","392","55","87.70","281","43","86.73","41","5","89.13","43.44","3.93","91.70","324","22","93.64","164","10","94.25","27","3","90.00","160","12","93.02","11","2","84.62","323","21","93.90","3","0","100.00","14.59","88.37","1.030","103","24","0","17","100.00","230","33","4","98.29"
"566","Drake Batherson","OTT","R","82","250.21666666667","471","53","89.89","367","48","88.43","254","43","85.52","32","4","88.89","38.08","3.69","91.16","280","20","93.33","97","7","93.27","8","3","72.73","183","13","93.37","16","0","100.00","331","20","94.30","8","0","100.00","12.60","90.70","1.033","150","17","3","59","98.04","257","31","6","97.72"
"413","Anthony Cirelli","T.B","C","79","114.41666666667","194","22","89.81","151","18","89.35","103","14","88.03","17","0","100.00","14.71","2.05","87.75","103","12","89.57","42","6","87.50","8","0","100.00","61","6","91.04","7","0","100.00","123","8","93.89","2","0","100.00","16.50","100.00","1.165","44","9","3","81","93.62","78","14","7","91.76"
"679","Cam York","PHI","D","82","171.91666666667","282","32","89.81","201","28","87.77","146","24","85.88","10","2","83.33","19.25","1.33","93.52","125","14","89.93","54","5","91.53","2","1","66.67","71","9","88.75","4","1","80.00","224","8","96.55","3","0","100.00","6.85","91.67","0.985","80","12","1","79","98.77","140","15","6","95.89"
"736","Seth Jarvis","CAR","C","81","238.46666666667","483","55","89.78","347","52","86.97","248","41","85.81","45","5","90.00","41.19","3.95","91.25","268","24","91.78","124","11","91.85","18","4","81.82","144","13","91.72","16","1","94.12","362","12","96.79","10","0","100.00","18.15","87.80","1.060","140","18","0","19","100.00","258","29","4","98.47"
"170","Mika Zibanejad","NYR","C","81","280.73333333333","640","73","89.76","483","66","87.98","328","54","85.86","57","6","90.48","50.14","7.26","87.36","343","30","91.96","148","16","90.24","29","3","90.63","195","14","93.30","14","0","100.00","467","18","96.29","14","1","93.33","17.38","88.89","1.063","136","18","0","14","100.00","294","40","9","97.03"
"378","Sebastian Aho","CAR","C","78","227.68333333333","456","52","89.76","332","49","87.14","240","38","86.33","43","2","95.56","38.77","3.44","91.85","256","20","92.75","117","8","93.60","17","1","94.44","139","12","92.05","15","1","93.75","338","12","96.57","10","0","100.00","17.92","94.74","1.127","128","22","0","14","100.00","240","31","4","98.36"
"176","J.T. Miller","VAN","C","81","302.15","613","70","89.75","459","66","87.43","311","52","85.67","51","6","89.47","51.16","5.12","90.90","347","35","90.84","165","23","87.77","21","6","77.78","182","12","93.81","14","0","100.00","435","12","97.32","15","0","100.00","16.40","88.46","1.049","138","22","1","22","99.28","264","30","5","98.14"
"369","Jack Eichel","VGK","C","62","244.9","453","52","89.70","334","45","88.13","247","41","85.76","32","2","94.12","31.58","3","91.33","228","22","91.20","90","9","90.91","11","2","84.62","138","13","91.39","9","0","100.00","351","12","96.69","11","0","100.00","12.96","95.12","1.081","107","24","1","11","99.07","228","33","4","98.28"
