"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"707","Tim Stützle","OTT","C","75","53","16","78","17.02","14","63","18.18","11","44","20.00","0","7","0.00","0.62","6","9.40","7","49","12.50","5","18","21.74","0","3","0.00","2","31","6.06","0","2","0.00","9","33","21.43","0","2","0.00","0.00","84.09","0.841","4","4","15","82","21.05","10","4","18","35.71"
"524","Timothy Liljegren","TOR","D","54","57.45","21","103","16.94","19","79","19.39","14","59","19.18","1","11","8.33","1.15","8.04","12.55","7","65","9.72","4","26","13.33","0","6","0.00","3","39","7.14","1","3","25.00","8","53","13.11","0","2","0.00","7.14","81.36","0.885","2","3","18","70","10.00","4","5","29","12.12"
"617","Yegor Sharangovich","CGY","C","81","122.11666666667","43","211","16.93","37","148","20.00","30","105","22.22","7","12","36.84","2.91","14.92","16.32","22","119","15.60","11","47","18.97","5","9","35.71","11","72","13.25","2","2","50.00","15","107","12.30","0","1","0.00","23.33","88.57","1.119","3","8","27","144","10.00","5","11","35","12.50"
"646","Cam York","PHI","D","82","192.9","69","341","16.83","64","236","21.33","52","155","25.12","7","24","22.58","5.57","24.14","18.75","41","177","18.81","19","64","22.89","3","12","20.00","22","113","16.30","2","8","20.00","20","263","7.07","2","4","33.33","13.46","84.52","0.980","0","26","140","109","0.00","4","43","196","2.00"
"444","Sam Steel","DAL","C","76","142.76666666667","46","228","16.79","41","172","19.25","32","124","20.51","4","13","23.53","3.9","16.3","19.30","25","120","17.24","17","50","25.37","1","5","16.67","8","70","10.26","2","4","33.33","9","161","5.29","0","4","0.00","12.50","89.52","1.020","5","12","75","115","6.25","5","18","98","4.85"
"28","Jordan Staal","CAR","C","80","169.83333333333","53","263","16.77","48","193","19.92","39","136","22.29","4","18","18.18","2.93","20.49","12.50","25","148","14.45","12","70","14.63","3","9","25.00","13","78","14.29","0","6","0.00","14","239","5.53","0","3","0.00","10.26","86.76","0.970","1","24","198","53","0.50","2","31","271","0.73"
"305","William Nylander","TOR","R","81","81.916666666667","31","154","16.76","31","104","22.96","21","76","21.65","4","12","25.00","2.48","11.39","17.89","17","74","18.68","9","30","23.08","0","7","0.00","8","44","15.38","4","5","44.44","9","99","8.33","0","0","-","19.05","84.21","1.033","1","8","40","96","2.44","2","12","50","3.85"
"76","Evander Kane","EDM","L","77","21.483333333333","6","30","16.67","5","21","19.23","4","16","20.00","1","4","20.00","1.25","2.4","34.29","2","19","9.52","2","8","20.00","1","3","25.00","0","11","0.00","0","1","0.00","4","30","11.76","0","0","-","25.00","75.00","1.000","1","3","22","18","4.35","1","4","28","3.45"
"165","Jonathan Huberdeau","CGY","C","80","3.4","1","5","16.67","1","3","25.00","0","2","0.00","0","0","-","0.02","0.19","9.55","0","3","0.00","0","0","-","0","0","-","0","3","0.00","0","0","-","2","5","28.57","0","0","-","-","100.00","1.00","1","1","5","17","16.67","1","1","6","14.29"
"328","Brayden Point","T.B","C","80","5.9166666666667","1","5","16.67","1","5","16.67","0","5","0.00","0","1","0.00","0.06","0.85","6.83","1","2","33.33","0","2","0.00","0","0","-","1","0","100.00","0","0","-","0","3","0.00","0","0","-","-","80.00","0.80","1","0","2","23","33.33","1","0","3","25.00"
"460","Pierre-Luc Dubois","L.A","C","81","4.6333333333333","1","5","16.67","0","5","0.00","0","4","0.00","0","0","-","0","0.96","0.00","0","4","0.00","0","1","0.00","0","0","-","0","3","0.00","0","0","-","2","3","40.00","0","0","-","-","100.00","1.00","1","3","4","21","20.00","1","3","4","20.00"
"477","Axel Jonsson-Fjallby","WPG","L","26","5.7833333333333","2","10","16.67","1","8","11.11","1","8","11.11","0","1","0.00","0.04","0.82","5.07","0","4","0.00","0","2","0.00","0","0","-","0","2","0.00","0","0","-","3","7","30.00","0","1","0.00","0.00","87.50","0.875","1","0","0","10","100.00","1","0","1","50.00"
"612","Jack St. Ivany","PIT","D","13","22.783333333333","8","40","16.67","8","27","22.86","7","20","25.93","1","2","33.33","0.94","3.29","22.24","5","28","15.15","5","12","29.41","1","1","50.00","0","16","0.00","0","0","-","2","15","11.76","0","1","0.00","14.29","90.00","1.043","0","3","7","24","0.00","0","3","7","0.00"
"622","Brayden Pachal","CGY, VGK","D","49","52.783333333333","17","85","16.67","14","58","19.44","11","43","20.37","1","7","12.50","1.17","5.41","17.75","9","46","16.36","3","16","15.79","1","5","16.67","6","30","16.67","0","1","0.00","5","54","8.47","0","1","0.00","9.09","83.72","0.928","0","2","19","56","0.00","2","2","27","6.90"
"683","Tye Kartye","SEA","L","76","17.8","6","30","16.67","6","19","24.00","6","15","28.57","0","0","-","0.3","1.81","14.17","2","13","13.33","1","7","12.50","0","0","-","1","6","14.29","0","0","-","2","18","10.00","0","0","-","0.00","100.00","1.000","1","1","3","26","25.00","2","2","5","28.57"
"700","Tyler Kleven","OTT","D","9","5.1333333333333","2","10","16.67","2","7","22.22","2","5","28.57","0","2","0.00","0.1","0.89","9.89","0","6","0.00","0","4","0.00","0","2","0.00","0","2","0.00","0","0","-","1","5","16.67","0","0","-","0.00","60.00","0.600","0","0","1","7","0.00","0","0","1","0.00"
"458","Noah Gregor","TOR","C","62","68.8","23","116","16.55","20","85","19.05","15","71","17.44","2","5","28.57","2.37","7.32","24.44","11","57","16.18","5","20","20.00","0","3","0.00","6","37","13.95","1","2","33.33","7","70","9.09","1","0","100.00","13.33","92.96","1.063","2","6","16","88","11.11","3","8","26","10.34"
"139","Jesper Fast","CAR","R","73","77.45","17","86","16.50","15","60","20.00","11","41","21.15","1","2","33.33","0.86","7.44","10.31","7","51","12.07","4","30","11.76","1","2","33.33","3","21","12.50","0","0","-","12","35","25.53","0","0","-","9.09","95.12","1.042","5","11","5","123","50.00","10","14","15","40.00"
"669","Joel Kiviranta","COL","L","56","66.416666666667","17","86","16.50","15","68","18.07","13","49","20.97","0","6","0.00","0.78","8.41","8.53","6","53","10.17","5","27","15.63","0","3","0.00","1","26","3.70","0","2","0.00","4","42","8.70","0","1","0.00","0.00","87.76","0.878","1","5","11","104","8.33","2","6","14","12.50"
"186","Yanni Gourde","SEA","C","79","148.2","43","218","16.48","40","162","19.80","28","105","21.05","1","14","6.67","3.53","13.55","20.65","18","109","14.17","7","33","17.50","0","7","0.00","11","76","12.64","1","6","14.29","11","152","6.75","0","1","0.00","3.57","86.67","0.902","1","13","64","132","1.54","4","19","90","4.26"
"253","Nicholas Paul","T.B","L","81","53.366666666667","17","87","16.35","15","65","18.75","10","48","17.24","0","7","0.00","0.92","6.84","11.83","7","46","13.21","2","21","8.70","0","1","0.00","5","25","16.67","0","2","0.00","6","54","10.00","0","3","0.00","0.00","85.42","0.854","2","8","35","49","5.41","6","10","42","12.50"
"78","Oliver Ekman-Larsson","FLA","D","80","118.23333333333","31","160","16.23","27","121","18.24","21","88","19.27","1","13","7.14","1.75","13.12","11.77","14","88","13.73","4","44","8.33","0","8","0.00","10","44","18.52","1","4","20.00","10","122","7.58","0","1","0.00","4.76","85.23","0.900","1","14","67","103","1.47","4","18","91","4.21"
"602","Michael Kesselring","ARI","D","64","15.833333333333","6","31","16.22","6","26","18.75","6","16","27.27","0","3","0.00","0.3","2.37","11.11","2","24","7.69","0","10","0.00","0","2","0.00","2","14","12.50","0","0","-","3","11","21.43","0","1","0.00","0.00","81.25","0.813","0","2","5","37","0.00","2","4","8","20.00"
"413","Niko Mikkola","FLA","D","82","200.45","56","290","16.18","44","204","17.74","33","150","18.03","3","23","11.54","2.88","20.77","12.20","17","145","10.49","8","68","10.53","3","10","23.08","9","77","10.47","0","6","0.00","26","189","12.09","0","7","0.00","9.09","84.67","0.938","5","7","85","182","5.56","15","19","112","11.81"
"217","Damon Severson","CBJ","D","67","87.483333333333","29","151","16.11","23","120","16.08","20","81","19.80","3","8","27.27","2.28","13.37","14.55","12","84","12.50","6","38","13.64","3","8","27.27","6","46","11.54","0","0","-","12","96","11.11","0","0","-","15.00","90.12","1.051","1","4","36","86","2.70","6","10","49","10.91"
"149","Nick Seeler","PHI","D","71","139.9","44","230","16.06","42","145","22.46","38","96","28.36","6","8","42.86","3.28","15.25","17.69","24","139","14.72","10","55","15.38","2","5","28.57","14","84","14.29","2","2","50.00","16","130","10.96","2","1","66.67","15.79","91.67","1.075","2","12","54","152","3.57","9","15","71","11.25"
"571","Ryan McLeod","EDM","C","79","97.716666666667","25","131","16.03","20","82","19.61","14","56","20.00","2","7","22.22","1.26","7.21","14.88","11","74","12.94","5","19","20.83","2","2","50.00","6","55","9.84","0","2","0.00","13","72","15.29","0","3","0.00","14.29","87.50","1.018","6","12","30","126","16.67","11","18","35","23.91"
"349","Matthew Highmore","OTT","C","7","8.5666666666667","4","21","16.00","4","18","18.18","3","13","18.75","0","4","0.00","0.12","2.36","4.76","0","12","0.00","0","7","0.00","0","1","0.00","0","5","0.00","0","2","0.00","2","13","13.33","0","1","0.00","0.00","69.23","0.692","1","1","7","5","12.50","1","1","8","11.11"
"698","Seth Jarvis","CAR","C","81","165.25","48","252","16.00","41","181","18.47","34","126","21.25","2","13","13.33","1.99","20.16","8.99","23","139","14.20","9","68","11.69","2","8","20.00","14","71","16.47","0","5","0.00","11","230","4.56","0","0","-","5.88","89.68","0.956","0","19","173","56","0.00","2","23","251","0.79"
"206","Matt Grzelcyk","BOS","D","63","54.55","15","79","15.96","15","63","19.23","10","45","18.18","0","6","0.00","1.11","6.29","14.98","9","46","16.36","2","18","10.00","0","2","0.00","7","28","20.00","0","3","0.00","5","47","9.62","0","1","0.00","0.00","86.67","0.867","0","5","20","77","0.00","3","7","31","8.82"
"771","Pavel Mintyukov","ANA","D","63","61.316666666667","22","116","15.94","19","84","18.45","13","58","18.31","2","10","16.67","0.98","9.31","9.52","7","63","10.00","3","26","10.34","1","5","16.67","4","37","9.76","1","2","33.33","8","78","9.30","0","3","0.00","15.38","82.76","0.981","0","5","27","71","0.00","3","9","45","6.25"
"276","Darnell Nurse","EDM","D","80","199.45","67","355","15.88","59","248","19.22","42","182","18.75","2","33","5.71","4.71","25.84","15.42","33","207","13.75","21","68","23.60","2","12","14.29","12","139","7.95","0","12","0.00","20","254","7.30","0","9","0.00","4.76","81.87","0.866","4","18","143","107","2.72","14","28","216","6.09"
"482","Vincent Desharnais","EDM","D","76","154.98333333333","42","224","15.79","36","150","19.35","27","111","19.57","3","21","12.50","3.09","15.3","16.80","19","131","12.67","11","46","19.30","3","9","25.00","8","85","8.60","0","4","0.00","12","155","7.19","0","8","0.00","11.11","81.08","0.922","3","12","97","118","3.00","9","24","125","6.72"
"773","Simon Nemec","N.J","D","60","50.283333333333","15","80","15.79","12","55","17.91","9","37","19.57","0","4","0.00","0.9","5.33","14.41","7","38","15.56","3","16","15.79","0","1","0.00","4","22","15.38","0","1","0.00","7","49","12.50","0","2","0.00","0.00","89.19","0.892","2","0","14","56","12.50","5","1","18","21.74"
"47","Lars Eller","PIT","C","81","172.9","58","310","15.76","56","226","19.86","45","150","23.08","3","18","14.29","5.23","21.61","19.47","29","171","14.50","18","66","21.43","1","12","7.69","11","105","9.48","1","3","25.00","14","205","6.39","0","3","0.00","6.67","88.00","0.947","4","17","115","142","3.36","7","26","153","4.38"
"559","Sean Durzi","ARI","D","75","92.666666666667","29","155","15.76","24","111","17.78","19","73","20.65","3","12","20.00","1.86","11.86","13.59","14","88","13.73","8","36","18.18","2","5","28.57","6","52","10.34","0","3","0.00","9","101","8.18","1","4","20.00","15.79","83.56","0.994","1","13","48","99","2.04","7","17","56","11.11"
"531","Erik Brannstrom","OTT","D","76","112.66666666667","39","209","15.73","37","155","19.27","29","113","20.42","2","20","9.09","3.46","17.25","16.72","24","121","16.55","13","50","20.63","2","6","25.00","11","71","13.41","0","9","0.00","13","117","10.00","0","5","0.00","6.90","82.30","0.892","0","5","46","107","0.00","10","13","63","13.70"
"624","Logan O'Connor","COL","R","57","130.18333333333","38","204","15.70","32","150","17.58","27","116","18.88","3","16","15.79","1.91","17.18","10.02","14","124","10.14","7","57","10.94","3","7","30.00","7","67","9.46","0","7","0.00","10","145","6.45","0","2","0.00","11.11","86.21","0.973","5","18","91","94","5.21","6","24","114","5.00"
"181","Colin Miller","N.J, WPG","D","45","38.55","10","54","15.63","9","36","20.00","7","30","18.92","0","4","0.00","0.9","3.5","20.37","5","31","13.89","2","12","14.29","0","3","0.00","3","19","13.64","0","0","-","4","27","12.90","0","1","0.00","0.00","86.67","0.867","0","2","7","46","0.00","0","4","12","0.00"
"595","Rasmus Sandin","WSH","D","68","16.65","5","27","15.63","5","17","22.73","5","11","31.25","1","3","25.00","0.34","1.43","19.32","3","13","18.75","2","5","28.57","1","2","33.33","1","8","11.11","0","1","0.00","1","16","5.88","0","0","-","20.00","72.73","0.927","1","1","6","34","14.29","1","1","8","11.11"
"341","Gustav Forsling","FLA","D","79","271.81666666667","77","417","15.59","64","305","17.34","52","228","18.57","3","30","9.09","4.86","34.44","12.38","29","226","11.37","14","109","11.38","1","14","6.67","15","117","11.36","1","8","11.11","24","321","6.96","0","8","0.00","5.77","86.84","0.926","0","29","162","127","0.00","11","47","265","3.99"
"115","Justin Faulk","STL","D","60","91.566666666667","27","147","15.52","27","107","20.15","20","67","22.99","3","8","27.27","2.26","11.99","15.84","18","89","16.82","7","37","15.91","2","5","28.57","11","52","17.46","1","3","25.00","4","77","4.94","0","0","-","15.00","88.06","1.031","4","7","37","95","9.76","7","14","49","12.50"
"488","Trevor Moore","L.A","L","81","135.88333333333","45","245","15.52","41","177","18.81","31","125","19.87","3","17","15.00","4.53","18.19","19.95","26","129","16.77","9","55","14.06","0","8","0.00","17","74","18.68","2","7","22.22","9","173","4.95","1","2","33.33","9.68","86.40","0.961","2","11","100","115","1.96","3","21","114","2.56"
"75","Matt Duchene","DAL","C","79","15.083333333333","4","22","15.38","2","15","11.76","2","9","18.18","0","1","0.00","0.06","1.76","3.14","1","13","7.14","0","6","0.00","0","1","0.00","1","7","12.50","0","0","-","1","14","6.67","0","0","-","0.00","88.89","0.889","0","5","7","32","0.00","0","5","9","0.00"
"142","Michael Sgarbossa","WSH","C","25","5.3","2","11","15.38","2","8","20.00","2","6","25.00","0","1","0.00","0.16","1.66","9.01","1","9","10.00","1","5","16.67","0","1","0.00","0","4","0.00","0","0","-","1","2","33.33","0","0","-","0.00","83.33","0.833","0","0","2","8","0.00","0","0","2","0.00"
"151","Vincent Trocheck","NYR","C","82","130.9","36","198","15.38","31","152","16.94","20","97","17.09","2","11","15.38","2.46","14.62","14.42","19","97","16.38","9","53","14.52","2","7","22.22","10","44","18.52","0","2","0.00","15","152","8.98","0","2","0.00","10.00","88.66","0.987","3","13","87","109","3.33","6","16","110","5.17"
"233","Liam O'Brien","ARI","C","74","15.883333333333","4","22","15.38","3","18","14.29","3","15","16.67","0","3","0.00","0.09","1.53","5.61","1","10","9.09","0","4","0.00","0","1","0.00","1","6","14.29","0","1","0.00","2","17","10.53","0","1","0.00","0.00","80.00","0.800","1","3","4","25","20.00","2","3","6","25.00"
"558","Mark Kastelic","OTT","C","63","7.0666666666667","2","11","15.38","1","9","10.00","1","8","11.11","0","1","0.00","0.02","0.82","2.00","1","8","11.11","1","3","25.00","0","0","-","0","5","0.00","0","1","0.00","1","7","12.50","0","0","-","0.00","87.50","0.875","0","1","8","9","0.00","0","1","10","0.00"
"656","Thomas Harley","DAL","D","78","77.266666666667","18","99","15.38","13","60","17.81","12","37","24.49","2","3","40.00","1.25","6","17.29","11","54","16.92","4","18","18.18","1","1","50.00","7","36","16.28","1","2","33.33","5","58","7.94","0","0","-","16.67","91.89","1.086","0","6","31","73","0.00","2","10","50","3.85"
"392","Mathieu Joseph","OTT","R","72","127.31666666667","37","205","15.29","36","150","19.35","29","100","22.48","2","22","8.33","3.2","15.5","17.12","24","123","16.33","12","50","19.35","2","13","13.33","12","73","14.12","0","5","0.00","11","105","9.48","0","4","0.00","6.90","78.00","0.849","5","7","55","141","8.33","9","12","71","11.25"
"74","Victor Hedman","T.B","D","78","190.03333333333","59","329","15.21","59","251","19.03","45","176","20.36","4","17","19.05","5.87","26.08","18.38","36","191","15.86","18","96","15.79","2","9","18.18","18","95","15.93","2","3","40.00","13","216","5.68","0","4","0.00","8.89","90.34","0.992","2","15","110","88","1.79","7","27","168","4.00"
"27","Claude Giroux","OTT","R","82","156.66666666667","53","296","15.19","48","217","18.11","43","158","21.39","4","32","11.11","3.75","23.62","13.71","23","162","12.43","14","75","15.73","1","12","7.69","9","87","9.38","2","9","18.18","11","234","4.49","0","11","0.00","9.30","79.75","0.890","2","26","194","55","1.02","4","33","261","1.51"
"235","Nate Schmidt","WPG","D","62","46.016666666667","15","84","15.15","13","62","17.33","11","48","18.64","0","10","0.00","0.78","7.49","9.48","7","51","12.07","3","22","12.00","0","7","0.00","4","29","12.12","0","1","0.00","7","36","16.28","0","2","0.00","0.00","79.17","0.792","1","6","7","73","12.50","4","8","7","36.36"
"131","Tyler Seguin","DAL","C","68","74.383333333333","18","101","15.13","14","69","16.87","11","47","18.97","2","6","25.00","2.47","6.96","26.20","9","52","14.75","5","18","21.74","1","2","33.33","4","34","10.53","0","3","0.00","6","81","6.90","0","1","0.00","18.18","87.23","1.054","3","10","52","76","5.45","4","12","66","5.71"
"184","Torey Krug","STL","D","77","90.716666666667","26","146","15.12","25","107","18.94","20","74","21.28","3","9","25.00","2.21","11.65","15.93","15","86","14.85","7","34","17.07","2","3","40.00","8","52","13.33","1","5","16.67","7","82","7.87","0","1","0.00","15.00","87.84","1.028","3","7","38","97","7.32","6","14","51","10.53"
"113","Jon Merrill","MIN","D","64","25.383333333333","8","45","15.09","7","36","16.28","6","22","21.43","2","4","33.33","0.9","3.7","19.60","5","23","17.86","4","12","25.00","1","3","25.00","1","11","8.33","1","0","100.00","2","23","8.00","0","1","0.00","33.33","81.82","1.152","0","0","2","38","0.00","2","2","3","40.00"
"59","Travis Hamonic","OTT","D","48","69.433333333333","20","113","15.04","19","87","17.92","14","61","18.67","0","14","0.00","1.55","7.85","16.48","7","60","10.45","5","23","17.86","0","7","0.00","2","37","5.13","0","4","0.00","7","76","8.43","0","3","0.00","0.00","77.05","0.770","1","3","42","52","2.33","7","6","63","10.00"
"686","Drew O'Connor","PIT","L","78","131.33333333333","36","204","15.00","33","148","18.23","30","102","22.73","3","13","18.75","2.92","14.06","17.21","17","115","12.88","13","39","25.00","3","9","25.00","4","76","5.00","0","2","0.00","11","127","7.97","0","2","0.00","10.00","87.25","0.973","3","11","58","139","4.92","5","17","72","6.49"
"527","Josh Norris","OTT","C","50","35.783333333333","10","57","14.93","9","45","16.67","8","34","19.05","1","5","16.67","0.47","4.73","8.96","2","34","5.56","1","15","6.25","1","2","33.33","1","19","5.00","0","0","-","5","35","12.50","0","3","0.00","12.50","85.29","0.978","1","6","16","46","5.88","3","8","24","11.11"
"300","Aaron Ekblad","FLA","D","51","157.88333333333","41","235","14.86","35","174","16.75","29","135","17.68","3","11","21.43","2.15","19.25","10.05","18","127","12.41","6","61","8.96","1","6","14.29","12","66","15.38","2","2","50.00","12","171","6.56","0","3","0.00","10.34","91.85","1.022","1","16","101","71","0.98","9","29","157","5.42"
"403","Anthony Cirelli","T.B","C","79","173.66666666667","54","310","14.84","51","230","18.15","37","165","18.32","2","16","11.11","5.7","24.61","18.80","36","171","17.39","23","78","22.77","1","6","14.29","13","93","12.26","0","5","0.00","13","196","6.22","1","5","16.67","5.41","90.30","0.957","4","15","85","127","4.49","10","31","117","7.87"
"60","Marco Scandella","STL","D","64","66.533333333333","16","92","14.81","14","67","17.28","7","46","13.21","1","8","11.11","1.11","7.29","13.23","9","53","14.52","4","26","13.33","1","4","20.00","5","27","15.63","0","2","0.00","5","59","7.81","0","2","0.00","14.29","82.61","0.969","1","3","31","74","3.13","1","6","36","2.70"
"316","Kasperi Kapanen","STL","R","72","88.416666666667","26","150","14.77","24","124","16.22","16","86","15.69","3","14","17.65","1.53","13.36","10.25","14","99","12.39","7","47","12.96","3","7","30.00","7","52","11.86","0","4","0.00","6","71","7.79","0","3","0.00","18.75","83.72","1.025","3","11","33","95","8.33","4","16","43","8.51"
"135","Bryan Rust","PIT","R","61","91.3","27","157","14.67","25","116","17.73","20","74","21.28","2","11","15.38","3.11","10.53","22.80","14","80","14.89","11","28","28.21","0","3","0.00","3","52","5.45","1","3","25.00","7","118","5.60","0","5","0.00","10.00","85.14","0.951","0","13","70","68","0.00","2","15","94","2.08"
"435","Charlie McAvoy","BOS","D","74","166.36666666667","45","262","14.66","41","190","17.75","32","129","19.88","2","12","14.29","4.05","19.77","16.99","21","162","11.48","11","59","15.71","1","9","10.00","10","103","8.85","1","3","25.00","11","158","6.51","0","0","-","6.25","90.70","0.969","3","9","78","122","3.70","10","15","122","7.58"
"20","Brad Marchand","BOS","L","82","146.7","41","240","14.59","37","175","17.45","28","123","18.54","5","13","27.78","3.04","20.28","13.02","18","162","10.00","10","67","12.99","4","8","33.33","8","95","7.77","1","2","33.33","14","152","8.43","0","3","0.00","17.86","89.43","1.073","1","24","125","94","0.79","6","27","159","3.64"
"515","Nick Suzuki","MTL","C","82","79.8","24","141","14.55","15","102","12.82","12","76","13.64","1","14","6.67","1.24","10.41","10.62","11","78","12.36","6","34","15.00","1","4","20.00","5","44","10.20","0","4","0.00","12","87","12.12","0","5","0.00","8.33","81.58","0.899","1","7","49","84","2.00","3","9","55","5.17"
"215","Chris Tierney","N.J","C","52","35.433333333333","9","53","14.52","7","41","14.58","6","29","17.14","0","4","0.00","0.39","3.77","9.42","4","27","12.90","2","8","20.00","0","2","0.00","2","19","9.52","0","1","0.00","8","33","19.51","0","1","0.00","0.00","86.21","0.862","2","2","15","48","11.76","4","4","17","19.05"
"397","Jake DeBrusk","BOS","L","80","129.55","33","196","14.41","30","152","16.48","25","113","18.12","2","14","12.50","3.29","16.07","17.00","19","113","14.39","9","43","17.31","0","5","0.00","10","70","12.50","2","6","25.00","4","107","3.60","0","3","0.00","8.00","87.61","0.956","3","13","33","168","8.33","3","18","53","5.36"
"80","Calvin de Haan","T.B","D","58","113.96666666667","31","185","14.35","28","135","17.18","21","97","17.80","0","13","0.00","3.4","14.52","18.96","19","97","16.38","10","44","18.52","0","3","0.00","9","53","14.52","0","6","0.00","12","116","9.38","0","4","0.00","0.00","86.60","0.866","1","6","42","93","2.33","11","14","66","14.29"
"284","Nikita Zadorov","CGY, VAN","D","74","114.31666666667","31","185","14.35","29","141","17.06","22","99","18.18","2","14","12.50","2.55","16.88","13.11","16","111","12.60","10","54","15.63","2","9","18.18","6","57","9.52","0","3","0.00","8","122","6.15","0","2","0.00","9.09","85.86","0.949","2","20","70","81","2.78","4","24","94","4.08"
"663","Simon Holmstrom","NYI","R","74","104.31666666667","32","191","14.35","29","142","16.96","27","106","20.30","8","16","33.33","2.54","14.66","14.77","21","113","15.67","10","48","17.24","3","6","33.33","11","65","14.47","4","6","40.00","5","129","3.73","1","4","20.00","29.63","84.91","1.145","0","12","82","79","0.00","1","17","103","0.96"
"34","Kevin Shattenkirk","BOS","D","61","7.1166666666667","1","6","14.29","1","4","20.00","1","4","20.00","0","0","-","0.05","0.35","13.10","1","4","20.00","0","1","0.00","0","0","-","1","3","25.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","1","4","23","0.00","0","1","5","0.00"
"227","Josh Anderson","MTL","R","78","5.45","2","12","14.29","2","11","15.38","0","10","0.00","0","4","0.00","0.01","1.64","0.51","0","5","0.00","0","4","0.00","0","3","0.00","0","1","0.00","0","0","-","0","7","0.00","0","0","-","-","60.00","0.60","1","0","3","12","25.00","1","0","3","25.00"
"241","Connor Clifton","BUF","D","79","159.9","48","288","14.29","40","221","15.33","35","160","17.95","4","22","15.38","3.76","23.1","13.99","31","163","15.98","17","80","17.53","2","13","13.33","14","83","14.43","2","7","22.22","16","200","7.41","0","2","0.00","11.43","86.25","0.977","2","12","100","101","1.96","5","15","139","3.47"
"302","Leon Draisaitl","EDM","C","80","43.85","12","72","14.29","9","51","15.00","7","37","15.91","2","5","28.57","1.61","5.12","23.90","7","39","15.22","4","15","21.05","2","3","40.00","3","24","11.11","0","0","-","5","77","6.10","0","2","0.00","28.57","86.49","1.151","2","6","83","54","2.35","3","9","94","3.09"
"314","Nick Schmaltz","ARI","C","78","29.566666666667","7","42","14.29","6","32","15.79","4","26","13.33","1","4","20.00","0.43","3.02","12.34","3","24","11.11","1","7","12.50","0","2","0.00","2","17","10.53","0","2","0.00","2","26","7.14","1","0","100.00","25.00","84.62","1.096","1","1","18","62","5.26","1","4","20","4.76"
"360","Jack Eichel","VGK","C","62","123.8","41","246","14.29","37","185","16.67","26","125","17.22","2","11","15.38","2.65","18.1","12.78","23","128","15.23","13","61","17.57","1","7","12.50","10","67","12.99","1","3","25.00","9","188","4.57","0","1","0.00","7.69","91.20","0.989","1","11","92","57","1.08","3","13","125","2.34"
"387","Nicolas Roy","VGK","C","69","94.15","28","168","14.29","26","119","17.93","19","84","18.45","2","13","13.33","1.47","12.3","10.67","10","103","8.85","6","36","14.29","2","6","25.00","4","67","5.63","0","5","0.00","12","116","9.38","0","2","0.00","10.53","84.52","0.951","0","2","70","72","0.00","1","5","93","1.06"
"562","James Hamblin","EDM","L","31","3.7","1","6","14.29","1","3","25.00","1","3","25.00","0","1","0.00","0.03","0.14","17.39","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","3","25.00","0","1","0.00","0.00","66.67","0.667","1","0","1","7","50.00","1","0","1","50.00"
"644","Samuel Bolduc","NYI","D","33","6.0166666666667","1","6","14.29","1","2","33.33","1","2","33.33","0","1","0.00","0.12","0.09","55.08","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","1","0.00","0","4","0.00","0","0","-","0.00","50.00","0.500","0","0","3","12","0.00","0","0","3","0.00"
"693","Lucas Raymond","DET","L","82","9.9333333333333","2","12","14.29","1","10","9.09","1","8","11.11","0","1","0.00","0","0.8","0.16","0","5","0.00","0","2","0.00","0","0","-","0","3","0.00","0","0","-","1","10","9.09","0","1","0.00","0.00","87.50","0.875","1","4","5","25","16.67","1","4","6","14.29"
"696","Jake Neighbours","STL","L","77","25.2","7","42","14.29","7","33","17.50","4","17","19.05","1","3","25.00","0.63","3.7","14.66","6","26","18.75","3","9","25.00","0","1","0.00","3","17","15.00","1","2","33.33","1","18","5.26","0","0","-","25.00","82.35","1.074","3","5","7","39","30.00","3","6","7","30.00"
"743","Matty Beniers","SEA","C","76","18.233333333333","4","24","14.29","4","18","18.18","3","15","16.67","1","3","25.00","0.25","2.87","8.08","1","12","7.69","1","5","16.67","1","0","100.00","0","7","0.00","0","2","0.00","2","13","13.33","0","0","-","33.33","80.00","1.133","0","3","5","48","0.00","1","6","6","14.29"
"779","Nick Blankenburg","CBJ","D","12","4.7","1","6","14.29","1","6","14.29","1","5","16.67","0","0","-","0.01","0.48","1.04","0","3","0.00","0","2","0.00","0","0","-","0","1","0.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","0","0","2","6","0.00","0","0","2","0.00"
