"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"775","Dawson Mercer","N.J","C","75","1039.4666666667","1031","1045","49.66","719","759","48.65","483","525","47.92","41","58","41.41","49.97","53.14","48.46","477","492","49.23","203","211","49.03","25","26","49.02","274","281","49.37","12","17","41.38","600","562","51.64","4","12","25.00","8.49","88.95","0.974","163","267","140","801","53.80","281","354","277","50.36"
"129","Chris Wagner","COL","R","10","71.383333333333","70","71","49.65","48","52","48.00","36","37","49.32","4","1","80.00","2.07","3.47","37.34","22","33","40.00","9","14","39.13","0","1","0.00","13","19","40.63","3","0","100.00","44","31","58.67","1","0","100.00","11.11","97.30","1.084","6","11","5","85","54.55","11","19","16","40.74"
"835","Matthew Knies","TOR","L","72","930.86666666667","933","946","49.65","684","672","50.44","463","443","51.10","51","40","56.04","42.96","44.32","49.22","456","431","51.41","205","182","52.97","28","19","59.57","251","249","50.20","13","12","52.00","540","559","49.14","8","9","47.06","11.02","90.97","1.020","135","208","123","711","52.33","287","279","274","51.16"
"134","Ryan Johansen","COL","C","63","719.25","688","698","49.64","465","505","47.94","333","345","49.12","27","32","45.76","27.26","34.28","44.30","276","282","49.46","115","134","46.18","13","16","44.83","161","148","52.10","4","6","40.00","447","438","50.51","9","7","56.25","8.11","90.72","0.988","126","128","116","590","52.07","206","199","250","45.18"
"639","Noah Dobson","NYI","D","75","1552.8333333333","1649","1673","49.64","1194","1189","50.10","843","825","50.54","80","75","51.61","73.93","81.98","47.42","746","777","48.98","316","308","50.64","35","39","47.30","430","469","47.83","27","19","58.70","980","945","50.91","18","10","64.29","9.49","90.91","1.004","185","262","190","1206","49.33","497","437","472","51.29"
"812","Matt Rempe","NYR","C","13","75.366666666667","65","66","49.62","42","49","46.15","30","32","48.39","4","2","66.67","2.84","2.57","52.49","38","28","57.58","13","11","54.17","1","1","50.00","25","17","59.52","1","0","100.00","32","37","46.38","2","1","66.67","13.33","93.75","1.071","11","23","4","75","73.33","16","26","11","59.26"
"551","Gabriel Vilardi","WPG","C","40","548.98333333333","563","572","49.60","406","427","48.74","287","290","49.74","36","24","60.00","28.84","30.23","48.83","258","270","48.86","105","131","44.49","19","17","52.78","153","139","52.40","13","4","76.47","371","306","54.80","4","2","66.67","12.54","91.72","1.043","132","111","55","351","70.59","226","157","130","63.48"
"786","Jamie Drysdale","ANA, PHI","D","28","477.01666666667","498","506","49.60","350","354","49.72","243","234","50.94","14","26","35.00","19.07","25.93","42.39","213","238","47.23","81","102","44.26","4","8","33.33","132","136","49.25","8","12","40.00","315","268","54.03","2","6","25.00","5.76","88.89","0.947","74","106","48","343","60.66","191","147","119","61.61"
"641","Adam Boqvist","CBJ","D","35","564.95","627","638","49.57","447","476","48.43","307","340","47.45","27","34","44.26","28.02","34.68","44.69","281","291","49.13","116","130","47.15","17","17","50.00","165","161","50.61","8","8","50.00","384","388","49.74","2","8","20.00","8.79","90.00","0.988","92","109","71","381","56.44","225","184","156","59.06"
"585","Emil Bemstrom","CBJ, PIT","C, R","50","515.66666666667","502","511","49.56","354","346","50.57","248","250","49.80","21","26","44.68","19.35","21","47.96","206","223","48.02","74","84","46.84","8","14","36.36","132","139","48.71","6","9","40.00","312","290","51.83","7","3","70.00","8.47","89.60","0.981","83","96","58","446","58.87","161","145","130","55.33"
"814","Yegor Chinakhov","CBJ","R","53","685.15","718","731","49.55","505","520","49.27","356","374","48.77","36","40","47.37","29.72","38.45","43.60","326","339","49.02","116","133","46.59","17","11","60.71","210","206","50.48","14","14","50.00","418","438","48.83","4","10","28.57","10.11","89.30","0.994","119","186","118","456","50.21","232","238","211","52.37"
"718","Nicholas Robertson","TOR","L","50","526","524","534","49.53","402","364","52.48","290","243","54.41","27","22","55.10","23.01","22.81","50.21","237","234","50.32","97","99","49.49","16","10","61.54","140","135","50.91","8","5","61.54","314","283","52.60","3","7","30.00","9.31","90.95","1.003","91","94","30","494","75.21","158","134","102","60.77"
"869","Matthew Poitras","BOS","C","33","409.63333333333","417","425","49.52","294","307","48.92","203","198","50.62","19","15","55.88","19.98","16.79","54.33","207","185","52.81","79","81","49.38","11","9","55.00","128","104","55.17","4","6","40.00","221","238","48.15","3","0","100.00","9.36","92.42","1.018","81","98","34","332","70.43","134","117","84","61.47"
"117","Jon Merrill","MIN","D","57","714.45","647","660","49.50","455","459","49.78","296","332","47.13","25","24","51.02","24.74","25.57","49.18","292","305","48.91","107","124","46.32","7","12","36.84","185","181","50.55","11","7","61.11","370","368","50.14","6","5","54.55","8.45","92.77","1.012","65","91","53","634","55.08","175","157","134","56.63"
"441","Mason Appleton","WPG","C","75","1079.1333333333","1097","1121","49.46","801","807","49.81","538","564","48.82","44","35","55.70","54.33","49.14","52.51","511","499","50.59","222","228","49.33","25","20","55.56","289","271","51.61","11","9","55.00","583","722","44.67","8","5","61.54","8.18","93.79","1.020","137","298","184","721","42.68","226","398","385","36.99"
"577","Neal Pionk","WPG","D","75","1301.8833333333","1292","1320","49.46","902","962","48.39","609","675","47.43","60","60","50.00","58.54","64.38","47.62","556","620","47.28","232","281","45.22","29","34","46.03","324","339","48.87","17","18","48.57","783","771","50.39","13","5","72.22","9.85","91.11","1.010","183","273","206","1018","47.04","362","381","419","46.35"
"570","Erik Brannstrom","OTT","D","68","980.83333333333","952","973","49.45","693","657","51.33","498","453","52.37","42","39","51.85","47.01","41.67","53.01","420","454","48.05","196","175","52.83","23","21","52.27","224","279","44.53","8","13","38.10","557","555","50.09","10","5","66.67","8.43","91.39","0.998","122","174","103","896","54.22","293","277","252","53.76"
"303","Dakota Mermis","MIN","D","46","602.45","568","581","49.43","407","412","49.69","262","282","48.16","20","23","46.51","22.86","24.25","48.53","257","264","49.33","98","104","48.51","6","11","35.29","159","160","49.84","9","8","52.94","331","333","49.85","5","4","55.56","7.63","91.84","0.995","45","96","49","562","47.87","144","152","128","52.94"
"757","Mitchell Chaffee","T.B","R","23","249.58333333333","217","222","49.43","146","147","49.83","94","105","47.24","7","8","46.67","7.78","9.79","44.28","99","102","49.25","39","43","47.56","5","6","45.45","60","59","50.42","2","1","66.67","116","120","49.15","0","1","0.00","7.45","92.38","0.998","47","78","47","195","50.00","63","94","73","46.32"
"154","Johnny Gaudreau","CBJ","L","75","1199.6333333333","1274","1304","49.42","904","931","49.26","619","660","48.40","64","86","42.67","60.43","68.74","46.78","616","616","50.00","241","240","50.10","33","35","48.53","375","376","49.93","20","29","40.82","733","747","49.53","10","17","37.04","10.34","86.97","0.973","222","303","186","709","54.41","408","384","373","52.24"
"252","Tyler Motte","T.B","C","64","651.45","552","565","49.42","377","384","49.54","239","268","47.14","15","25","37.50","20.52","23.5","46.62","231","240","49.04","92","97","48.68","9","14","39.13","139","143","49.29","4","9","30.77","318","317","50.08","1","2","33.33","6.28","90.67","0.969","68","167","86","555","44.16","116","226","171","40.42"
"216","Esa Lindell","DAL","D","75","1250.95","1274","1305","49.40","914","894","50.55","639","603","51.45","67","59","53.17","63.92","47.81","57.21","625","563","52.61","238","201","54.21","33","30","52.38","387","362","51.67","23","20","53.49","660","825","44.44","8","9","47.06","10.49","90.22","1.007","98","260","209","1023","31.92","271","395","477","36.23"
"295","Max Domi","TOR","C","74","915.35","940","963","49.40","687","704","49.39","511","451","53.12","59","48","55.14","42.88","45.81","48.35","452","461","49.51","192","186","50.79","36","30","54.55","260","275","48.60","15","10","60.00","559","514","52.10","8","8","50.00","11.55","89.36","1.009","147","162","65","810","69.34","299","250","198","60.16"
"822","J.J. Moser","ARI","D","72","1250.15","1199","1228","49.40","827","871","48.70","549","621","46.92","57","54","51.35","56.59","58.64","49.11","579","592","49.44","235","249","48.55","34","31","52.31","344","343","50.07","14","14","50.00","655","750","46.62","7","8","46.67","10.38","91.30","1.017","142","331","231","961","38.07","347","457","435","44.37"
"306","Conor Sheary","T.B","L","52","536.15","483","495","49.39","326","336","49.24","211","237","47.10","18","23","43.90","19.61","22.01","47.12","212","228","48.18","85","93","47.75","9","9","50.00","127","135","48.47","6","8","42.86","278","264","51.29","2","6","25.00","8.53","90.30","0.988","74","140","52","459","58.73","118","176","116","50.43"
"744","Matias Maccelli","ARI","L","74","1069.7333333333","1058","1086","49.35","769","789","49.36","525","542","49.20","51","56","47.66","55.02","60.13","47.78","504","497","50.35","232","199","53.83","26","24","52.00","272","298","47.72","17","15","53.13","593","649","47.75","8","10","44.44","9.71","89.67","0.994","141","267","170","756","45.34","289","347","352","45.09"
"122","Nick Bjugstad","ARI","C","73","996","1005","1032","49.34","734","750","49.46","496","503","49.65","56","46","54.90","51.72","53.49","49.16","471","518","47.62","202","210","49.03","23","21","52.27","269","308","46.62","23","15","60.53","590","618","48.84","8","7","53.33","11.29","90.85","1.021","156","266","222","666","41.27","287","347","397","41.96"
"802","Marat Khusnutdinov","MIN","C","8","88.766666666667","75","77","49.34","54","51","51.43","40","34","54.05","1","3","25.00","2.61","3.08","45.86","31","30","50.82","14","12","53.85","0","2","0.00","17","18","48.57","0","0","-","50","52","49.02","1","1","50.00","2.50","91.18","0.937","13","11","19","62","40.63","28","17","28","50.00"
"563","Timothy Liljegren","TOR","D","52","882.96666666667","923","948","49.33","698","646","51.93","493","427","53.59","42","33","56.00","44.03","38.82","53.14","465","420","52.54","207","150","57.98","25","12","67.57","258","270","48.86","11","12","47.83","549","551","49.91","6","9","40.00","8.52","92.27","1.008","163","188","110","724","59.71","334","253","246","57.59"
"565","Pierre-Olivier Joseph","PIT","D","45","625.85","624","641","49.33","450","476","48.60","306","320","48.88","24","31","43.64","27.54","29.28","48.47","286","296","49.14","118","123","48.96","13","18","41.94","168","173","49.27","3","6","33.33","368","363","50.34","8","6","57.14","7.84","90.31","0.982","65","141","84","542","43.62","166","195","186","47.16"
"523","Zack MacEwen","OTT","R","24","143.7","144","148","49.32","92","100","47.92","67","74","47.52","6","11","35.29","5.26","5.64","48.25","49","74","39.84","22","23","48.89","2","2","50.00","27","51","34.62","2","6","25.00","102","81","55.74","2","3","40.00","8.96","85.14","0.941","26","32","14","155","65.00","40","41","32","55.56"
"349","Michael Amadio","VGK","R","67","828.5","852","877","49.28","588","588","50.00","422","374","53.02","39","30","56.52","37.95","33.67","52.99","392","385","50.45","152","149","50.50","14","16","46.67","240","236","50.42","19","11","63.33","501","505","49.80","6","3","66.67","9.24","91.98","1.012","129","159","121","577","51.60","230","227","224","50.66"
"699","Cole Caufield","MTL","R","74","1156.3833333333","1160","1195","49.26","844","858","49.59","586","584","50.09","56","55","50.45","53.32","58.14","47.84","555","621","47.19","204","228","47.22","26","19","57.78","351","393","47.18","22","23","48.89","692","600","53.56","7","8","46.67","9.56","90.58","1.001","228","281","133","732","63.16","379","381","287","56.91"
"3","Zach Parise","COL","L","23","267.31666666667","289","298","49.23","207","208","49.88","161","145","52.61","10","15","40.00","13.04","12.82","50.43","131","116","53.04","62","51","54.87","6","9","40.00","69","65","51.49","1","1","50.00","155","187","45.32","3","4","42.86","6.21","89.66","0.959","35","57","45","235","43.75","65","81","96","40.37"
"842","Joshua Roy","MTL","R","23","257.05","256","264","49.23","190","184","50.80","126","132","48.84","12","14","46.15","13.26","10.51","55.78","117","119","49.58","56","47","54.37","6","7","46.15","61","72","45.86","1","5","16.67","151","140","51.89","5","2","71.43","9.52","89.39","0.989","36","50","31","220","53.73","70","75","66","51.47"
"659","David Gustafsson","WPG","C","36","291.68333333333","253","261","49.22","175","184","48.75","122","131","48.22","6","9","40.00","9.24","10.92","45.83","103","122","45.78","38","51","42.70","2","4","33.33","65","71","47.79","2","3","40.00","147","140","51.22","2","2","50.00","4.92","93.13","0.980","32","62","46","259","41.03","54","84","95","36.24"
"206","Tom Wilson","WSH","R","66","921.13333333333","895","924","49.20","623","659","48.60","430","448","48.97","31","50","38.27","46.95","48.16","49.36","412","432","48.82","186","181","50.68","16","29","35.56","226","251","47.38","7","14","33.33","559","526","51.52","6","6","50.00","7.21","88.84","0.960","185","229","136","616","57.63","352","300","242","59.26"
"667","Scott Perunovich","STL","D","48","590.98333333333","543","561","49.18","401","414","49.20","291","280","50.96","28","28","50.00","24.6","28.67","46.18","240","274","46.69","100","130","43.48","17","13","56.67","140","144","49.30","8","10","44.44","344","284","54.78","3","4","42.86","9.62","90.00","0.996","87","97","37","524","70.16","183","141","96","65.59"
"603","Trey Fix-Wolansky","CBJ","R","9","96.883333333333","118","122","49.17","84","82","50.60","65","57","53.28","3","5","37.50","4.8","6.53","42.34","49","64","43.36","19","32","37.25","2","2","50.00","30","32","48.39","1","1","50.00","66","59","52.80","0","2","0.00","4.62","91.23","0.958","22","15","12","80","64.71","38","23","24","61.29"
"604","Parker Kelly","OTT","L","72","662.13333333333","605","626","49.15","417","417","50.00","278","293","48.69","23","29","44.23","23.53","25.55","47.95","245","275","47.12","104","108","49.06","13","14","48.15","141","167","45.78","1","9","10.00","360","364","49.72","7","6","53.85","8.27","90.10","0.984","82","143","76","692","51.90","166","211","173","48.97"
"769","Tyler Kleven","OTT","D","8","91.766666666667","87","90","49.15","61","59","50.83","41","47","46.59","4","3","57.14","4.34","4.38","49.78","40","40","50.00","15","18","45.45","2","2","50.00","25","22","53.19","1","1","50.00","48","48","50.00","1","0","100.00","9.76","93.62","1.034","14","16","10","92","58.33","23","23","22","51.11"
"549","Klim Kostin","DET, S.J","C","45","441.48333333333","424","439","49.13","304","312","49.35","196","213","47.92","16","25","39.02","18.9","21.55","46.73","197","205","49.00","74","90","45.12","5","16","23.81","123","115","51.68","9","6","60.00","244","249","49.49","2","2","50.00","8.16","88.26","0.964","75","112","52","340","59.06","149","147","121","55.19"
"188","Jonathan Marchessault","VGK","R","74","1050.3333333333","1087","1126","49.12","786","763","50.74","576","555","50.93","62","54","53.45","50.65","52.87","48.93","513","531","49.14","194","201","49.11","32","20","61.54","319","330","49.15","17","17","50.00","660","631","51.12","8","11","42.11","10.76","90.27","1.010","231","188","120","723","65.81","430","286","302","58.74"
"464","Alex DeBrincat","DET","R","75","1106.15","1130","1174","49.05","804","843","48.82","556","568","49.47","62","58","51.67","47.14","57.83","44.91","501","523","48.93","183","208","46.80","22","27","44.90","318","315","50.24","27","16","62.79","688","693","49.82","13","10","56.52","11.15","89.79","1.009","163","266","151","801","51.91","317","346","296","51.71"
"502","Troy Stecher","ARI, EDM","D","51","817.98333333333","775","805","49.05","555","581","48.86","367","398","47.97","33","27","55.00","38.41","33.83","53.17","364","367","49.79","151","151","50.00","18","14","56.25","213","216","49.65","11","9","55.00","433","483","47.27","4","4","50.00","8.99","93.22","1.022","94","142","111","696","45.85","199","217","251","44.22"
"453","Joey Anderson","CHI","R","48","600.03333333333","510","530","49.04","344","364","48.59","255","241","51.41","27","18","60.00","21.34","21.35","49.99","228","257","47.01","86","106","44.79","18","11","62.07","142","151","48.46","5","3","62.50","285","314","47.58","3","4","42.86","10.59","92.53","1.031","76","151","114","442","40.00","136","203","208","39.53"
"766","Ridly Greig","OTT","C","64","786.6","753","783","49.02","556","541","50.68","388","374","50.92","46","34","57.50","37.91","34.74","52.18","347","359","49.15","145","135","51.79","28","20","58.33","202","224","47.42","8","10","44.44","425","482","46.86","8","4","66.67","11.86","90.91","1.028","128","153","99","705","56.39","236","223","240","49.58"
"88","Brayden McNabb","VGK","D","74","1243.9833333333","1258","1310","48.99","890","877","50.37","634","597","51.50","61","49","55.45","58.92","52.94","52.67","592","594","49.92","223","230","49.23","28","24","53.85","369","364","50.34","23","16","58.97","733","756","49.23","6","9","40.00","9.62","91.79","1.014","190","255","209","874","47.62","390","389","395","49.68"
"414","Lawson Crouse","ARI","L","73","967.43333333333","974","1014","48.99","698","738","48.61","477","495","49.07","42","45","48.28","45.93","48.62","48.57","449","465","49.12","185","191","49.20","22","18","55.00","264","274","49.07","14","16","46.67","565","617","47.80","5","9","35.71","8.81","90.91","0.997","143","264","168","694","45.98","274","332","349","43.98"
"143","Brendan Gallagher","MTL","R","69","836.78333333333","860","896","48.97","601","600","50.04","407","420","49.21","23","44","34.33","42.49","42.34","50.09","405","419","49.15","202","176","53.44","11","25","30.56","203","243","45.52","9","14","39.13","460","478","49.04","2","3","40.00","5.65","89.52","0.952","115","188","125","626","47.92","229","257","244","48.41"
"274","Adam Erne","EDM","L","23","172.76666666667","143","149","48.97","94","104","47.47","66","72","47.83","6","4","60.00","6.23","5.8","51.81","75","64","53.96","32","25","56.14","4","3","57.14","43","39","52.44","0","1","0.00","73","95","43.45","2","0","100.00","9.09","94.44","1.035","28","47","21","148","57.14","37","59","49","43.02"
"148","Colin Blackwell","CHI","C","39","495.11666666667","449","468","48.96","322","327","49.61","229","211","52.05","14","15","48.28","19.19","19.01","50.24","186","219","45.93","73","103","41.48","9","8","52.94","113","116","49.34","2","3","40.00","267","310","46.27","2","4","33.33","6.11","92.89","0.990","67","116","93","342","41.88","133","164","197","40.30"
"227","Colton Sissons","NSH","C","75","939.55","916","955","48.96","676","675","50.04","474","491","49.12","40","49","44.94","48.02","48.56","49.72","434","418","50.94","188","180","51.09","19","25","43.18","246","238","50.83","11","5","68.75","511","641","44.36","8","15","34.78","8.44","90.02","0.985","108","228","212","759","33.75","226","320","397","36.28"
"750","Tye Kartye","SEA","L","69","795.11666666667","749","781","48.95","513","570","47.37","335","389","46.27","22","27","44.90","29.22","32.35","47.46","332","350","48.68","130","139","48.33","8","14","36.36","202","211","48.91","10","9","52.63","434","476","47.69","4","4","50.00","6.57","93.06","0.996","139","165","89","674","60.96","229","234","218","51.23"
"498","Jacob Moverare","L.A","D","20","214","207","216","48.94","155","141","52.36","101","98","50.75","8","8","50.00","10.88","7.93","57.86","100","89","52.91","41","36","53.25","4","5","44.44","59","53","52.68","1","2","33.33","122","133","47.84","3","1","75.00","7.92","91.84","0.998","14","56","33","155","29.79","61","84","70","46.56"
"673","Simon Benoit","TOR","D","56","867.7","828","864","48.94","587","574","50.56","403","365","52.47","41","32","56.16","38.42","35.29","52.13","387","386","50.06","160","161","49.84","21","13","61.76","227","225","50.22","11","12","47.83","439","499","46.80","6","7","46.15","10.17","91.23","1.014","52","182","127","901","29.05","144","271","242","37.31"
"696","Raphael Lavoie","EDM","C","7","50.983333333333","46","48","48.94","28","36","43.75","23","27","46.00","0","2","0.00","1.97","2.17","47.61","23","25","47.92","6","8","42.86","0","1","0.00","17","17","50.00","0","1","0.00","24","23","51.06","0","0","-","0.00","92.59","0.926","11","9","2","51","84.62","17","10","9","65.38"
"522","Alex Barré-Boulet","T.B","C","36","369.85","356","372","48.90","243","275","46.91","165","194","45.96","11","21","34.38","15.71","18.77","45.57","180","183","49.59","78","81","49.06","9","12","42.86","102","102","50.00","1","4","20.00","187","181","50.82","1","5","16.67","6.67","89.18","0.958","71","82","29","322","71.00","104","109","64","61.90"
"571","Alexandre Texier","CBJ","C","71","906.96666666667","973","1017","48.89","683","745","47.83","458","522","46.73","40","43","48.19","41.54","53.07","43.91","429","505","45.93","161","218","42.48","19","26","42.22","268","287","48.29","12","13","48.00","568","564","50.18","9","4","69.23","8.73","91.76","1.005","142","194","141","666","50.18","251","256","279","47.36"
"175","Mark Scheifele","WPG","C","68","1157","1175","1229","48.88","850","924","47.91","587","642","47.76","71","51","58.20","60.25","67.46","47.18","556","605","47.89","235","293","44.51","37","34","52.11","321","312","50.71","26","10","72.22","744","654","53.22","8","4","66.67","12.10","92.06","1.042","271","203","126","685","68.26","493","279","296","62.48"
"421","Dennis Gilbert","CGY","D","33","390.48333333333","367","384","48.87","253","260","49.32","166","182","47.70","9","17","34.62","13.35","15.53","46.24","154","182","45.83","59","74","44.36","4","9","30.77","95","108","46.80","2","5","28.57","221","202","52.25","3","3","50.00","5.42","90.66","0.961","49","58","33","438","59.76","107","77","89","54.59"
"420","Ivan Provorov","CBJ","D","75","1329.4833333333","1312","1373","48.86","953","955","49.95","649","683","48.72","63","73","46.32","60.38","67.51","47.21","611","673","47.59","223","276","44.69","32","34","48.48","388","397","49.43","19","27","41.30","718","752","48.84","12","9","57.14","9.71","89.31","0.990","135","240","179","897","42.99","352","394","396","47.06"
"871","Juraj Slafkovsky","MTL","L","74","1087.4833333333","1075","1125","48.86","787","812","49.22","535","549","49.35","46","57","44.66","51.66","55.47","48.22","513","576","47.11","202","220","47.87","23","21","52.27","311","356","46.63","15","22","40.54","640","584","52.29","6","9","40.00","8.60","89.62","0.982","204","233","142","675","58.96","345","331","293","54.08"
"792","Brendan Brisson","VGK","C","13","146.73333333333","149","156","48.85","106","106","50.00","69","71","49.29","9","12","42.86","6.88","5.53","55.43","80","75","51.61","27","26","50.94","2","5","28.57","53","49","51.96","6","6","50.00","80","88","47.62","1","1","50.00","13.04","83.10","0.961","24","40","20","107","54.55","39","51","38","50.65"
"724","Philip Broberg","EDM","D","10","91.516666666667","84","88","48.84","65","70","48.15","50","52","49.02","4","6","40.00","4.92","4.39","52.88","47","44","51.65","25","20","55.56","3","4","42.86","22","24","47.83","1","1","50.00","53","58","47.75","0","1","0.00","8.00","88.46","0.965","13","25","13","77","50.00","35","38","36","49.30"
"268","Ryan Graves","PIT","D","70","1139.0166666667","1170","1227","48.81","849","856","49.79","604","563","51.76","46","38","54.76","57.11","51.95","52.37","517","570","47.56","223","221","50.23","19","24","44.19","294","349","45.72","9","8","52.94","669","699","48.90","15","6","71.43","7.62","93.25","1.009","98","218","175","877","35.90","275","339","392","41.23"
"378","Pavel Zacha","BOS","C","72","979.36666666667","961","1008","48.81","719","754","48.81","495","520","48.77","61","44","58.10","48.23","48.39","49.92","481","475","50.31","193","192","50.13","35","22","61.40","288","283","50.44","13","11","54.17","582","586","49.83","11","8","57.89","12.32","91.54","1.039","236","182","160","719","59.60","364","238","299","54.90"
"648","Jordan Harris","MTL","D","49","755.55","709","744","48.80","499","522","48.87","337","357","48.56","27","30","47.37","33.81","34.44","49.55","321","361","47.07","141","147","48.96","14","20","41.18","180","214","45.69","10","6","62.50","375","371","50.27","3","4","42.86","8.01","91.60","0.996","52","118","71","584","42.28","160","204","162","49.69"
"66","TJ Brodie","TOR","D","71","1346.35","1325","1392","48.77","967","1000","49.16","682","667","50.56","73","61","54.48","65.69","65.07","50.24","622","674","47.99","270","290","48.21","44","32","57.89","352","384","47.83","19","16","54.29","790","778","50.38","7","13","35.00","10.70","90.85","1.016","185","321","220","1088","45.68","393","453","445","46.90"
"44","Patrick Kane","DET","R","43","642.13333333333","648","682","48.72","462","486","48.73","325","334","49.32","32","32","50.00","25.32","31.19","44.80","287","293","49.48","96","109","46.83","12","14","46.15","191","184","50.93","12","7","63.16","412","394","51.12","8","6","57.14","9.85","90.42","1.003","90","150","95","462","48.65","204","200","174","53.97"
"852","Arber Xhekaj","MTL","D","43","626.85","611","644","48.69","431","458","48.48","305","319","48.88","29","21","58.00","28.68","28.36","50.28","275","294","48.33","134","114","54.03","13","12","52.00","141","180","43.93","9","7","56.25","361","338","51.65","6","2","75.00","9.51","93.42","1.029","79","108","52","440","60.31","192","173","148","56.47"
"308","Ryan Carpenter","S.J","C","57","549.91666666667","518","546","48.68","368","389","48.61","243","269","47.46","20","32","38.46","22.17","22.85","49.25","230","261","46.84","96","93","50.79","9","12","42.86","134","168","44.37","7","14","33.33","283","323","46.70","3","6","33.33","8.23","88.10","0.963","45","110","86","520","34.35","122","154","171","41.64"
"289","Elias Lindholm","CGY, VAN","C","71","1036.7333333333","1027","1083","48.67","725","758","48.89","487","510","48.85","47","58","44.76","44.14","52.97","45.45","448","501","47.21","168","200","45.65","18","29","38.30","280","301","48.19","15","14","51.72","709","644","52.40","11","9","55.00","9.65","88.63","0.983","203","198","212","776","48.92","409","293","410","49.94"
"10","Blake Wheeler","NYR","R","54","632.45","617","651","48.66","442","473","48.31","307","315","49.36","31","29","51.67","27.32","30.94","46.89","290","301","49.07","115","134","46.18","11","13","45.83","175","167","51.17","12","10","54.55","368","354","50.97","7","5","58.33","10.10","90.79","1.009","138","147","70","517","66.35","213","194","163","56.65"
"411","Jeremy Lauzon","NSH","D","72","1145.0833333333","1054","1112","48.66","769","798","49.07","540","576","48.39","49","54","47.57","49.1","48.1","50.51","483","513","48.49","201","207","49.26","23","34","40.35","282","306","47.96","17","14","54.84","579","688","45.70","5","6","45.45","9.07","90.63","0.997","84","231","176","1008","32.31","230","381","410","35.94"
"15","Marc Staal","PHI","D","33","419.13333333333","415","438","48.65","320","292","52.29","226","208","52.07","16","15","51.61","20.18","18.17","52.62","188","179","51.23","78","81","49.06","4","11","26.67","110","98","52.88","8","2","80.00","239","274","46.59","4","2","66.67","7.08","92.79","0.999","46","90","52","414","46.94","116","144","128","47.54"
"706","Kaapo Kakko","NYR","R","54","648.71666666667","626","661","48.64","461","462","49.95","321","317","50.31","25","17","59.52","26.51","29.06","47.71","269","310","46.46","112","127","46.86","12","10","54.55","157","183","46.18","7","2","77.78","379","344","52.42","5","5","50.00","7.79","94.64","1.024","102","188","65","520","61.08","177","238","145","54.97"
"13","Jack Johnson","COL","D","73","1009.25","1011","1068","48.63","714","770","48.11","490","502","49.40","49","34","59.04","40.76","46.22","46.86","451","469","49.02","198","197","50.13","23","21","52.27","253","272","48.19","18","4","81.82","535","647","45.26","8","9","47.06","10.00","93.23","1.032","54","172","136","909","28.42","161","289","301","34.85"
"460","Charlie McAvoy","BOS","D","68","1313.0666666667","1280","1352","48.63","937","968","49.19","655","671","49.40","71","64","52.59","65.64","61.89","51.47","671","645","50.99","274","283","49.19","39","35","52.70","397","362","52.31","19","18","51.35","759","764","49.84","11","7","61.11","10.84","90.46","1.013","270","250","185","972","59.34","543","368","410","56.98"
"834","Mackie Samoskevich","FLA","R","7","79.75","71","75","48.63","54","60","47.37","40","46","46.51","0","3","0.00","2.62","3.37","43.71","27","27","50.00","10","13","43.48","0","2","0.00","17","14","54.84","0","1","0.00","52","48","52.00","0","0","-","0.00","93.48","0.935","14","18","10","61","58.33","27","26","16","62.79"
"107","Brenden Dillon","WPG","D","71","1157.6666666667","1141","1208","48.57","816","872","48.34","547","597","47.81","59","43","57.84","56.04","52.5","51.63","509","560","47.61","221","247","47.22","29","27","51.79","288","313","47.92","14","12","53.85","644","727","46.97","14","4","77.78","10.79","92.80","1.036","147","252","177","952","45.37","268","355","391","40.67"
"430","Kevin Stenlund","FLA","C","75","731.16666666667","644","682","48.57","445","485","47.85","331","322","50.69","20","31","39.22","27.65","30.55","47.51","238","299","44.32","103","141","42.21","7","20","25.93","135","158","46.08","9","10","47.37","409","403","50.37","3","1","75.00","6.04","90.37","0.964","108","164","107","646","50.23","178","223","234","43.20"
"601","Mark Kastelic","OTT","C","57","419.9","392","415","48.57","265","276","48.98","176","191","47.96","14","15","48.28","15.53","15.83","49.53","163","174","48.37","66","63","51.16","8","6","57.14","97","111","46.63","0","4","0.00","243","247","49.59","6","4","60.00","7.95","92.15","1.001","62","91","58","433","51.67","114","120","116","49.57"
"865","Fraser Minten","TOR","C","4","43.916666666667","33","35","48.53","20","24","45.45","11","20","35.48","1","1","50.00","1.66","1.53","52.10","12","15","44.44","8","6","57.14","1","0","100.00","4","9","30.77","0","1","0.00","20","22","47.62","0","0","-","9.09","95.00","1.041","6","8","3","35","66.67","10","11","16","38.46"
