"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"509","Ross Colton","COL","C","79","1083.1833333333","17","22","13","9","39","70.91","147","11.56","21.69","309","241","180","105","10","30","61","23","21","1","1","22","23","37","120","63","46","419","390","51.79"
"540","Morgan Geekie","BOS","C","76","1171.0833333333","17","22","10","12","39","56.52","131","12.98","13.24","211","172","125","58","6","22","28","14","14","0","0","8","30","31","124","121","50","291","369","44.09"
"797","Luke Evangelista","NSH","R","80","1116.4333333333","16","23","17","6","39","59.09","171","9.36","18.28","277","221","168","83","12","25","18","8","8","0","0","18","46","38","24","100","23","1","3","25.00"
"38","James van Riemsdyk","BOS","L","71","958.93333333333","11","27","16","11","38","70.37","140","7.86","21.86","222","189","167","123","8","36","20","10","10","0","0","4","14","11","31","68","22","10","11","47.62"
"125","Cam Fowler","ANA","D","80","1954.8166666667","5","33","14","19","38","50.67","109","4.59","5.09","256","150","66","4","3","14","24","12","12","0","0","4","44","27","30","59","116","0","0","-"
"176","Sean Couturier","PHI","C","74","1318.9666666667","11","27","13","14","38","53.52","192","5.73","21.36","316","249","163","95","6","33","29","13","12","1","0","9","31","47","51","64","41","692","602","53.48"
"207","Tomas Hertl","S.J, VGK","C","53","1088.5833333333","17","21","14","7","38","74.51","122","13.93","16.89","235","175","133","72","3","27","22","7","6","0","1","10","13","37","48","28","48","555","415","57.22"
"376","Rasmus Andersson","CGY","D","77","1835.4666666667","9","29","14","15","38","40.43","158","5.70","9.32","338","237","82","20","10","32","47","18","16","1","1","15","59","31","34","81","184","0","0","-"
"772","Jake Neighbours","STL","L","77","1209.4333333333","27","11","9","2","38","54.29","145","18.62","22.4","233","194","170","105","6","21","21","9","8","1","0","19","17","39","127","121","45","11","18","37.93"
"780","Jake Sanderson","OTT","D","79","1834.25","10","28","12","16","38","38.00","158","6.33","9.78","355","236","90","14","8","28","23","10","9","1","0","8","82","34","43","154","139","1","0","100.00"
"22","Nick Foligno","CHI","L","73","1299.05","17","20","8","12","37","54.41","145","11.72","20.91","220","186","155","98","7","24","57","24","21","3","0","18","25","46","167","37","38","225","204","52.45"
