"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"339","Nicolas Aube-Kubel","WSH","R","55","655.11666666667","11.911212121212","0.55","0.92","0.64","0.27","1.47","61.54","5.04","10.91","0.48","11.54","8.43","6.5","2.29","0.46","0.82","2.11","0.92","0.82","0.09","0","1.28","1.65","2.75","11.63","8.52","2.29","0.46","1.01","2.86"
"443","Matt Roy","L.A","D","73","1312.9166666667","17.985159817352","0.18","0.69","0.41","0.27","0.87","30.16","5.44","3.36","0.28","12.02","8.59","2.97","0.73","0.27","1.28","1.74","0.69","0.64","0","0.05","0.18","2.06","0.41","5.3","5.85","6.35","0","0","-"
"466","Clayton Keller","ARI","R","70","1109.75","15.853571428571","1.24","0.97","0.7","0.27","2.22","80.39","8.16","15.23","0.81","15.9","12","8.16","2.92","0.54","1.24","1.19","0.59","0.59","0","0","1.41","1.95","1.95","0.87","4.16","1.51","1.24","1.73","2.26"
"487","Taylor Raddysh","CHI","R","70","876.9","12.527142857143","0.21","0.48","0.21","0.27","0.68","58.82","6.16","3.33","0.65","11.77","8.96","5.95","3.08","0.34","0.96","1.23","0.62","0.62","0","0","0.34","1.57","2.39","4.72","3.56","1.44","0.34","1.37","1.37"
"567","Ryan Poehling","PHI","C","71","895.28333333333","12.609624413146","0.4","0.8","0.54","0.27","1.21","60.00","6.03","6.67","0.66","10.39","8.38","5.7","3.48","0.54","0.94","0.4","0.2","0.2","0","0","0.74","0.6","1.07","3.28","4.76","5.03","23.66","23.93","3.33"
"586","Drake Batherson","OTT","R","74","1106.7666666667","14.956306306306","1.08","1.14","0.87","0.27","2.22","75.93","7.32","14.81","0.78","14.91","11.01","7.59","3.42","0.76","1.25","2.06","0.81","0.76","0","0.05","0.7","1.63","1.95","3.9","3.74","1.79","1.84","2.71","2.19"
"597","Morgan Barron","WPG","C","74","662.81666666667","8.956981981982","0.91","0.45","0.18","0.27","1.36","60.00","6.79","13.33","0.75","11.59","9.05","6.34","2.9","0.63","0.81","1.72","0.72","0.63","0.09","0","0.81","0.72","1.36","10.05","6.25","2.9","3.44","3.89","4.25"
"625","Jesperi Kotkaniemi","CAR","C","75","874.9","11.665333333333","0.69","0.82","0.55","0.27","1.51","62.86","7.27","9.43","0.98","14.95","11.38","8.44","4.25","0.21","1.58","2.33","1.17","1.17","0","0","0.89","1.92","1.65","3.09","5.35","2.13","19.96","19","3.51"
"840","Mason McTavish","ANA","C","63","885.28333333333","14.052116402116","0.88","1.22","0.95","0.27","2.1","67.39","6.57","13.40","0.73","12.74","9.22","7.25","3.93","0.54","1.49","5.29","2.3","2.24","0","0.07","1.9","1.08","1.56","3.66","1.9","2.24","25.55","24.47","3.46"
"35","Ian Cole","VAN","D","71","1138.7833333333","16.039201877934","0.11","0.42","0.16","0.26","0.53","19.23","2.9","3.64","0.08","7.53","4.58","1.48","0","0.16","0.53","3","1.26","1.11","0.16","0","0.53","2","0.79","3.11","5.64","6.11","0","0","-"
