"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"15","Alexander Edler","L.A","D","64","3.6","4","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","0.47","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","33.33","-","0.33","0","2","0","10","-","0","2","0","-"
"22","Andrew Cogliano","COL","C","79","1.3833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","1","11","50.00","2","0","1","66.67"
"44","Ian Cole","T.B","D","78","3.7","4","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.3","0","100.00","4","0","100.00","0","0","-","0","0","-","4","0","100.00","1","0","100.00","0","1","0.00","0","0","-","33.33","-","0.33","0","0","0","26","-","0","0","1","0.00"
"45","Justin Braun","PHI","D","51","2.4","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0.14","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","100.00","-","1.00","3","2","0","6","100.00","3","2","0","100.00"
"47","Pat Maroon","T.B","L","80","7.6","9","0","100.00","6","0","100.00","3","0","100.00","1","0","100.00","0.4","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","10","1","90.91","1","0","100.00","33.33","-","0.33","5","3","0","10","100.00","5","3","1","83.33"
"51","Brad Malone","EDM","C","10","0.76666666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","0","0","2","100.00","3","0","0","100.00"
"65","Nick Holden","OTT","D","65","3.4166666666667","6","0","100.00","5","0","100.00","3","0","100.00","0","0","-","0.35","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","3","0","11","100.00","5","3","0","100.00"
"78","Zac Dalpe","FLA","C","14","1.1333333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","1","0","66.67","4","0","1","80.00"
"80","Derek Stepan","CAR","C","73","4.0833333333333","6","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","7","100.00","3","0","0","100.00"
"81","Marco Scandella","STL","D","20","1.25","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","2","100.00","2","0","0","100.00"
"104","Calvin de Haan","CAR","D","53","0.81666666666667","4","0","100.00","4","0","100.00","4","0","100.00","1","0","100.00","0.67","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","25.00","-","0.25","0","1","0","5","-","0","1","0","-"
"125","Nick Jensen","WSH","D","77","2.2833333333333","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","50.00","-","0.50","5","1","0","14","100.00","5","2","0","100.00"
"130","Matt Irwin","WSH","D","61","0.25","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.11","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"149","Austin Watson","OTT","L","75","4.1166666666667","5","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.37","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","3","1","7","66.67","3","5","1","75.00"
"157","Jarred Tinordi","CHI","D","44","2.6833333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.13","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","100.00","-","1.00","1","2","1","12","50.00","1","2","2","33.33"
"168","Colin Blackwell","CHI","C","53","2.4166666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","4","1","5","50.00","1","4","1","50.00"
"172","Josh Archibald","PIT","R","62","3.5333333333333","5","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","2","8","50.00","2","1","2","50.00"
"181","Steven Fogarty","MIN","C","2","1.3333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","2","1","0","100.00"
"182","Blake Coleman","CGY","C","82","7.8833333333333","11","0","100.00","9","0","100.00","5","0","100.00","1","0","100.00","0.75","0","100.00","7","0","100.00","4","0","100.00","0","0","-","3","0","100.00","1","0","100.00","5","0","100.00","0","0","-","20.00","-","0.20","10","2","1","28","90.91","10","2","1","90.91"
"183","Andy Andreoff","NYI","C","3","1.2","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","2","-","1","0","0","100.00"
"216","Brad Hunt","COL","D","47","2.5666666666667","5","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","0","6","100.00","1","0","0","100.00"
"220","Alex Galchenyuk","COL","C","11","4.2666666666667","4","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","7","100.00","1","0","0","100.00"
"225","Brendan Gaunce","CBJ","C","5","1.2","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"247","Devin Shore","EDM","C","47","2.2833333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","1","0","4","100.00","6","1","0","100.00"
"251","Chris Tierney","FLA, MTL","C","36","4.2666666666667","7","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.09","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","2","1","1","3","66.67","5","1","1","83.33"
"258","Connor Carrick","BOS","D","1","0.25","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"267","Vinnie Hinostroza","BUF","C","26","0.91666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","0","1","3","66.67","2","0","1","66.67"
"271","Jaycob Megna","S.J, SEA","D","54","2.6166666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","1","1","0","10","100.00","2","1","0","100.00"
"273","Kurtis MacDermid","COL","D","44","0.083333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"278","Anton Blidh","COL","L","14","0.033333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"283","Tyler Motte","NYR, OTT","C, L","62","15.25","15","0","100.00","14","0","100.00","8","0","100.00","2","0","100.00","0.85","0","100.00","4","0","100.00","1","0","100.00","1","0","100.00","3","0","100.00","1","0","100.00","11","0","100.00","0","0","-","25.00","-","0.25","3","0","0","20","100.00","4","1","0","100.00"
"300","Ben Harpur","NYR","D","42","1.2","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.13","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"303","Michael McCarron","NSH","R","32","1.8166666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.24","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","2","5","50.00","2","0","2","50.00"
"334","Curtis Lazar","N.J, VAN","C","49","2.5833333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","2","0","7","100.00","4","2","0","100.00"
"336","Ross Johnston","NYI","L","16","0.26666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","0","0","0","100.00","2","0","0","100.00"
"338","Joel Hanley","DAL","D","26","0.41666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","1","1","0.00","0","0","1","0.00"
"341","Ryan Carpenter","NYR","C","22","1.1666666666667","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.84","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","2","0","2","-","0","2","0","-"
"342","Jordan Oesterle","DET","D","52","2.1666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","1","0","7","100.00","4","2","1","80.00"
"343","Patrick Brown","OTT, PHI","C","61","4.0833333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","6","0","13","-","2","6","0","100.00"
"346","Pierre-Edouard Bellemare","T.B","L","73","1.65","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","2","100.00","2","0","0","100.00"
"352","Haydn Fleury","T.B","D","29","1.3","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"369","Brendan Lemieux","L.A, PHI","L","45","4.45","8","0","100.00","6","0","100.00","3","0","100.00","1","0","100.00","0.56","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","7","0","100.00","0","0","-","33.33","-","0.33","7","3","0","9","100.00","9","3","0","100.00"
"383","Fredrik Olofsson","DAL","L","28","1.5833333333333","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","1","1","3","50.00","2","1","1","66.67"
"399","Ondrej Kase","CAR","R","1","1.2166666666667","6","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.26","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","2","0","0","0","100.00","6","0","0","100.00"
"403","Darren Raddysh","T.B","D","17","2.4833333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","0","0","2","100.00","2","0","0","100.00"
"404","Dryden Hunt","COL, NYR, TOR","L","37","1.45","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","0","2","100.00","2","0","0","100.00"
"417","Travis Dermott","VAN","D","11","0.98333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","4","100.00","1","1","0","100.00"
"418","Anthony Richard","MTL","C","13","4.2166666666667","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.19","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","2","1","3","50.00","1","2","1","50.00"
"429","Keegan Kolesar","VGK","R","74","1.75","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","1","8","66.67","2","1","2","50.00"
"433","Brandon Carlo","BOS","D","75","2.15","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.44","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","50.00","-","0.50","0","0","1","10","0.00","1","0","1","50.00"
"436","Glenn Gawdin","ANA","C","3","1.8833333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.12","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","0","100.00","1","1","0","100.00"
"483","Jalen Chatfield","CAR","D","78","0.66666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","2","100.00","2","2","0","100.00"
"486","Kevin Rooney","CGY","C","17","1.6","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.38","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","6","100.00","2","0","0","100.00"
"494","Wade Allison","PHI","R","60","16.5","16","0","100.00","13","0","100.00","8","0","100.00","0","0","-","1.26","0","100.00","10","0","100.00","6","0","100.00","0","0","-","4","0","100.00","0","0","-","6","1","85.71","0","0","-","0.00","-","0.00","5","4","1","21","83.33","6","5","2","75.00"
"498","Julien Gauthier","NYR, OTT","R","57","4.2166666666667","4","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.08","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","4","0","8","100.00","4","4","0","100.00"
"503","Markus Niemelainen","EDM","D","23","0.45","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"515","Trent Frederic","BOS","C","79","5.7166666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","2","0","11","100.00","6","2","0","100.00"
"517","William Lockwood","VAN","R","13","1.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","3","100.00","2","1","0","100.00"
"523","Victor Mete","TOR","D","11","1.2","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"527","Riley Stillman","BUF, VAN","D","50","2.1833333333333","4","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","0.65","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","50.00","-","0.50","2","0","0","5","100.00","2","0","0","100.00"
"530","Dennis Cholowski","NYI","D","2","4.5833333333333","7","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.53","0","100.00","6","0","100.00","3","0","100.00","0","0","-","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","1","2","66.67","3","1","1","75.00"
"543","Nikita Zaitsev","CHI, OTT","D","46","2.1666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","3","0","8","100.00","2","3","0","100.00"
"545","Brandon Duhaime","MIN","R","51","2.8","6","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.21","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","2","0","6","100.00","2","3","0","100.00"
"554","Vincent Desharnais","EDM","D","36","0.21666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","1","0","0","100.00"
"558","Michael Carcone","ARI","L","9","3.2333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.32","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","3","100.00","2","0","0","100.00"
"569","Mason Shaw","MIN","C","59","10.516666666667","9","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.47","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","3","1","1","16","75.00","4","3","1","80.00"
"578","Morgan Geekie","SEA","C","69","5.2666666666667","8","0","100.00","7","0","100.00","6","0","100.00","1","0","100.00","0.7","0","100.00","6","0","100.00","3","0","100.00","1","0","100.00","3","0","100.00","0","0","-","1","0","100.00","0","0","-","16.67","-","0.17","3","1","0","11","100.00","6","1","0","100.00"
"579","Jake Leschyshyn","NYR, VGK","C","35","1.0333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","0","0","3","100.00","5","0","0","100.00"
"585","Urho Vaakanainen","ANA","D","23","1.0833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","5","100.00","1","1","0","100.00"
"591","Klim Kostin","EDM","C","57","4.3333333333333","9","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.62","0","100.00","6","0","100.00","3","0","100.00","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","4","1","0","100.00"
"608","Dylan Samberg","WPG","D","63","3.55","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","1","6","66.67","4","2","1","80.00"
"618","Nick DeSimone","CGY","D","4","0.2","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"641","Carson Meyer","CBJ","R","14","3.0166666666667","6","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.41","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","2","0","100.00","0","0","-","25.00","-","0.25","5","2","0","2","100.00","6","2","0","100.00"
"652","James Hamblin","EDM","L","10","1.0333333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","0","0","0","100.00","4","0","0","100.00"
"653","Zach Whitecloud","VGK","D","59","0.9","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","1","66.67","0","0","-","0.00","-","0.00","1","0","1","8","50.00","2","0","1","66.67"
"665","Mattias Samuelsson","BUF","D","55","7.2333333333333","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.23","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","5","3","1","16","83.33","5","3","1","83.33"
"673","Alec Regula","CHI","D","4","7.6166666666667","15","0","100.00","7","0","100.00","7","0","100.00","2","0","100.00","0.45","0","100.00","10","0","100.00","1","0","100.00","0","0","-","9","0","100.00","1","0","100.00","6","0","100.00","1","0","100.00","28.57","-","0.29","3","0","0","7","100.00","4","0","0","100.00"
"677","Grigori Denisenko","FLA","L","18","7.1","9","0","100.00","7","0","100.00","5","0","100.00","0","0","-","0.69","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","1","0","6","100.00","6","1","0","100.00"
"679","Ty Dellandrea","DAL","C","82","3.25","9","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","2","2","1","14","66.67","4","2","2","66.67"
"706","Alexander Romanov","NYI","D","76","2.2666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","1","1","9","75.00","4","1","1","80.00"
"707","David Gustafsson","WPG","C","46","5.1666666666667","5","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.16","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","5","2","1","10","83.33","6","4","1","85.71"
"716","Egor Sokolov","OTT","L","5","2.1166666666667","3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.24","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","2","100.00","2","1","1","66.67"
"717","Simon Benoit","ANA","D","78","3.4833333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","3","2","0","23","100.00","3","3","0","100.00"
"718","Reese Johnson","CHI","C","57","3.0166666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","1","7","50.00","1","2","1","50.00"
"721","Egor Zamula","PHI","D","14","4.9","4","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","0","5","100.00","2","1","0","100.00"
"722","Logan O'Connor","COL","R","82","4","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","1","12","50.00","2","0","1","66.67"
"724","Joe Snively","WSH","C","12","1.1833333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","100.00","-","1.00","0","2","0","1","-","0","2","0","-"
"726","Blake Lizotte","L.A","C","81","7.2333333333333","9","0","100.00","7","0","100.00","4","0","100.00","1","0","100.00","0.85","0","100.00","5","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","0","0","-","7","0","100.00","0","0","-","25.00","-","0.25","7","3","1","21","87.50","9","3","1","90.00"
"756","Thomas Harley","DAL","D","6","0.83333333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.34","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","0","100.00","1","1","0","100.00"
"758","Egor Afanasyev","NSH","L","17","3.1666666666667","5","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.22","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","0","0","0","5","-","0","0","1","0.00"
"764","Tobias Bjornfot","L.A","D","10","0.21666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"773","Joona Luoto","CBJ","L","7","1.2833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"809","Jamie Drysdale","ANA","D","8","4.55","8","0","100.00","5","0","100.00","3","0","100.00","0","0","-","0.39","0","100.00","6","0","100.00","1","0","100.00","0","0","-","5","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","4","0","0","100.00"
"811","Jean-Luc Foudy","COL","C","9","6.8333333333333","4","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","0","0","9","100.00","4","0","0","100.00"
