"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"640","Nick Suzuki","MTL","C","82","1316.2666666667","16.052032520325","53.74","60.85","46.90","39.34","44.26","47.06","28.17","32.36","46.54","3.28","3.97","45.28","2.54","3.75","40.43","24.75","33","42.86","9.71","14.4","40.26","1.41","2.32","37.80","20.06","24.8","44.72","1.58","1.4","53.06","36.41","34.44","51.39","0.92","0.53","63.64","11.65","87.75","0.994","10.07","13.08","8.3","35.92","54.84","19.37","19.05","17.82","52.08"
"3","Jeff Carter","PIT","C","79","871.25","11.028481012658","53.37","60.81","46.74","39.94","44.35","47.39","29.96","32.71","47.80","2.07","3.17","39.47","2.94","2.72","51.91","26.03","28.03","48.15","11.85","13.15","47.38","1.1","1.86","37.21","18.92","19.83","48.82","0.55","1.1","33.33","32.53","40.98","44.25","0.6","0.6","50.00","6.90","90.32","0.972","5.65","12.26","18.66","49.58","23.23","11.64","16.05","30.85","27.39"
"382","Kasperi Kapanen","PIT, STL","R","66","761.15","11.532575757576","53.6","60.78","46.86","40.6","46.04","46.86","30.27","33.9","47.17","2.84","3.23","46.75","2.44","3.43","41.56","24.91","31.22","44.38","9.46","15.37","38.10","1.26","2.13","37.21","20.6","21.13","49.37","1.37","0.95","59.09","35.87","37.12","49.14","0.8","0.46","63.64","9.38","90.47","0.998","7.96","14.9","12.06","45.48","39.76","15.53","19.08","21.05","42.46"
"671","Radim Simek","S.J","D","44","592.33333333333","13.462121212121","52.57","60.78","46.38","38.9","41.13","48.61","26.03","30.19","46.31","1.62","3.04","34.78","2.67","2.71","49.61","28.06","30.59","47.84","12.86","12.46","50.80","0.91","1.32","40.91","20.26","24.18","45.59","0.95","1.62","36.84","36.29","49.6","42.25","0","0.73","0.00","6.23","89.93","0.962","3.65","8.91","9.93","57.13","26.87","12.26","16.92","24.41","33.43"
"742","Noah Dobson","NYI","D","78","1293.85","16.587820512821","66.27","60.75","52.17","48.41","45.54","51.53","34.83","33.02","51.33","3.25","2.88","53.03","2.95","3.32","47.06","32.55","29.59","52.39","13.68","12.34","52.58","1.72","1.48","53.62","25.17","23","52.25","1.17","0.87","57.58","41.73","37.98","52.35","0.87","0.67","56.52","9.32","91.29","1.006","9.18","9.04","4.13","47.63","68.99","22.58","14.56","11.78","65.72"
"420","Jake Evans","MTL","C","54","625.35","11.580555555556","51.43","60.73","45.85","35.69","42.02","45.93","26.39","30.13","46.69","2.11","2.78","43.14","2.24","2.74","45.02","25.04","30.32","45.23","10.65","12.57","45.87","1.25","1.34","48.15","19.19","23.67","44.78","0.64","1.15","35.71","30.77","37.28","45.21","0.55","0.69","44.44","8.00","90.76","0.988","8.44","11.23","11.99","42.98","41.31","15.06","16.6","22.16","40.46"
"99","Kyle Clifford","TOR","L","2","15.816666666667","7.9083333333333","68.28","60.7","52.94","45.52","41.73","52.17","30.35","34.14","47.06","3.79","0","100.00","2.64","3.33","44.20","30.35","34.14","47.06","15.17","11.38","57.14","0","0","-","20.23","30.35","40.00","0","0","-","49.32","32.88","60.00","5.48","0","100.00","12.50","100.00","1.125","11.38","15.17","0","64.49","100.00","15.17","18.97","7.59","66.67"
"404","Sam Lafferty","CHI, TOR","C","70","856.95","12.242142857143","48.87","60.63","44.63","36.13","44.95","44.56","26.05","32.63","44.39","1.96","3.01","39.44","2.22","3.15","41.39","23.95","31.51","43.18","9.59","13.23","42.02","1.12","1.75","39.02","19.14","24.37","43.99","0.84","0.93","47.37","30.14","35.8","45.71","0.1","0.81","11.11","7.53","90.77","0.983","4.62","12.74","9.24","48.66","33.33","11.41","19.04","20.3","35.98"
"47","Justin Braun","PHI","D","51","689.91666666667","13.527777777778","52.62","60.62","46.47","38.79","43.48","47.15","27.57","31.05","47.03","2","2.17","47.92","2.25","2.35","48.94","24.09","29.31","45.11","9.22","10.44","46.90","0.78","0.7","52.94","19.83","25.16","44.07","0.93","1.39","40.00","35.17","41.96","45.60","0.75","0.63","54.55","7.26","93.00","1.003","5.91","11.91","10.52","59.66","35.98","16.78","18.96","19.31","46.51"
"831","Pavel Dorofeyev","VGK","L","18","225.66666666667","12.537037037037","52.64","60.62","46.48","37.75","40.68","48.14","28.18","27.65","50.48","2.92","1.33","68.75","2.84","2.66","51.66","29.25","28.18","50.93","12.76","11.43","52.75","1.33","0.53","71.43","21.98","22.33","49.60","1.77","0.71","71.43","29.57","41.09","41.85","0.38","0.38","50.00","10.38","95.19","1.056","10.64","10.1","7.44","48.12","58.82","17.02","16.22","17.81","48.85"
"412","Oskar Lindblom","S.J","L","73","687.26666666667","9.4146118721461","49.24","60.59","44.83","35.44","45.31","43.89","25.49","31.08","45.06","2.1","3.58","36.92","2.18","2.79","43.91","23.75","30.29","43.94","9.34","12.31","43.15","1.4","1.75","44.44","19.21","23.98","44.47","0.47","1.51","23.53","38.97","46.28","45.71","0.38","0.88","30.00","8.22","88.48","0.967","7.68","10.56","8.29","64.08","48.09","13.88","14.93","18.42","42.97"
"693","Sheldon Dries","VAN","C","63","610.01666666667","9.6828042328042","49.87","60.59","45.15","36.39","43.77","45.40","26.36","30.2","46.61","2.26","2.85","44.23","2.39","2.82","45.91","25.38","30.49","45.42","11.8","11.51","50.63","1.08","1.48","42.31","18.1","25.31","41.69","1.31","1.57","45.45","30.26","39.07","43.65","0.28","0.14","66.67","8.58","90.55","0.991","9.05","14.07","7.67","58.33","54.12","16.43","18.1","17.8","47.99"
"860","Marco Rossi","MIN","C","19","210.91666666667","11.100877192982","49.78","60.59","45.10","37.83","43.52","46.50","23.33","32.43","41.84","0.85","2.56","25.00","2","2.48","44.59","23.9","26.74","47.19","9.67","10.53","47.89","0.57","1.42","28.57","18.96","21.62","46.73","0.38","0.76","33.33","31.23","46.02","40.43","0","0.82","0.00","3.66","92.11","0.958","7.97","11.09","7.97","43.24","50.00","13.37","16.21","17.07","43.93"
"97","Kyle Palmieri","NYI","C","55","797.36666666667","14.497575757576","63.13","60.57","51.03","45","46.28","49.30","31","32.21","49.05","3.76","2.63","58.82","3.13","3.22","49.26","35.07","30.02","53.87","15.05","13.02","53.62","1.81","1.13","61.54","26.69","22.67","54.07","1.71","0.9","65.38","34.67","37.5","48.04","0.76","0.87","46.67","12.14","91.82","1.040","11.89","12.72","6.62","48.38","64.23","20.39","18.51","14.67","58.15"
"270","Brock McGinn","ANA, PIT","L","75","804.33333333333","10.724444444444","48.49","60.57","44.46","37.3","43.86","45.96","27","31.11","46.47","2.16","2.91","42.65","2.56","2.7","48.61","22.01","28.05","43.96","9.62","12.31","43.88","0.97","1.79","35.14","16.51","20.99","44.03","0.9","0.8","52.94","31.57","41.38","43.28","0.54","0.75","41.67","8.01","90.65","0.987","6.12","12.46","16.19","50.5","27.42","10.82","17.08","27.23","28.43"
"52","Logan Couture","S.J","C","82","1129.9","13.779268292683","56.82","60.54","48.42","41.84","44.13","48.67","29.26","30.37","49.07","3.35","4.46","42.86","3.27","3.52","48.17","32.13","31.81","50.25","14.5","11.89","54.93","1.65","2.07","44.29","23.51","26.55","46.96","1.2","1.91","38.64","43.11","48.25","47.19","0.84","1.15","42.31","11.43","85.31","0.967","10.46","15.51","10.78","46.73","49.25","20.98","22.67","23.47","47.19"
"625","Michael Rasmussen","DET","C","56","721.55","12.884821428571","51.97","60.54","46.19","38.25","42.82","47.18","26.78","30.27","46.94","3.33","3.16","51.28","2.94","2.68","52.35","26.53","30.52","46.50","12.14","11.39","51.59","1.5","1.16","56.25","19.18","25.5","42.93","1.77","2.11","45.71","33.27","37.72","46.87","0.6","0.48","55.56","12.42","89.56","1.020","11.31","16.38","9.81","43.82","53.54","18.88","20.62","19.62","49.03"
"949","Akito Hirose","VAN","D","7","102.08333333333","14.583333333333","33.5","60.54","35.63","25.27","44.67","36.13","15.87","34.09","31.76","1.18","1.18","50.00","1.27","3.06","29.36","17.63","32.91","34.88","8.23","17.04","32.56","0.59","1.18","33.33","12.54","21.16","37.21","0","0","-","18.68","38.2","32.84","0.85","0","100.00","7.41","96.55","1.040","4.11","13.52","5.29","54.07","43.75","11.76","18.81","14.11","45.45"
"292","Dominik Kubalik","DET","L","81","1006.4833333333","12.425720164609","53.12","60.51","46.75","38.93","43.64","47.15","28.91","30.76","48.45","2.86","3.46","45.28","2.5","2.98","45.59","23.49","29.81","44.07","9.24","12.4","42.70","1.13","1.73","39.58","19","23.21","45.01","1.43","1.19","54.55","37.72","38.06","49.77","0.86","1.03","45.45","9.90","88.76","0.987","9.72","12.34","8.58","46.2","53.09","17.59","16.57","18.18","49.17"
"336","Jonathan Drouin","MTL","L","58","745.76666666667","12.858045977011","55.03","60.5","47.63","39.91","44.97","47.01","28.32","32.99","46.19","2.17","3.46","38.57","2.57","3.73","40.79","27.19","33.31","44.95","11.18","15.13","42.51","1.29","1.93","40.00","21.35","24.24","46.82","0.75","1.18","38.89","35.21","35.1","50.08","0.35","0.81","30.00","7.67","89.51","0.972","9.09","13.44","5.71","44.81","61.41","18.1","19.79","13.52","57.25"
"179","Colin Blackwell","CHI","C","53","544.06666666667","10.265408805031","44.99","60.43","42.68","31.87","44","42.01","22.06","33.08","40.00","1.54","3.42","31.11","1.99","3","39.86","20.73","31.65","39.58","7.06","12.79","35.56","0.99","1.76","36.00","18.23","25.14","42.03","0.59","1.62","26.67","29.63","36","45.15","0.16","0.64","20.00","7.00","89.67","0.967","3.75","10.92","7.94","56.02","32.08","8.05","16.32","17.42","31.60"
"639","Owen Tippett","PHI","R","77","1128.9833333333","14.662121212121","58.19","60.43","49.06","43.26","43.21","50.03","31.46","30.45","50.82","3.19","3.83","45.45","2.87","2.91","49.59","29.23","29.39","49.86","12.44","11.64","51.66","1.59","1.7","48.39","22.39","23.67","48.62","1.35","2.05","39.58","36.69","39.23","48.33","0.84","0.46","64.71","10.14","87.43","0.976","11.48","13.98","8.13","48.15","58.54","20.41","18.87","17.59","53.71"
"199","Scott Mayfield","NYI","D","82","1493.6333333333","18.215040650407","55.64","60.42","47.94","39.37","42.74","47.95","27.76","28.84","49.04","2.37","2.17","52.21","2.81","2.65","51.45","28.48","29.53","49.10","12.73","12.49","50.48","1.33","1.21","52.38","21","22.71","48.04","0.75","0.96","43.75","32.32","38.3","45.77","0.58","0.35","62.50","8.54","92.48","1.010","4.58","11.73","8.52","48.45","34.97","13.06","17.63","19.68","39.88"
"706","Kiefer Sherwood","NSH","L","32","397.3","12.415625","56.48","60.41","48.32","39.57","44.7","46.95","28.09","32.77","46.15","3.02","2.42","55.56","2.56","3.25","44.09","26.43","32.02","45.22","11.02","13.14","45.63","1.51","0.91","62.50","20.54","25.17","44.93","1.41","1.01","58.33","39.05","37.74","50.85","0.65","1.09","37.50","10.75","92.63","1.034","10.12","9.36","5.59","48.78","64.42","16.46","14.2","12.84","56.19"
"31","Erik Johnson","COL","D","63","956.63333333333","15.184656084656","56.26","60.4","48.23","40.77","44.97","47.55","31.49","33.62","48.36","2.45","2.07","54.17","2.43","2.72","47.16","26.72","28.16","48.69","10.98","12.42","46.92","1.44","0.94","60.53","20.99","20.99","50.00","0.75","0.92","45.00","37.69","41.13","47.82","0.63","0.63","50.00","7.77","93.84","1.016","6.33","13.61","11.35","52.12","35.82","15.68","19.94","22.39","41.19"
"911","Jackson Cates","PHI","C","5","44.7","8.94","44.3","60.4","42.31","28.19","44.3","38.89","24.16","30.87","43.90","1.34","1.34","50.00","1.97","3.25","37.80","21.48","36.24","37.21","6.71","14.77","31.25","1.34","1.34","50.00","19.69","28.64","40.74","0","0","-","23.27","31.02","42.86","0","0","-","5.56","95.65","1.012","1.34","9.4","9.4","67.11","12.50","6.71","18.79","16.11","29.41"
"529","Julien Gauthier","NYR, OTT","R","57","487.83333333333","8.5584795321637","50.8","60.39","45.69","37.02","43.17","46.17","26.07","30.13","46.39","2.34","3.07","43.18","2.21","2.8","44.07","23.74","30.26","43.96","9.96","12.55","44.26","1.11","1.72","39.13","18.37","23.61","43.75","0.98","1.31","42.86","32.16","36.06","47.14","0.71","0.53","57.14","8.96","89.80","0.988","6.64","12.3","5.17","60.27","56.25","14.64","19.68","14.14","50.85"
"829","Tobias Bjornfot","L.A","D","10","134.23333333333","13.423333333333","60.34","60.34","50.00","45.59","43.8","51.00","31.29","29.05","51.85","3.13","2.68","53.85","2.76","2.71","50.45","26.82","27.71","49.18","12.96","13.86","48.33","1.79","1.79","50.00","18.48","18.48","50.00","1.79","1.19","60.00","52.94","49.71","51.57","0","0","-","10.00","90.77","1.008","8.05","10.73","6.26","46.04","56.25","20.11","17.43","13.41","60.00"
"143","Evgeny Kuznetsov","WSH","C","81","1133.8333333333","13.997942386831","56.09","60.33","48.18","41.12","46.2","47.09","28.15","32.91","46.10","2.75","3.7","42.62","2.64","4.17","38.76","28.58","30.9","48.04","10.9","14.76","42.47","1.59","1.69","48.39","23.57","21.52","52.27","1.06","1.55","40.54","33.63","36","48.30","0.46","0.84","35.29","9.77","88.75","0.985","13.44","13.49","6.67","39.95","66.84","23.87","17.94","13.76","63.43"
"692","Carson Meyer","CBJ","R","14","132.28333333333","9.4488095238095","53.98","60.33","47.22","40.82","46.72","46.63","27.21","32.2","45.80","0.91","1.81","33.33","2.29","2.6","46.87","26.31","28.58","47.93","9.98","12.25","44.90","0.91","0","100.00","21.77","21.77","50.00","0","0.6","0.00","35.38","43.24","45.00","0","1.97","0.00","3.33","94.37","0.977","8.62","13.15","12.25","44.45","41.30","15.42","16.78","20.41","43.04"
"337","Seth Jones","CHI","D","72","1387.65","19.272916666667","54.44","60.32","47.44","41.81","45.05","48.13","29.53","32.17","47.86","2.59","3.98","39.47","2.85","3.41","45.55","26.07","31.43","45.34","10.51","13.4","43.94","1.34","2.16","38.27","20.75","24.04","46.33","1.15","1.04","52.63","35.6","35.72","49.91","0.5","1","33.33","8.78","87.63","0.964","8.17","11.67","7.87","39.3","50.94","21.45","18.55","18.64","53.51"
"862","Kaiden Guhle","MTL","D","44","781.83333333333","17.768939393939","46.58","60.32","43.58","33.15","44.13","42.90","24.17","31.54","43.39","2.53","3.99","38.82","2.14","3.07","41.13","24.1","33.15","42.09","8.9","13.89","39.06","1","2.53","28.26","20.26","25.68","44.10","1.02","1.43","41.67","28.82","35.03","45.14","1","0.44","69.23","10.48","87.35","0.978","5.68","14.35","7.9","40.44","41.81","16.5","22.79","19.88","45.36"
"512","Mason Marchment","DAL","L","68","958.06666666667","14.089215686275","58.37","60.31","49.18","43.65","44.9","49.29","30.31","33.19","47.73","2.38","2.69","46.91","2.83","2.69","51.27","29.12","29.12","50.00","11.27","12.02","48.39","1.06","1.5","41.46","23.8","22.8","51.08","0.75","0.92","45.00","35.37","37.72","48.39","0.63","0.63","50.00","7.85","91.89","0.997","10.08","11.52","8.27","46.22","54.95","19.98","16.66","17.54","53.26"
"456","Dylan Strome","WSH","C","81","1104.85","13.64012345679","63.05","60.28","51.12","46.97","45.89","50.58","33.67","32.58","50.82","3.48","3.48","50.00","3.32","3.43","49.14","32.96","30.19","52.19","13.85","13.2","51.20","1.79","2.06","46.48","25.49","22.66","52.93","1.52","1.01","60.00","37.02","36.48","50.37","0.63","0.71","47.06","10.32","89.33","0.997","13.52","12.38","5.05","44.1","72.81","24.11","17.38","12.06","66.67"
"572","Nathan Bastian","N.J","R","43","441.11666666667","10.258527131783","61.48","60.26","50.50","45.43","41.62","52.19","32.37","27.88","53.72","2.45","1.5","62.07","2.99","2.49","54.60","28.02","27.61","50.37","13.19","9.25","58.79","1.36","0.68","66.67","19.77","24.48","44.67","0.91","0.73","55.56","48.92","53.05","47.98","0.59","0.39","60.00","7.56","94.63","1.022","8.03","12.92","13.74","50.73","36.88","15.37","18.09","25.84","37.29"
"347","Ryan Pulock","NYI","D","82","1492.2166666667","18.197764227642","54.84","60.23","47.66","40.17","44.11","47.66","28.95","30.8","48.45","2.94","2.53","53.68","2.69","3.08","46.59","29.03","30.44","48.82","12.63","14.39","46.73","1.29","1.37","48.48","21.87","21.39","50.56","1.66","0.91","64.58","32.58","37.46","46.52","0.46","0.58","44.44","10.14","91.78","1.019","6.63","13.03","10.13","46.52","39.57","15.48","19.34","21.11","42.31"
"170","Jani Hakanpää","DAL","D","82","1310.4666666667","15.981300813008","53.52","60.21","47.06","38.51","44.09","46.62","28.16","30.86","47.71","2.98","2.43","55.08","3.03","2.61","53.76","27.61","29.39","48.43","12.32","11.4","51.93","1.65","1.19","58.06","20.39","23.99","45.94","0.92","1.04","46.88","30.36","37.23","44.91","0.46","0.66","41.18","10.57","92.14","1.027","2.66","10.81","9.34","51.46","22.14","9.94","18.04","20.88","32.24"
"252","Filip Forsberg","NSH","L","50","716.51666666667","14.330333333333","63.72","60.21","51.42","48.15","44.47","51.99","32.91","30.82","51.64","3.43","3.6","48.81","3.35","3.47","49.14","33.58","31.23","51.81","14.49","12.64","53.40","2.01","1.84","52.17","25.46","24.79","50.67","1.34","1.56","46.15","40.16","35.8","52.87","0.6","0.48","55.56","10.43","88.32","0.987","12.81","13.4","6.62","41.87","65.95","25.54","20.26","15.91","61.62"
"14","David Krejci","BOS","C","70","1009.1833333333","14.416904761905","53.98","60.17","47.29","40.84","45.01","47.58","30.56","33.18","47.95","3.98","2.38","62.62","2.78","3.02","47.95","29.07","32.16","47.48","10.58","12.72","45.41","1.66","1.19","58.33","24.65","25.92","48.75","1.82","1.11","62.16","33.32","35.98","48.08","1.2","0.34","77.78","13.04","92.83","1.059","11.71","8.68","6.84","46.73","63.14","20.99","12.07","14.8","58.64"
"483","Ivan Provorov","PHI","D","82","1599.85","19.510365853659","52.62","60.16","46.66","38.4","43.13","47.10","27.42","30.98","46.95","2.48","3.38","42.31","2.49","3.01","45.24","25.31","30.98","44.97","10.88","13.35","44.89","1.61","1.61","50.00","19.25","23.5","45.03","0.8","1.55","34.04","33.37","37.7","46.95","0.33","0.65","33.33","9.03","89.10","0.981","7.2","12.19","8.96","44.48","44.55","17.93","18.98","17.55","50.53"
"844","Juuso Parssinen","NSH","C","45","560.53333333333","12.456296296296","53.31","60.16","46.98","39.39","42.92","47.85","27.83","31.47","46.93","2.68","2.57","51.02","2.92","2.99","49.39","29.12","30.51","48.83","13.7","12.42","52.46","1.71","0.96","64.00","20.55","24.12","46.01","1","1.57","38.89","30","36.8","44.91","0.31","0.62","33.33","9.62","91.84","1.015","7.39","12.95","6.53","46.56","53.08","14.34","19.48","15.31","48.38"
"155","Austin Watson","OTT","L","75","603.6","8.048","50.6","60.14","45.69","37.08","41.35","47.28","26.84","27.44","49.45","1.39","2.39","36.84","2.11","2.52","45.52","22.96","31.41","42.23","10.04","11.23","47.20","0.99","0.89","52.63","17.23","26.91","39.04","0.27","1.06","20.00","31.73","34.75","47.73","0.29","1.01","22.22","5.19","91.30","0.965","5.57","14.71","15.61","62.33","26.29","9.44","18.99","27.83","25.33"
"658","Josh Norris","OTT","C","8","105.76666666667","13.220833333333","67.51","60.13","52.89","50.49","47.65","51.45","41.41","31.77","56.59","2.84","3.4","45.45","3.41","2.85","54.49","34.6","24.39","58.65","17.59","10.21","63.27","1.13","2.27","33.33","22.69","18.91","54.55","1.51","0","100.00","38.51","44.25","46.53","0","0","-","6.85","89.29","0.961","13.61","10.78","11.91","51.62","53.33","25.53","15.32","24.39","51.14"
"710","Martin Fehervary","WSH","D","67","1226.3","18.302985074627","52.65","60.13","46.68","38.6","43.35","47.10","26.86","29.65","47.53","2.45","2.98","45.05","2.5","2.7","48.11","25.3","28.92","46.66","10.37","11.64","47.11","1.32","1.52","46.55","19.9","23.03","46.35","1.11","1.04","51.52","32.79","40.43","44.79","0.28","0.99","22.22","9.11","89.93","0.990","6.02","13.75","11.01","42.27","35.34","15.22","20.45","22.95","39.87"
"718","Mattias Samuelsson","BUF","D","55","1057.6666666667","19.230303030303","54.91","60.13","47.73","42.72","46.86","47.69","31.37","34.04","47.96","3.63","2.89","55.65","3.21","2.89","52.64","30.18","31.48","48.94","11.69","13.33","46.71","1.7","1.65","50.85","24.66","24.2","50.46","1.59","1.29","55.26","31.06","38.51","44.64","0.82","0.41","66.67","11.57","91.50","1.031","8.79","14.86","10.44","40.79","45.72","18.44","22.35","23.54","43.92"
"166","Jarred Tinordi","CHI","D","44","646.76666666667","14.699242424242","40.08","60.11","40.00","29.87","44.53","40.15","20.22","33.3","37.78","1.48","3.34","30.77","1.83","2.58","41.42","18.65","30.61","37.85","8.16","10.67","43.35","1.21","1.58","43.33","13.98","26.59","34.45","0.12","1.86","6.25","24.52","38.99","38.61","0.27","0.54","33.33","7.34","89.97","0.973","3.06","14.19","11.32","49.45","21.29","9.65","19.67","22.36","30.14"
"15","Alexander Edler","L.A","D","64","853.86666666667","13.341666666667","61.2","60.08","50.46","45.32","41.18","52.40","31.41","27.55","53.28","2.81","3.02","48.19","2.57","2.57","49.96","28.53","30.5","48.33","12.65","11.24","52.94","1.34","1.41","48.72","21.17","25.67","45.20","1.31","1.22","51.85","49.33","44.86","52.37","0.71","1.01","41.18","8.95","89.03","0.980","8.22","9.42","7.03","43.5","53.92","17.99","15.39","15.32","54.01"
"103","Victor Hedman","T.B","D","76","1465.4833333333","19.282675438596","62.97","60.06","51.18","47.86","45.2","51.43","34.15","34.31","49.88","3.19","2.91","52.35","3.12","3.36","48.12","32.96","31.44","51.18","13.63","12.9","51.39","1.72","1.19","59.15","25.77","24.73","51.03","0.98","1.36","41.86","52.16","43.94","54.28","0.95","0.89","51.61","9.35","91.53","1.009","8.8","12.41","5.85","41.68","60.06","22.15","18.26","14.45","60.51"
"320","Ryan Hartman","MIN","R","59","838.2","14.206779661017","66.93","60.06","52.71","49.68","43.81","53.14","34.07","31.28","52.14","2.86","2.72","51.28","3.07","2.73","52.93","31.93","27.92","53.35","12.6","11.81","51.61","1.72","1.43","54.55","25.77","21.47","54.55","0.67","0.95","41.18","42.91","42.19","50.43","0.83","0.83","50.00","8.40","91.30","0.997","9.74","10.24","7.16","39.3","57.63","18.83","16.54","17.18","52.29"
"17","Sidney Crosby","PIT","C","82","1327.1666666667","16.184959349593","71.48","60.04","54.35","51.9","45.25","53.42","36.26","33.05","52.32","3.75","3.21","53.90","3.8","3.4","52.80","37.7","29.57","56.05","16.91","12.7","57.10","2.22","1.63","57.65","27.73","22.48","55.22","1.02","1.02","50.00","41.99","37.22","53.01","0.91","0.85","51.85","10.35","90.29","1.006","13.52","18.72","6.1","39.47","68.89","27.13","25.54","16.37","62.37"
"26","Ryan Reaves","MIN, NYR","R","73","676.6","9.2684931506849","48.95","60.04","44.91","36.54","43.36","45.73","25.18","31.13","44.72","1.86","2.31","44.68","2.07","2.35","46.84","20.75","26.25","44.15","8.78","9.67","47.60","0.98","1.51","39.29","15.96","22.11","41.93","0.59","0.35","62.50","33.94","42.78","44.24","0.64","0.77","45.45","7.39","92.59","1.000","6.21","12.42","7.98","51.43","43.75","10.91","17.38","17.91","37.85"
"182","Josh Manson","COL","D","27","418.88333333333","15.514197530864","56.01","60.02","48.27","40.82","42.83","48.80","30.22","31.08","49.30","3.58","1.72","67.57","2.38","2.92","44.93","24.49","27.64","46.98","10.31","12.75","44.72","2.15","1.43","60.00","18.91","19.86","48.77","0.95","0.19","83.33","38.48","40.35","48.82","0.62","0.21","75.00","11.85","94.47","1.063","7.31","11.46","9.02","54.29","44.74","16.33","16.76","20.34","44.53"
"487","Yakov Trenin","NSH","C","77","963.8","12.516883116883","53.97","60.01","47.35","39.53","44.32","47.14","27.58","32.25","46.10","1.81","2.49","42.03","2.76","2.79","49.80","29.07","30.38","48.90","11.27","11.21","50.14","0.93","1.31","41.67","23.74","25.57","48.15","0.58","1","36.84","30.93","37.05","45.50","0.36","0.63","36.36","6.55","92.28","0.988","5.29","13.88","9.28","42.02","36.32","11.58","18.55","19.49","37.27"
"609","Zack MacEwen","L.A, PHI","C","56","614.86666666667","10.979761904762","52.11","60.01","46.48","37.37","42.25","46.94","26.84","29.57","47.58","1.56","2.63","37.21","2.18","2.72","44.48","23.81","27.81","46.12","10.73","12.49","46.22","0.98","1.85","34.48","17.43","20.43","46.05","0.65","0.52","55.56","34.53","39.04","46.93","0.14","0.42","25.00","5.82","91.09","0.969","8","11.22","7.51","55.23","51.57","14.83","17.17","16.39","47.50"
"573","Michael McLeod","N.J","C","80","880","11","60.48","60","50.20","43.16","43.16","50.00","30.75","29.86","50.73","2.45","2.11","53.73","2.81","2.77","50.36","27.48","28.36","49.21","12","10.91","52.38","1.57","1.09","58.97","20.64","23.27","47.00","0.73","0.73","50.00","49.83","52.1","48.89","0.39","0.69","36.36","7.98","92.92","1.009","8.73","12.75","16.91","48.2","34.04","15.41","17.66","28.36","35.20"
"187","Nick Seeler","PHI","D","77","1036.1","13.455844155844","54.49","59.99","47.60","41.98","38.92","51.90","31.04","26.52","53.92","2.43","2.55","48.84","2.41","2.26","51.57","24.09","28.9","45.46","11.12","9.9","52.89","1.51","0.98","60.47","17.3","25.33","40.58","1.08","1.47","42.42","36.72","37.31","49.60","0.17","0.59","22.22","7.84","90.39","0.982","6.43","10.02","8.22","58.66","43.87","17.31","16.21","16.68","50.94"
"122","Craig Smith","BOS, WSH","C","64","683.26666666667","10.676041666667","58.4","59.98","49.33","43.47","43.12","50.20","31.79","29.51","51.86","2.55","2.02","55.77","2.8","2.72","50.70","29.33","31.88","47.92","11.77","11.59","50.38","1.58","1.32","54.55","23.42","27.05","46.40","1.05","0.47","69.23","38.56","35.9","51.79","0.25","0.51","33.33","8.01","93.15","1.012","9.57","16.6","9.13","49.7","51.17","17.12","21.87","17.3","49.74"
"192","Nick Cousins","FLA","C","79","851.23333333333","10.775105485232","61.53","59.98","50.64","45.96","44.9","50.58","33.83","32.99","50.63","2.82","2.89","49.38","2.87","3","48.89","29.89","28.41","51.27","13.18","13.39","49.60","1.76","1.62","52.08","22.27","20.02","52.67","0.94","0.85","52.63","39.81","40.22","49.75","0.41","0.92","30.77","8.33","91.24","0.996","9.59","14.87","6.7","48.64","58.87","17.34","19.81","15.79","52.34"
"362","Frederick Gaudreau","MIN","C","82","1045.65","12.751829268293","52.56","59.96","46.71","38.56","42.52","47.56","27.71","30.35","47.73","2.52","2.18","53.66","2.53","2.58","49.52","24.5","27.14","47.44","9.75","10.79","47.49","1.55","0.98","61.36","19.66","21.8","47.42","0.38","0.84","31.25","35.56","42.35","45.64","0.83","0.75","52.63","9.11","92.82","1.019","11.13","9.75","9.3","39.36","54.49","19.51","15.32","18.99","50.67"
"23","Marc-Edouard Vlasic","S.J","D","78","1150.0666666667","14.744444444444","53.58","59.94","47.20","39.55","44.29","47.17","27.34","30.78","47.04","2.5","3.29","43.24","2.89","2.69","51.84","28.85","29.53","49.42","13.2","11.32","53.83","1.51","1.83","45.31","20.87","24.28","46.22","0.77","1.46","34.38","37.15","50.57","42.35","0.53","0.53","50.00","9.16","89.32","0.985","3.44","14.82","9.76","51.23","26.09","12.31","21.39","23.32","34.55"
