"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"742","Noah Dobson","NYI","D","78","1293.85","8","22","14","8","30","42.86","150","5.33","6.38","351","225","82","13","12","26","16","8","8","0","0","7","42","36","56","115","93","0","0","-"
"867","Jack Quinn","BUF","R","75","869.73333333333","13","17","9","8","30","65.22","99","13.13","11.32","212","150","143","54","5","24","13","5","4","1","0","19","24","25","39","80","17","10","17","37.04"
"92","Jared Spurgeon","MIN","D","79","1389.45","10","19","10","9","29","39.73","130","7.69","8.56","258","189","88","27","6","18","14","7","7","0","0","5","16","10","60","77","115","0","0","-"
"167","Mikael Granlund","NSH, PIT","C","79","1101.4666666667","9","20","12","8","29","61.70","92","9.78","12.46","171","127","105","47","5","14","18","9","9","0","0","11","24","31","75","111","45","139","162","46.18"
"191","Adam Lowry","WPG","C","82","982.13333333333","10","19","10","9","29","64.44","96","10.42","14.97","168","145","124","75","3","23","43","14","9","5","0","13","19","25","152","111","33","480","432","52.63"
"252","Filip Forsberg","NSH","L","50","716.51666666667","15","14","9","5","29","70.73","117","12.82","12.48","225","176","124","51","10","23","14","7","7","0","0","17","23","32","83","42","17","0","1","0.00"
"320","Ryan Hartman","MIN","R","59","838.2","12","17","11","6","29","72.50","119","10.08","12.72","239","192","123","44","13","17","82","30","26","2","2","28","30","23","59","48","43","214","288","42.63"
"346","Alex Wennberg","SEA","C","82","1151.2","9","20","12","8","29","52.73","75","12.00","10.29","126","102","88","51","5","12","16","7","7","0","0","9","21","60","40","81","48","474","523","47.54"
"362","Frederick Gaudreau","MIN","C","82","1045.65","12","17","9","8","29","65.91","115","10.43","10.44","170","139","92","41","6","19","10","5","5","0","0","9","18","37","41","47","31","379","402","48.53"
"432","Noah Hanifin","CGY","D","81","1477.6166666667","6","23","12","11","29","37.66","135","4.44","6.87","303","202","93","21","3","26","29","12","11","1","0","5","43","32","69","90","89","0","0","-"
"669","Neal Pionk","WPG","D","82","1498","9","20","7","13","29","43.94","122","7.38","5.72","253","185","57","15","8","17","40","17","15","2","0","12","45","27","149","134","103","0","0","-"
"927","Mason McTavish","ANA","C","80","1023.5666666667","10","19","14","5","29","67.44","100","10.00","12.27","174","135","114","63","7","22","38","18","18","0","0","22","25","29","55","37","34","287","392","42.27"
"86","Adam Henrique","ANA","C","62","813.48333333333","18","10","4","6","28","66.67","100","18.00","12.8","159","125","109","57","4","13","20","10","10","0","0","8","30","15","26","32","28","152","137","52.60"
"97","Kyle Palmieri","NYI","C","55","797.36666666667","13","15","12","3","28","56.00","88","14.77","10.68","179","136","130","62","6","17","20","10","10","0","0","17","19","12","70","61","13","8","15","34.78"
"131","Nick Jensen","WSH","D","77","1393.15","5","23","14","9","28","49.12","101","4.95","5.23","246","152","66","12","5","21","18","9","9","0","0","15","56","32","89","165","100","0","0","-"
"162","Taylor Hall","BOS","L","61","834.05","12","16","10","6","28","65.12","124","9.68","12.38","213","163","137","64","12","20","22","11","11","0","0","20","36","24","31","108","26","3","4","42.86"
"197","Jean-Gabriel Pageau","NYI","C","70","930.85","5","23","13","10","28","66.67","95","5.26","10.73","159","132","104","55","13","13","12","6","6","0","0","7","31","26","167","89","42","548","383","58.86"
"227","Barclay Goodrow","NYR","C","82","991.33333333333","10","18","10","8","28","65.12","80","12.50","9.1","143","110","97","52","4","14","54","18","12","6","0","17","30","25","119","99","47","226","256","46.89"
"266","Damon Severson","N.J","D","81","1425.2166666667","5","23","11","12","28","42.42","93","5.38","4.95","219","133","71","12","3","22","38","15","14","0","1","6","37","25","42","66","11","0","0","-"
"277","Erik Gustafsson","TOR, WSH","D","70","1213.3833333333","7","21","11","10","28","45.16","111","6.31","5.84","236","170","80","19","5","15","23","10","9","1","0","10","42","23","51","113","56","0","0","-"
"292","Dominik Kubalik","DET","L","81","1006.4833333333","13","15","11","4","28","58.33","121","10.74","14.45","220","171","131","58","10","19","20","10","10","0","0","17","15","11","86","43","24","12","12","50.00"
"343","Valeri Nichushkin","COL","R","53","789.96666666667","6","22","12","10","28","59.57","111","5.41","10.04","187","147","110","39","7","11","2","1","1","0","0","11","23","25","52","55","26","0","1","0.00"
"356","Conor Sheary","WSH","L","82","1062.45","11","17","12","5","28","50.91","136","8.09","14.45","228","191","139","66","10","15","22","11","11","0","0","13","27","40","52","87","31","11","9","55.00"
"376","Sonny Milano","WSH","L","64","774.4","10","18","8","10","28","66.67","76","13.16","9.69","134","116","83","47","3","11","18","8","8","0","0","7","18","21","38","112","11","0","0","-"
"417","Victor Olofsson","BUF","L","75","885.83333333333","21","7","6","1","28","70.00","125","16.80","12.59","203","159","106","33","8","9","2","1","1","0","0","10","19","23","15","41","13","1","5","16.67"
