"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"470","Christian Wolanin","VAN","D","16","2.7166666666667","4","2","66.67","3","1","75.00","2","0","100.00","0","0","-","0.03","0.36","7.20","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","2","9","0.00","0","1","2","0.00"
"472","Conor Garland","VAN","R","81","1.9833333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","1","0.00","0.01","0.77","1.54","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","0.00","0.000","0","1","0","9","-","1","3","0","100.00"
"556","Dylan Coghlan","CAR","D","17","1.15","2","1","66.67","2","1","66.67","1","1","50.00","0","0","-","0.12","0.05","70.69","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","1","1","0","5","100.00","1","1","0","100.00"
"103","Nazem Kadri","CGY","C","82","10.583333333333","11","6","64.71","11","6","64.71","8","5","61.54","0","1","0.00","0.64","0.48","57.10","9","5","64.29","3","1","75.00","0","0","-","6","4","60.00","0","1","0.00","1","1","50.00","0","0","-","0.00","80.00","0.800","8","2","5","41","61.54","9","4","6","60.00"
"245","Matt Grzelcyk","BOS","D","75","13.95","8","5","61.54","7","4","63.64","6","4","60.00","1","1","50.00","0.69","0.31","68.73","6","2","75.00","3","0","100.00","1","0","100.00","3","2","60.00","0","0","-","2","3","40.00","0","1","0.00","16.67","75.00","0.917","3","2","4","44","42.86","3","4","4","42.86"
"385","Viktor Arvidsson","L.A","L, R","77","3.6333333333333","4","3","57.14","3","2","60.00","3","2","60.00","1","1","50.00","0.17","0.58","22.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","0","5","0.00","0","0","-","33.33","50.00","0.833","0","0","5","17","0.00","0","1","7","0.00"
"290","Jonny Brodzinski","NYR","C","17","6.25","5","4","55.56","4","4","50.00","3","2","60.00","1","1","50.00","0.61","0.49","55.23","3","4","42.86","2","3","40.00","0","1","0.00","1","1","50.00","0","0","-","1","0","100.00","0","0","-","33.33","50.00","0.833","0","1","1","11","0.00","0","1","1","0.00"
"76","Justin Schultz","SEA","D","73","4.9833333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.05","0.1","35.96","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","1","23","50.00","1","2","2","33.33"
"97","John Tavares","TOR","C","80","0.9","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.07","0.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","2","1","3","3","40.00","2","1","3","40.00"
"129","Andrew Agozzino","S.J","L","4","1.3","1","1","50.00","1","0","100.00","1","0","100.00","1","0","100.00","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","1","0.00","0","0","-","100.00","-","1.00","0","2","1","4","0.00","0","3","1","0.00"
"152","Riley Sheahan","BUF","C","2","0.35","1","1","50.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"158","Ryan Johansen","NSH","C","55","3.7833333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.09","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","3","0","7","10","30.00","4","1","7","36.36"
"180","Johnny Gaudreau","CBJ","L","80","1.1333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.11","0.05","69.21","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","0","0","8","100.00","1","0","0","100.00"
