"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"846","Matias Maccelli","ARI","L","64","1003.6166666667","15.681510416667","0.66","2.27","1.32","0.96","2.93","87.50","3.65","18.03","0.43","7.83","5.08","4.42","1.85","0.3","0.54","1.08","0.54","0.54","0","0","0.72","2.75","1.38","1.43","3.29","1.08","0","0.42","0.00"
"947","Andrei Kuzmenko","VAN","L","81","1315.5833333333","16.241769547325","1.78","1.6","0.64","0.96","3.37","70.48","6.52","27.27","1","12.59","9.58","9.53","5.43","0.23","0.96","0.36","0.18","0.18","0","0","0.5","1.32","1.46","0.59","2.65","0.68","0","0.05","0.00"
"438","Connor McDavid","EDM","C","82","1835.6166666667","22.385569105691","2.09","2.91","1.96","0.95","5","80.53","11.51","18.18","1.44","17.29","14.41","12.39","5.36","0.59","1.18","1.18","0.59","0.59","0","0","1.47","2.52","2.68","2.91","3.53","1.21","17.16","15.89","1.70"
"513","Philippe Myers","T.B","D","11","126.96666666667","11.542424242424","0.47","0.95","0","0.95","1.42","42.86","9.92","4.76","0.25","17.48","12.29","4.73","0.95","0","1.89","1.89","0.95","0.95","0","0","0.47","2.36","4.25","14.65","10.87","0.95","0","0","-"
"637","Elias Pettersson","VAN","C","80","1644.3833333333","20.554791666667","1.42","2.3","1.35","0.95","3.72","75.00","9.38","15.18","1.09","17.84","13.61","10.03","3.69","0.29","1.28","0.51","0.26","0.26","0","0","1.42","1.71","2.04","2.7","3.32","3.06","16.13","20.25","1.62"
"371","Nikolaj Ehlers","WPG","L","45","704.16666666667","15.648148148148","1.02","2.22","1.28","0.94","3.24","82.61","11.25","9.09","1.02","24.97","17.64","11.42","3.15","0.26","2.04","0.94","0.34","0.26","0.09","0","1.53","1.96","2.56","3.07","3.15","0.6","0.09","0.09","4.26"
"539","Jakob Chychrun","ARI, OTT","D","48","1089.7833333333","22.703819444444","0.5","1.32","0.39","0.94","1.82","52.38","7.93","6.25","0.53","15.47","11.29","5.23","1.1","0.22","0.83","1.65","0.83","0.83","0","0","0.22","2.53","0.99","3.03","4.29","3.85","0","0","-"
"644","Jason Robertson","DAL","L","82","1544.7833333333","18.838821138211","1.79","2.45","1.51","0.93","4.23","76.22","12.16","14.70","1.28","21.94","16","11.92","4.12","0.23","2.1","0.78","0.39","0.39","0","0","0.43","2.56","2.41","2.21","3.18","0.7","0","0.04","0.00"
"844","Juuso Parssinen","NSH","C","45","645","14.333333333333","0.56","1.77","0.84","0.93","2.33","71.43","4.56","12.24","0.67","8.56","6.98","6.33","3.81","0.09","0.47","1.4","0.56","0.47","0.09","0","0.93","1.58","2.42","7.07","4.65","1.58","14.51","14.42","4.67"
"134","Andrew Agozzino","S.J","L","4","65.483333333333","16.370833333333","0.92","1.83","0.92","0.92","2.75","100.00","8.25","11.11","1.12","11","10.08","9.16","6.41","0","0.92","0","0","0","0","0","0","0.92","0","11","4.58","2.75","0.92","0","91.63"
"318","Shea Theodore","VGK","D","55","1178.8166666667","21.43303030303","0.41","1.68","0.76","0.92","2.09","56.94","6.92","5.88","0.37","14.35","9.31","4.07","0.81","0.2","0.87","0.92","0.41","0.41","0","0","0.36","1.22","1.43","0.81","3.21","3.97","0","0","-"
"336","Jonathan Drouin","MTL","L","58","864.66666666667","14.908045977011","0.14","1.87","0.97","0.9","2.01","72.50","4.79","2.90","0.5","8.67","6.25","4.79","2.01","0.14","0.9","1.25","0.62","0.62","0","0","0.56","1.32","2.15","2.01","1.6","1.04","11.73","14.64","3.09"
"186","Johnny Gaudreau","CBJ","L","80","1553.45","19.418125","0.81","2.05","1.16","0.89","2.86","75.51","8.5","9.55","1","15.37","11.9","8.73","2.9","0.58","1.16","0.85","0.42","0.42","0","0","0.89","1.93","1.89","0.19","1.16","0.66","0","0","-"
"142","Tyler Toffoli","CGY","R","82","1362.1","16.610975609756","1.5","1.72","0.84","0.88","3.22","70.19","11.81","12.69","1.24","21.01","16.08","11.19","4.01","0.53","1.54","1.23","0.53","0.53","0","0","0.66","1.41","1.81","2.6","2.69","0.53","0.31","0.22","2.57"
"375","Dylan Larkin","DET","C","80","1564.45","19.555625","1.23","1.8","0.92","0.88","3.03","68.70","9.36","13.11","1.06","17.83","13.35","10.32","3.8","0.46","1.5","1.73","0.65","0.58","0.04","0.04","0.88","1.8","2.15","1.8","2.45","0.84","28.27","23.7","2.09"
"938","Shane Wright","SEA","C","8","67.866666666667","8.4833333333333","0.88","0.88","0","0.88","1.77","33.33","3.54","25.00","0.62","8.84","7.07","5.3","4.42","0","0.88","1.77","0.88","0.88","0","0","0.88","1.77","0.88","0.88","8.84","5.3","8.84","18.57","28.52"
"17","Sidney Crosby","PIT","C","82","1651.7666666667","20.143495934959","1.2","2.18","1.31","0.87","3.38","70.99","9.26","12.94","1.2","16.09","12.64","9.77","5.23","0.87","1.74","1.89","0.65","0.58","0","0.07","0.84","2.43","2.14","2.58","3.2","1.49","35.53","31.53","1.92"
"106","Brayden Schenn","STL","C","82","1511.2","18.429268292683","0.83","1.75","0.87","0.87","2.58","74.71","5.72","14.58","0.76","11.28","8.5","7.31","2.98","0.12","0.56","1.99","0.71","0.6","0.08","0.04","0.71","1.87","1.63","5.56","2.82","1.23","18.74","21.52","1.85"
"248","Tomas Hertl","S.J","C","79","1523.2166666667","19.281223628692","0.87","1.62","0.75","0.87","2.48","63.00","7.21","12.02","1.11","13.47","10.08","9.77","5.32","0.35","1.34","1.65","0.83","0.83","0","0","0.59","1.54","1.97","3.58","3.11","0.47","31.2","25.72","2.16"
"376","Sonny Milano","WSH","L","64","826.05","12.90703125","0.8","1.6","0.73","0.87","2.4","68.75","5.81","13.75","0.78","10.31","8.93","6.46","3.85","0.22","0.8","1.31","0.58","0.58","0","0","0.51","1.53","1.53","2.83","8.35","0.8","0","0","-"
"165","Dylan McIlrath","WSH","D","6","70.05","11.675","0","0.86","0","0.86","0.86","50.00","0.86","0.00","0.18","14.56","8.57","5.14","0","0","3.43","6","1.71","0.86","0.86","0","0.86","1.71","0","11.99","0.86","6","0","0","-"
"680","Jacob Peterson","DAL, S.J","C","12","209.26666666667","17.438888888889","0.57","1.72","0.86","0.86","2.29","61.54","6.02","9.52","0.86","12.62","9.75","8.89","2.29","0","1.43","1.15","0.57","0.57","0","0","1.15","0.86","0","3.44","2.29","0.57","0.29","0.29","14.34"
"883","Cole Perfetti","WPG","C","51","763.43333333333","14.969281045752","0.63","1.73","0.86","0.86","2.36","73.17","7.07","8.89","0.84","12.5","9.59","8.49","3.46","0.71","0.55","1.26","0.63","0.63","0","0","0.39","1.41","1.49","2.75","4.01","1.73","0.24","0.63","2.14"
"930","Jesper Froden","SEA","R","14","139.95","9.9964285714286","0","1.71","0.86","0.86","1.71","50.00","4.29","0.00","0.67","8.57","8.57","7.29","3","0","0.43","2.57","1.29","1.29","0","0","0.86","2.14","3","4.72","5.57","2.57","0","0","-"
"458","Brock Boeser","VAN","R","74","1275.8666666667","17.241441441441","0.85","1.74","0.89","0.85","2.59","59.14","8.37","10.11","1.06","14.53","11.43","9.69","4.66","0.09","1.13","1.13","0.56","0.56","0","0","0.33","0.99","1.08","2.3","1.41","1.27","1.03","1.65","1.82"
"205","William Karlsson","VGK","C","82","1432.45","17.468902439024","0.59","1.63","0.8","0.84","2.22","68.83","6.74","8.70","0.9","12.15","9.89","8.21","3.98","0.46","1.13","0.42","0.21","0.21","0","0","0.63","1.38","1.84","2.09","5.4","1.8","26.47","21.36","2.32"
